# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.5 --visual-prune-method cls --host 127.0.0.1 --port 8812 -ngl 999
0.00.023.927 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.099.082 W srv  llama_server: -----------------
0.00.099.133 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.099.134 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.099.135 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.099.136 W srv  llama_server: -----------------
0.00.100.700 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.705.734 W load_tensors: ffn up/down are swapped
0.01.990.874 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.02.025.256 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.028.108 I srv  llama_server: model loaded
0.02.028.142 I srv  llama_server: listening on http://127.0.0.1:8812
0.03.969.277 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.05.716.619 I slot launch_slot_: id  3 | task 10 | processing task, is_child = 0
0.05.956.515 I slot print_timing: id  3 | task 10 | prompt eval time =     215.70 ms /    16 tokens (   13.48 ms per token,    74.18 tokens per second)
0.05.956.541 I slot print_timing: id  3 | task 10 |        eval time =      24.15 ms /     2 tokens (   12.08 ms per token,    82.81 tokens per second)
0.05.956.542 I slot print_timing: id  3 | task 10 |       total time =     239.85 ms /    18 tokens
0.05.956.543 I slot print_timing: id  3 | task 10 |    graphs reused =          1
0.05.956.605 I slot      release: id  3 | task 10 | stop processing: n_tokens = 344, truncated = 0
0.06.017.579 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.951 (> 0.100 thold), f_keep = 0.951
0.06.017.640 I slot launch_slot_: id  3 | task 13 | processing task, is_child = 0
0.06.250.389 I slot print_timing: id  3 | task 13 | prompt eval time =     208.53 ms /    17 tokens (   12.27 ms per token,    81.52 tokens per second)
0.06.250.403 I slot print_timing: id  3 | task 13 |        eval time =      24.17 ms /     2 tokens (   12.09 ms per token,    82.74 tokens per second)
0.06.250.404 I slot print_timing: id  3 | task 13 |       total time =     232.71 ms /    19 tokens
0.06.250.406 I slot print_timing: id  3 | task 13 |    graphs reused =          1
0.06.250.476 I slot      release: id  3 | task 13 | stop processing: n_tokens = 345, truncated = 0
0.06.312.590 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.948
0.06.312.650 I slot launch_slot_: id  3 | task 16 | processing task, is_child = 0
0.06.552.669 I slot print_timing: id  3 | task 16 | prompt eval time =     215.74 ms /    16 tokens (   13.48 ms per token,    74.16 tokens per second)
0.06.552.681 I slot print_timing: id  3 | task 16 |        eval time =      24.24 ms /     2 tokens (   12.12 ms per token,    82.50 tokens per second)
0.06.552.682 I slot print_timing: id  3 | task 16 |       total time =     239.98 ms /    18 tokens
0.06.552.684 I slot print_timing: id  3 | task 16 |    graphs reused =          1
0.06.552.743 I slot      release: id  3 | task 16 | stop processing: n_tokens = 344, truncated = 0
0.06.622.472 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
0.06.622.547 I slot launch_slot_: id  2 | task 19 | processing task, is_child = 0
0.07.822.110 I slot print_timing: id  2 | task 19 | prompt eval time =    1001.05 ms /   344 tokens (    2.91 ms per token,   343.64 tokens per second)
0.07.822.123 I slot print_timing: id  2 | task 19 |        eval time =      24.10 ms /     2 tokens (   12.05 ms per token,    82.99 tokens per second)
0.07.822.124 I slot print_timing: id  2 | task 19 |       total time =    1025.15 ms /   346 tokens
0.07.822.126 I slot print_timing: id  2 | task 19 |    graphs reused =          1
0.07.822.161 I slot      release: id  2 | task 19 | stop processing: n_tokens = 345, truncated = 0
0.07.883.001 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.948
0.07.883.053 I slot launch_slot_: id  2 | task 23 | processing task, is_child = 0
0.08.122.731 I slot print_timing: id  2 | task 23 | prompt eval time =     215.61 ms /    16 tokens (   13.48 ms per token,    74.21 tokens per second)
0.08.122.741 I slot print_timing: id  2 | task 23 |        eval time =      24.00 ms /     2 tokens (   12.00 ms per token,    83.33 tokens per second)
0.08.122.743 I slot print_timing: id  2 | task 23 |       total time =     239.61 ms /    18 tokens
0.08.122.745 I slot print_timing: id  2 | task 23 |    graphs reused =          1
0.08.122.797 I slot      release: id  2 | task 23 | stop processing: n_tokens = 344, truncated = 0
0.08.182.302 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.951
0.08.182.355 I slot launch_slot_: id  2 | task 26 | processing task, is_child = 0
0.08.422.174 I slot print_timing: id  2 | task 26 | prompt eval time =     215.69 ms /    16 tokens (   13.48 ms per token,    74.18 tokens per second)
0.08.422.184 I slot print_timing: id  2 | task 26 |        eval time =      24.09 ms /     2 tokens (   12.05 ms per token,    83.02 tokens per second)
0.08.422.185 I slot print_timing: id  2 | task 26 |       total time =     239.78 ms /    18 tokens
0.08.422.186 I slot print_timing: id  2 | task 26 |    graphs reused =          1
0.08.422.235 I slot      release: id  2 | task 26 | stop processing: n_tokens = 344, truncated = 0
0.08.480.660 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.948 (> 0.100 thold), f_keep = 0.951
0.08.480.711 I slot launch_slot_: id  2 | task 29 | processing task, is_child = 0
0.08.713.523 I slot print_timing: id  2 | task 29 | prompt eval time =     208.83 ms /    18 tokens (   11.60 ms per token,    86.19 tokens per second)
0.08.713.532 I slot print_timing: id  2 | task 29 |        eval time =      23.95 ms /     2 tokens (   11.97 ms per token,    83.52 tokens per second)
0.08.713.533 I slot print_timing: id  2 | task 29 |       total time =     232.78 ms /    20 tokens
0.08.713.534 I slot print_timing: id  2 | task 29 |    graphs reused =          1
0.08.713.584 I slot      release: id  2 | task 29 | stop processing: n_tokens = 346, truncated = 0
0.08.771.527 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.942 (> 0.100 thold), f_keep = 0.942
0.08.771.575 I slot launch_slot_: id  2 | task 32 | processing task, is_child = 0
0.09.004.795 I slot print_timing: id  2 | task 32 | prompt eval time =     209.29 ms /    20 tokens (   10.46 ms per token,    95.56 tokens per second)
0.09.004.804 I slot print_timing: id  2 | task 32 |        eval time =      23.90 ms /     2 tokens (   11.95 ms per token,    83.69 tokens per second)
0.09.004.806 I slot print_timing: id  2 | task 32 |       total time =     233.19 ms /    22 tokens
0.09.004.807 I slot print_timing: id  2 | task 32 |    graphs reused =          1
0.09.004.851 I slot      release: id  2 | task 32 | stop processing: n_tokens = 347, truncated = 0
0.09.062.763 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.948 (> 0.100 thold), f_keep = 0.939
0.09.062.806 I slot launch_slot_: id  2 | task 35 | processing task, is_child = 0
0.09.295.360 I slot print_timing: id  2 | task 35 | prompt eval time =     208.55 ms /    18 tokens (   11.59 ms per token,    86.31 tokens per second)
0.09.295.371 I slot print_timing: id  2 | task 35 |        eval time =      23.97 ms /     2 tokens (   11.99 ms per token,    83.43 tokens per second)
0.09.295.372 I slot print_timing: id  2 | task 35 |       total time =     232.52 ms /    20 tokens
0.09.295.373 I slot print_timing: id  2 | task 35 |    graphs reused =          1
0.09.295.418 I slot      release: id  2 | task 35 | stop processing: n_tokens = 345, truncated = 0
0.09.381.367 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = -1
0.09.381.505 I slot launch_slot_: id  1 | task 38 | processing task, is_child = 0
0.10.656.393 I slot print_timing: id  1 | task 38 | prompt eval time =    1001.26 ms /   343 tokens (    2.92 ms per token,   342.57 tokens per second)
0.10.656.404 I slot print_timing: id  1 | task 38 |        eval time =      24.12 ms /     2 tokens (   12.06 ms per token,    82.91 tokens per second)
0.10.656.405 I slot print_timing: id  1 | task 38 |       total time =    1025.39 ms /   345 tokens
0.10.656.406 I slot print_timing: id  1 | task 38 |    graphs reused =          1
0.10.656.462 I slot      release: id  1 | task 38 | stop processing: n_tokens = 344, truncated = 0
0.10.733.549 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.948 (> 0.100 thold), f_keep = 0.951
0.10.733.606 I slot launch_slot_: id  1 | task 42 | processing task, is_child = 0
0.10.966.359 I slot print_timing: id  1 | task 42 | prompt eval time =     208.70 ms /    18 tokens (   11.59 ms per token,    86.25 tokens per second)
0.10.966.369 I slot print_timing: id  1 | task 42 |        eval time =      24.02 ms /     2 tokens (   12.01 ms per token,    83.26 tokens per second)
0.10.966.370 I slot print_timing: id  1 | task 42 |       total time =     232.72 ms /    20 tokens
0.10.966.371 I slot print_timing: id  1 | task 42 |    graphs reused =          1
0.10.966.419 I slot      release: id  1 | task 42 | stop processing: n_tokens = 346, truncated = 0
0.11.040.832 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.948 (> 0.100 thold), f_keep = 0.945
0.11.040.896 I slot launch_slot_: id  1 | task 45 | processing task, is_child = 0
0.11.273.816 I slot print_timing: id  1 | task 45 | prompt eval time =     208.81 ms /    18 tokens (   11.60 ms per token,    86.20 tokens per second)
0.11.273.827 I slot print_timing: id  1 | task 45 |        eval time =      24.07 ms /     2 tokens (   12.03 ms per token,    83.10 tokens per second)
0.11.273.828 I slot print_timing: id  1 | task 45 |       total time =     232.87 ms /    20 tokens
0.11.273.829 I slot print_timing: id  1 | task 45 |    graphs reused =          1
0.11.273.859 I slot      release: id  1 | task 45 | stop processing: n_tokens = 346, truncated = 0
0.11.349.617 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.951 (> 0.100 thold), f_keep = 0.945
0.11.349.684 I slot launch_slot_: id  1 | task 48 | processing task, is_child = 0
0.11.582.185 I slot print_timing: id  1 | task 48 | prompt eval time =     208.44 ms /    17 tokens (   12.26 ms per token,    81.56 tokens per second)
0.11.582.196 I slot print_timing: id  1 | task 48 |        eval time =      24.03 ms /     2 tokens (   12.01 ms per token,    83.24 tokens per second)
0.11.582.197 I slot print_timing: id  1 | task 48 |       total time =     232.47 ms /    19 tokens
0.11.582.199 I slot print_timing: id  1 | task 48 |    graphs reused =          1
0.11.582.226 I slot      release: id  1 | task 48 | stop processing: n_tokens = 345, truncated = 0
0.11.656.392 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.948
0.11.656.461 I slot launch_slot_: id  1 | task 51 | processing task, is_child = 0
0.11.896.267 I slot print_timing: id  1 | task 51 | prompt eval time =     215.66 ms /    16 tokens (   13.48 ms per token,    74.19 tokens per second)
0.11.896.277 I slot print_timing: id  1 | task 51 |        eval time =      24.11 ms /     2 tokens (   12.06 ms per token,    82.95 tokens per second)
0.11.896.279 I slot print_timing: id  1 | task 51 |       total time =     239.77 ms /    18 tokens
0.11.896.280 I slot print_timing: id  1 | task 51 |    graphs reused =          1
0.11.896.305 I slot      release: id  1 | task 51 | stop processing: n_tokens = 344, truncated = 0
0.11.969.972 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.951 (> 0.100 thold), f_keep = 0.951
0.11.970.021 I slot launch_slot_: id  1 | task 54 | processing task, is_child = 0
0.12.202.409 I slot print_timing: id  1 | task 54 | prompt eval time =     208.32 ms /    17 tokens (   12.25 ms per token,    81.60 tokens per second)
0.12.202.419 I slot print_timing: id  1 | task 54 |        eval time =      24.04 ms /     2 tokens (   12.02 ms per token,    83.21 tokens per second)
0.12.202.420 I slot print_timing: id  1 | task 54 |       total time =     232.36 ms /    19 tokens
0.12.202.421 I slot print_timing: id  1 | task 54 |    graphs reused =          1
0.12.202.476 I slot      release: id  1 | task 54 | stop processing: n_tokens = 345, truncated = 0
0.12.262.941 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.12.262.986 I slot launch_slot_: id  0 | task 57 | processing task, is_child = 0
0.13.447.616 I slot print_timing: id  0 | task 57 | prompt eval time =    1000.88 ms /   343 tokens (    2.92 ms per token,   342.70 tokens per second)
0.13.447.628 I slot print_timing: id  0 | task 57 |        eval time =      24.07 ms /     2 tokens (   12.03 ms per token,    83.10 tokens per second)
0.13.447.629 I slot print_timing: id  0 | task 57 |       total time =    1024.94 ms /   345 tokens
0.13.447.631 I slot print_timing: id  0 | task 57 |    graphs reused =          1
0.13.447.663 I slot      release: id  0 | task 57 | stop processing: n_tokens = 344, truncated = 0
0.13.508.432 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.948 (> 0.100 thold), f_keep = 0.951
0.13.508.546 I slot launch_slot_: id  0 | task 61 | processing task, is_child = 0
0.13.741.239 I slot print_timing: id  0 | task 61 | prompt eval time =     208.65 ms /    18 tokens (   11.59 ms per token,    86.27 tokens per second)
0.13.741.274 I slot print_timing: id  0 | task 61 |        eval time =      23.98 ms /     2 tokens (   11.99 ms per token,    83.42 tokens per second)
0.13.741.276 I slot print_timing: id  0 | task 61 |       total time =     232.63 ms /    20 tokens
0.13.741.278 I slot print_timing: id  0 | task 61 |    graphs reused =          1
0.13.741.320 I slot      release: id  0 | task 61 | stop processing: n_tokens = 346, truncated = 0
0.13.801.970 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.948 (> 0.100 thold), f_keep = 0.945
0.13.802.065 I slot launch_slot_: id  0 | task 64 | processing task, is_child = 0
0.14.034.831 I slot print_timing: id  0 | task 64 | prompt eval time =     208.75 ms /    18 tokens (   11.60 ms per token,    86.23 tokens per second)
0.14.034.866 I slot print_timing: id  0 | task 64 |        eval time =      23.95 ms /     2 tokens (   11.97 ms per token,    83.52 tokens per second)
0.14.034.868 I slot print_timing: id  0 | task 64 |       total time =     232.70 ms /    20 tokens
0.14.034.870 I slot print_timing: id  0 | task 64 |    graphs reused =          1
0.14.034.910 I slot      release: id  0 | task 64 | stop processing: n_tokens = 346, truncated = 0
0.14.095.047 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.951 (> 0.100 thold), f_keep = 0.945
0.14.095.174 I slot launch_slot_: id  0 | task 67 | processing task, is_child = 0
0.14.327.841 I slot print_timing: id  0 | task 67 | prompt eval time =     208.47 ms /    17 tokens (   12.26 ms per token,    81.55 tokens per second)
0.14.327.881 I slot print_timing: id  0 | task 67 |        eval time =      24.13 ms /     2 tokens (   12.07 ms per token,    82.88 tokens per second)
0.14.327.884 I slot print_timing: id  0 | task 67 |       total time =     232.60 ms /    19 tokens
0.14.327.886 I slot print_timing: id  0 | task 67 |    graphs reused =          1
0.14.327.931 I slot      release: id  0 | task 67 | stop processing: n_tokens = 345, truncated = 0
0.14.391.354 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.948
0.14.391.419 I slot launch_slot_: id  0 | task 70 | processing task, is_child = 0
0.14.632.509 I slot print_timing: id  0 | task 70 | prompt eval time =     216.12 ms /    16 tokens (   13.51 ms per token,    74.03 tokens per second)
0.14.632.521 I slot print_timing: id  0 | task 70 |        eval time =      24.93 ms /     2 tokens (   12.46 ms per token,    80.23 tokens per second)
0.14.632.523 I slot print_timing: id  0 | task 70 |       total time =     241.05 ms /    18 tokens
0.14.632.525 I slot print_timing: id  0 | task 70 |    graphs reused =          1
0.14.632.583 I slot      release: id  0 | task 70 | stop processing: n_tokens = 344, truncated = 0
0.14.707.632 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.951 (> 0.100 thold), f_keep = 0.951
0.14.707.703 I slot launch_slot_: id  0 | task 73 | processing task, is_child = 0
0.14.940.351 I slot print_timing: id  0 | task 73 | prompt eval time =     208.59 ms /    17 tokens (   12.27 ms per token,    81.50 tokens per second)
0.14.940.360 I slot print_timing: id  0 | task 73 |        eval time =      24.02 ms /     2 tokens (   12.01 ms per token,    83.27 tokens per second)
0.14.940.362 I slot print_timing: id  0 | task 73 |       total time =     232.61 ms /    19 tokens
0.14.940.363 I slot print_timing: id  0 | task 73 |    graphs reused =          1
0.14.940.414 I slot      release: id  0 | task 73 | stop processing: n_tokens = 345, truncated = 0
0.14.992.970 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3074454673
0.14.993.036 I slot launch_slot_: id  3 | task 76 | processing task, is_child = 0
0.16.177.151 I slot print_timing: id  3 | task 76 | prompt eval time =    1000.65 ms /   344 tokens (    2.91 ms per token,   343.77 tokens per second)
0.16.177.162 I slot print_timing: id  3 | task 76 |        eval time =      24.04 ms /     2 tokens (   12.02 ms per token,    83.19 tokens per second)
0.16.177.164 I slot print_timing: id  3 | task 76 |       total time =    1024.70 ms /   346 tokens
0.16.177.165 I slot print_timing: id  3 | task 76 |    graphs reused =          1
0.16.177.198 I slot      release: id  3 | task 76 | stop processing: n_tokens = 345, truncated = 0
0.16.229.413 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.948
0.16.229.557 I slot launch_slot_: id  3 | task 80 | processing task, is_child = 0
0.16.469.306 I slot print_timing: id  3 | task 80 | prompt eval time =     215.67 ms /    16 tokens (   13.48 ms per token,    74.19 tokens per second)
0.16.469.337 I slot print_timing: id  3 | task 80 |        eval time =      24.02 ms /     2 tokens (   12.01 ms per token,    83.27 tokens per second)
0.16.469.339 I slot print_timing: id  3 | task 80 |       total time =     239.69 ms /    18 tokens
0.16.469.341 I slot print_timing: id  3 | task 80 |    graphs reused =          1
0.16.469.385 I slot      release: id  3 | task 80 | stop processing: n_tokens = 344, truncated = 0
0.16.520.975 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.951
0.16.521.036 I slot launch_slot_: id  3 | task 83 | processing task, is_child = 0
0.16.760.530 I slot print_timing: id  3 | task 83 | prompt eval time =     215.50 ms /    16 tokens (   13.47 ms per token,    74.25 tokens per second)
0.16.760.541 I slot print_timing: id  3 | task 83 |        eval time =      23.95 ms /     2 tokens (   11.98 ms per token,    83.50 tokens per second)
0.16.760.543 I slot print_timing: id  3 | task 83 |       total time =     239.45 ms /    18 tokens
0.16.760.544 I slot print_timing: id  3 | task 83 |    graphs reused =          1
0.16.760.570 I slot      release: id  3 | task 83 | stop processing: n_tokens = 344, truncated = 0
0.16.812.303 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.948 (> 0.100 thold), f_keep = 0.951
0.16.812.402 I slot launch_slot_: id  3 | task 86 | processing task, is_child = 0
0.17.045.121 I slot print_timing: id  3 | task 86 | prompt eval time =     208.71 ms /    18 tokens (   11.60 ms per token,    86.24 tokens per second)
0.17.045.148 I slot print_timing: id  3 | task 86 |        eval time =      23.95 ms /     2 tokens (   11.98 ms per token,    83.50 tokens per second)
0.17.045.150 I slot print_timing: id  3 | task 86 |       total time =     232.66 ms /    20 tokens
0.17.045.152 I slot print_timing: id  3 | task 86 |    graphs reused =          1
0.17.045.192 I slot      release: id  3 | task 86 | stop processing: n_tokens = 346, truncated = 0
0.17.097.451 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.945
0.17.097.549 I slot launch_slot_: id  3 | task 89 | processing task, is_child = 0
0.17.336.911 I slot print_timing: id  3 | task 89 | prompt eval time =     215.41 ms /    16 tokens (   13.46 ms per token,    74.28 tokens per second)
0.17.336.942 I slot print_timing: id  3 | task 89 |        eval time =      23.89 ms /     2 tokens (   11.95 ms per token,    83.71 tokens per second)
0.17.336.945 I slot print_timing: id  3 | task 89 |       total time =     239.30 ms /    18 tokens
0.17.336.947 I slot print_timing: id  3 | task 89 |    graphs reused =          1
0.17.336.983 I slot      release: id  3 | task 89 | stop processing: n_tokens = 344, truncated = 0
0.17.389.220 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.951 (> 0.100 thold), f_keep = 0.951
0.17.389.307 I slot launch_slot_: id  3 | task 92 | processing task, is_child = 0
0.17.621.755 I slot print_timing: id  3 | task 92 | prompt eval time =     208.42 ms /    17 tokens (   12.26 ms per token,    81.57 tokens per second)
0.17.621.788 I slot print_timing: id  3 | task 92 |        eval time =      23.98 ms /     2 tokens (   11.99 ms per token,    83.39 tokens per second)
0.17.621.791 I slot print_timing: id  3 | task 92 |       total time =     232.40 ms /    19 tokens
0.17.621.792 I slot print_timing: id  3 | task 92 |    graphs reused =          1
0.17.621.835 I slot      release: id  3 | task 92 | stop processing: n_tokens = 345, truncated = 0
0.17.685.312 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3077197348
0.17.685.384 I slot launch_slot_: id  2 | task 95 | processing task, is_child = 0
0.18.873.547 I slot print_timing: id  2 | task 95 | prompt eval time =    1000.51 ms /   343 tokens (    2.92 ms per token,   342.83 tokens per second)
0.18.873.560 I slot print_timing: id  2 | task 95 |        eval time =      24.18 ms /     2 tokens (   12.09 ms per token,    82.71 tokens per second)
0.18.873.561 I slot print_timing: id  2 | task 95 |       total time =    1024.69 ms /   345 tokens
0.18.873.563 I slot print_timing: id  2 | task 95 |    graphs reused =          1
0.18.873.598 I slot      release: id  2 | task 95 | stop processing: n_tokens = 344, truncated = 0
0.18.936.628 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.951
0.18.936.759 I slot launch_slot_: id  2 | task 99 | processing task, is_child = 0
0.19.176.655 I slot print_timing: id  2 | task 99 | prompt eval time =     215.69 ms /    16 tokens (   13.48 ms per token,    74.18 tokens per second)
0.19.176.689 I slot print_timing: id  2 | task 99 |        eval time =      24.15 ms /     2 tokens (   12.08 ms per token,    82.81 tokens per second)
0.19.176.692 I slot print_timing: id  2 | task 99 |       total time =     239.84 ms /    18 tokens
0.19.176.694 I slot print_timing: id  2 | task 99 |    graphs reused =          1
0.19.176.739 I slot      release: id  2 | task 99 | stop processing: n_tokens = 344, truncated = 0
0.19.238.397 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.948 (> 0.100 thold), f_keep = 0.951
0.19.238.468 I slot launch_slot_: id  2 | task 102 | processing task, is_child = 0
0.19.471.305 I slot print_timing: id  2 | task 102 | prompt eval time =     208.69 ms /    18 tokens (   11.59 ms per token,    86.25 tokens per second)
0.19.471.316 I slot print_timing: id  2 | task 102 |        eval time =      24.10 ms /     2 tokens (   12.05 ms per token,    82.97 tokens per second)
0.19.471.317 I slot print_timing: id  2 | task 102 |       total time =     232.80 ms /    20 tokens
0.19.471.319 I slot print_timing: id  2 | task 102 |    graphs reused =          1
0.19.471.350 I slot      release: id  2 | task 102 | stop processing: n_tokens = 346, truncated = 0
0.19.533.304 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.953 (> 0.100 thold), f_keep = 0.945
0.19.533.417 I slot launch_slot_: id  2 | task 105 | processing task, is_child = 0
0.19.773.040 I slot print_timing: id  2 | task 105 | prompt eval time =     215.54 ms /    16 tokens (   13.47 ms per token,    74.23 tokens per second)
