# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.05 --visual-prune-method cls --host 127.0.0.1 --port 8812 -ngl 999
0.00.022.541 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.094.982 W srv  llama_server: -----------------
0.00.094.990 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.094.990 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.094.991 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.094.991 W srv  llama_server: -----------------
0.00.096.464 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.667.815 W load_tensors: ffn up/down are swapped
0.01.953.501 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.01.987.831 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.990.594 I srv  llama_server: model loaded
0.01.990.608 I srv  llama_server: listening on http://127.0.0.1:8812
0.03.971.329 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.05.630.780 I slot      release: id  3 | task 10 | stop processing: n_tokens = 85, truncated = 0
0.05.690.853 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.800 (> 0.100 thold), f_keep = 0.800
0.05.690.910 I slot launch_slot_: id  3 | task 13 | processing task, is_child = 0
0.05.922.866 I slot print_timing: id  3 | task 13 | prompt eval time =     208.00 ms /    17 tokens (   12.23 ms per token,    81.73 tokens per second)
0.05.922.881 I slot print_timing: id  3 | task 13 |        eval time =      23.92 ms /     2 tokens (   11.96 ms per token,    83.60 tokens per second)
0.05.922.882 I slot print_timing: id  3 | task 13 |       total time =     231.92 ms /    19 tokens
0.05.922.883 I slot print_timing: id  3 | task 13 |    graphs reused =          1
0.05.922.943 I slot      release: id  3 | task 13 | stop processing: n_tokens = 86, truncated = 0
0.05.982.910 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.791
0.05.982.968 I slot launch_slot_: id  3 | task 16 | processing task, is_child = 0
0.06.221.767 I slot print_timing: id  3 | task 16 | prompt eval time =     214.87 ms /    16 tokens (   13.43 ms per token,    74.46 tokens per second)
0.06.221.780 I slot print_timing: id  3 | task 16 |        eval time =      23.89 ms /     2 tokens (   11.95 ms per token,    83.71 tokens per second)
0.06.221.781 I slot print_timing: id  3 | task 16 |       total time =     238.76 ms /    18 tokens
0.06.221.783 I slot print_timing: id  3 | task 16 |    graphs reused =          1
0.06.221.840 I slot      release: id  3 | task 16 | stop processing: n_tokens = 85, truncated = 0
0.06.284.263 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.400 (> 0.100 thold), f_keep = 0.400
0.06.327.753 I slot launch_slot_: id  3 | task 19 | processing task, is_child = 0
0.06.836.876 I slot print_timing: id  3 | task 19 | prompt eval time =     485.12 ms /    51 tokens (    9.51 ms per token,   105.13 tokens per second)
0.06.836.919 I slot print_timing: id  3 | task 19 |        eval time =      23.91 ms /     2 tokens (   11.96 ms per token,    83.64 tokens per second)
0.06.836.921 I slot print_timing: id  3 | task 19 |       total time =     509.04 ms /    53 tokens
0.06.836.923 I slot print_timing: id  3 | task 19 |    graphs reused =          1
0.06.836.968 I slot      release: id  3 | task 19 | stop processing: n_tokens = 86, truncated = 0
0.06.898.247 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.791
0.06.898.370 I slot launch_slot_: id  3 | task 22 | processing task, is_child = 0
0.07.137.197 I slot print_timing: id  3 | task 22 | prompt eval time =     214.84 ms /    16 tokens (   13.43 ms per token,    74.48 tokens per second)
0.07.137.238 I slot print_timing: id  3 | task 22 |        eval time =      23.92 ms /     2 tokens (   11.96 ms per token,    83.63 tokens per second)
0.07.137.240 I slot print_timing: id  3 | task 22 |       total time =     238.75 ms /    18 tokens
0.07.137.242 I slot print_timing: id  3 | task 22 |    graphs reused =          1
0.07.137.287 I slot      release: id  3 | task 22 | stop processing: n_tokens = 85, truncated = 0
0.07.195.051 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.800
0.07.195.160 I slot launch_slot_: id  3 | task 25 | processing task, is_child = 0
0.07.433.967 I slot print_timing: id  3 | task 25 | prompt eval time =     214.85 ms /    16 tokens (   13.43 ms per token,    74.47 tokens per second)
0.07.434.014 I slot print_timing: id  3 | task 25 |        eval time =      23.90 ms /     2 tokens (   11.95 ms per token,    83.70 tokens per second)
0.07.434.016 I slot print_timing: id  3 | task 25 |       total time =     238.75 ms /    18 tokens
0.07.434.018 I slot print_timing: id  3 | task 25 |    graphs reused =          1
0.07.434.060 I slot      release: id  3 | task 25 | stop processing: n_tokens = 85, truncated = 0
0.07.493.535 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.791 (> 0.100 thold), f_keep = 0.800
0.07.493.650 I slot launch_slot_: id  3 | task 28 | processing task, is_child = 0
0.07.726.021 I slot print_timing: id  3 | task 28 | prompt eval time =     208.40 ms /    18 tokens (   11.58 ms per token,    86.37 tokens per second)
0.07.726.056 I slot print_timing: id  3 | task 28 |        eval time =      23.90 ms /     2 tokens (   11.95 ms per token,    83.69 tokens per second)
0.07.726.059 I slot print_timing: id  3 | task 28 |       total time =     232.30 ms /    20 tokens
0.07.726.061 I slot print_timing: id  3 | task 28 |    graphs reused =          1
0.07.726.103 I slot      release: id  3 | task 28 | stop processing: n_tokens = 87, truncated = 0
0.07.785.403 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.770 (> 0.100 thold), f_keep = 0.770
0.07.785.519 I slot launch_slot_: id  3 | task 31 | processing task, is_child = 0
0.08.018.454 I slot print_timing: id  3 | task 31 | prompt eval time =     208.93 ms /    20 tokens (   10.45 ms per token,    95.73 tokens per second)
0.08.018.485 I slot print_timing: id  3 | task 31 |        eval time =      23.93 ms /     2 tokens (   11.97 ms per token,    83.56 tokens per second)
0.08.018.487 I slot print_timing: id  3 | task 31 |       total time =     232.86 ms /    22 tokens
0.08.018.490 I slot print_timing: id  3 | task 31 |    graphs reused =          1
0.08.018.539 I slot      release: id  3 | task 31 | stop processing: n_tokens = 88, truncated = 0
0.08.077.368 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.788 (> 0.100 thold), f_keep = 0.761
0.08.077.484 I slot launch_slot_: id  3 | task 34 | processing task, is_child = 0
0.08.309.831 I slot print_timing: id  3 | task 34 | prompt eval time =     208.34 ms /    18 tokens (   11.57 ms per token,    86.40 tokens per second)
0.08.309.872 I slot print_timing: id  3 | task 34 |        eval time =      23.95 ms /     2 tokens (   11.97 ms per token,    83.52 tokens per second)
0.08.309.874 I slot print_timing: id  3 | task 34 |       total time =     232.28 ms /    20 tokens
0.08.309.876 I slot print_timing: id  3 | task 34 |    graphs reused =          1
0.08.309.917 I slot      release: id  3 | task 34 | stop processing: n_tokens = 86, truncated = 0
0.08.384.016 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.405 (> 0.100 thold), f_keep = 0.395
0.08.427.501 I slot launch_slot_: id  3 | task 37 | processing task, is_child = 0
0.08.935.418 I slot print_timing: id  3 | task 37 | prompt eval time =     484.09 ms /    50 tokens (    9.68 ms per token,   103.29 tokens per second)
0.08.935.459 I slot print_timing: id  3 | task 37 |        eval time =      23.75 ms /     2 tokens (   11.87 ms per token,    84.23 tokens per second)
0.08.935.462 I slot print_timing: id  3 | task 37 |       total time =     507.84 ms /    52 tokens
0.08.935.464 I slot print_timing: id  3 | task 37 |    graphs reused =          1
0.08.935.506 I slot      release: id  3 | task 37 | stop processing: n_tokens = 85, truncated = 0
0.09.011.623 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.791 (> 0.100 thold), f_keep = 0.800
0.09.011.729 I slot launch_slot_: id  3 | task 40 | processing task, is_child = 0
0.09.243.752 I slot print_timing: id  3 | task 40 | prompt eval time =     208.21 ms /    18 tokens (   11.57 ms per token,    86.45 tokens per second)
0.09.243.780 I slot print_timing: id  3 | task 40 |        eval time =      23.76 ms /     2 tokens (   11.88 ms per token,    84.19 tokens per second)
0.09.243.782 I slot print_timing: id  3 | task 40 |       total time =     231.96 ms /    20 tokens
0.09.243.785 I slot print_timing: id  3 | task 40 |    graphs reused =          1
0.09.243.822 I slot      release: id  3 | task 40 | stop processing: n_tokens = 87, truncated = 0
0.09.318.308 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.791 (> 0.100 thold), f_keep = 0.782
0.09.318.410 I slot launch_slot_: id  3 | task 43 | processing task, is_child = 0
0.09.550.521 I slot print_timing: id  3 | task 43 | prompt eval time =     208.29 ms /    18 tokens (   11.57 ms per token,    86.42 tokens per second)
0.09.550.557 I slot print_timing: id  3 | task 43 |        eval time =      23.77 ms /     2 tokens (   11.88 ms per token,    84.14 tokens per second)
0.09.550.560 I slot print_timing: id  3 | task 43 |       total time =     232.06 ms /    20 tokens
0.09.550.562 I slot print_timing: id  3 | task 43 |    graphs reused =          1
0.09.550.600 I slot      release: id  3 | task 43 | stop processing: n_tokens = 87, truncated = 0
0.09.623.857 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.800 (> 0.100 thold), f_keep = 0.782
0.09.623.956 I slot launch_slot_: id  3 | task 46 | processing task, is_child = 0
0.09.855.773 I slot print_timing: id  3 | task 46 | prompt eval time =     208.00 ms /    17 tokens (   12.24 ms per token,    81.73 tokens per second)
0.09.855.831 I slot print_timing: id  3 | task 46 |        eval time =      23.77 ms /     2 tokens (   11.88 ms per token,    84.15 tokens per second)
0.09.855.833 I slot print_timing: id  3 | task 46 |       total time =     231.76 ms /    19 tokens
0.09.855.835 I slot print_timing: id  3 | task 46 |    graphs reused =          1
0.09.855.893 I slot      release: id  3 | task 46 | stop processing: n_tokens = 86, truncated = 0
0.09.929.448 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.791
0.09.929.513 I slot launch_slot_: id  3 | task 49 | processing task, is_child = 0
0.10.168.149 I slot print_timing: id  3 | task 49 | prompt eval time =     214.87 ms /    16 tokens (   13.43 ms per token,    74.46 tokens per second)
0.10.168.159 I slot print_timing: id  3 | task 49 |        eval time =      23.73 ms /     2 tokens (   11.87 ms per token,    84.27 tokens per second)
0.10.168.160 I slot print_timing: id  3 | task 49 |       total time =     238.60 ms /    18 tokens
0.10.168.162 I slot print_timing: id  3 | task 49 |    graphs reused =          1
0.10.168.188 I slot      release: id  3 | task 49 | stop processing: n_tokens = 85, truncated = 0
0.10.241.795 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.800 (> 0.100 thold), f_keep = 0.800
0.10.241.872 I slot launch_slot_: id  3 | task 52 | processing task, is_child = 0
0.10.473.908 I slot print_timing: id  3 | task 52 | prompt eval time =     207.95 ms /    17 tokens (   12.23 ms per token,    81.75 tokens per second)
0.10.473.919 I slot print_timing: id  3 | task 52 |        eval time =      24.05 ms /     2 tokens (   12.02 ms per token,    83.18 tokens per second)
0.10.473.921 I slot print_timing: id  3 | task 52 |       total time =     231.99 ms /    19 tokens
0.10.473.922 I slot print_timing: id  3 | task 52 |    graphs reused =          1
0.10.473.954 I slot      release: id  3 | task 52 | stop processing: n_tokens = 86, truncated = 0
0.10.538.170 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.405 (> 0.100 thold), f_keep = 0.395
0.10.593.191 I slot launch_slot_: id  3 | task 55 | processing task, is_child = 0
0.11.101.426 I slot print_timing: id  3 | task 55 | prompt eval time =     484.39 ms /    50 tokens (    9.69 ms per token,   103.22 tokens per second)
0.11.101.437 I slot print_timing: id  3 | task 55 |        eval time =      23.79 ms /     2 tokens (   11.89 ms per token,    84.09 tokens per second)
0.11.101.438 I slot print_timing: id  3 | task 55 |       total time =     508.18 ms /    52 tokens
0.11.101.440 I slot print_timing: id  3 | task 55 |    graphs reused =          1
0.11.101.492 I slot      release: id  3 | task 55 | stop processing: n_tokens = 85, truncated = 0
0.11.161.625 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.791 (> 0.100 thold), f_keep = 0.800
0.11.161.705 I slot launch_slot_: id  3 | task 58 | processing task, is_child = 0
0.11.393.795 I slot print_timing: id  3 | task 58 | prompt eval time =     208.25 ms /    18 tokens (   11.57 ms per token,    86.43 tokens per second)
0.11.393.806 I slot print_timing: id  3 | task 58 |        eval time =      23.80 ms /     2 tokens (   11.90 ms per token,    84.02 tokens per second)
0.11.393.807 I slot print_timing: id  3 | task 58 |       total time =     232.06 ms /    20 tokens
0.11.393.809 I slot print_timing: id  3 | task 58 |    graphs reused =          1
0.11.393.864 I slot      release: id  3 | task 58 | stop processing: n_tokens = 87, truncated = 0
0.11.455.282 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.791 (> 0.100 thold), f_keep = 0.782
0.11.455.346 I slot launch_slot_: id  3 | task 61 | processing task, is_child = 0
0.11.687.630 I slot print_timing: id  3 | task 61 | prompt eval time =     208.34 ms /    18 tokens (   11.57 ms per token,    86.40 tokens per second)
0.11.687.643 I slot print_timing: id  3 | task 61 |        eval time =      23.90 ms /     2 tokens (   11.95 ms per token,    83.69 tokens per second)
0.11.687.644 I slot print_timing: id  3 | task 61 |       total time =     232.24 ms /    20 tokens
0.11.687.645 I slot print_timing: id  3 | task 61 |    graphs reused =          1
0.11.687.715 I slot      release: id  3 | task 61 | stop processing: n_tokens = 87, truncated = 0
0.11.748.715 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.800 (> 0.100 thold), f_keep = 0.782
0.11.748.794 I slot launch_slot_: id  3 | task 64 | processing task, is_child = 0
0.11.980.678 I slot print_timing: id  3 | task 64 | prompt eval time =     207.98 ms /    17 tokens (   12.23 ms per token,    81.74 tokens per second)
0.11.980.695 I slot print_timing: id  3 | task 64 |        eval time =      23.87 ms /     2 tokens (   11.93 ms per token,    83.80 tokens per second)
0.11.980.697 I slot print_timing: id  3 | task 64 |       total time =     231.84 ms /    19 tokens
0.11.980.698 I slot print_timing: id  3 | task 64 |    graphs reused =          1
0.11.980.745 I slot      release: id  3 | task 64 | stop processing: n_tokens = 86, truncated = 0
0.12.040.587 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.791
0.12.040.635 I slot launch_slot_: id  3 | task 67 | processing task, is_child = 0
0.12.279.124 I slot print_timing: id  3 | task 67 | prompt eval time =     214.72 ms /    16 tokens (   13.42 ms per token,    74.52 tokens per second)
0.12.279.133 I slot print_timing: id  3 | task 67 |        eval time =      23.74 ms /     2 tokens (   11.87 ms per token,    84.25 tokens per second)
0.12.279.135 I slot print_timing: id  3 | task 67 |       total time =     238.46 ms /    18 tokens
0.12.279.136 I slot print_timing: id  3 | task 67 |    graphs reused =          1
0.12.279.179 I slot      release: id  3 | task 67 | stop processing: n_tokens = 85, truncated = 0
0.12.340.087 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.800 (> 0.100 thold), f_keep = 0.800
0.12.340.140 I slot launch_slot_: id  3 | task 70 | processing task, is_child = 0
0.12.571.792 I slot print_timing: id  3 | task 70 | prompt eval time =     207.90 ms /    17 tokens (   12.23 ms per token,    81.77 tokens per second)
0.12.571.803 I slot print_timing: id  3 | task 70 |        eval time =      23.72 ms /     2 tokens (   11.86 ms per token,    84.31 tokens per second)
0.12.571.804 I slot print_timing: id  3 | task 70 |       total time =     231.62 ms /    19 tokens
0.12.571.805 I slot print_timing: id  3 | task 70 |    graphs reused =          1
0.12.571.908 I slot      release: id  3 | task 70 | stop processing: n_tokens = 86, truncated = 0
0.12.623.937 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.400 (> 0.100 thold), f_keep = 0.395
0.12.666.498 I slot launch_slot_: id  3 | task 73 | processing task, is_child = 0
0.13.174.829 I slot print_timing: id  3 | task 73 | prompt eval time =     484.49 ms /    51 tokens (    9.50 ms per token,   105.27 tokens per second)
0.13.174.839 I slot print_timing: id  3 | task 73 |        eval time =      23.80 ms /     2 tokens (   11.90 ms per token,    84.05 tokens per second)
0.13.174.840 I slot print_timing: id  3 | task 73 |       total time =     508.28 ms /    53 tokens
0.13.174.841 I slot print_timing: id  3 | task 73 |    graphs reused =          1
0.13.174.905 I slot      release: id  3 | task 73 | stop processing: n_tokens = 86, truncated = 0
0.13.227.405 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.791
0.13.227.464 I slot launch_slot_: id  3 | task 76 | processing task, is_child = 0
0.13.465.811 I slot print_timing: id  3 | task 76 | prompt eval time =     214.57 ms /    16 tokens (   13.41 ms per token,    74.57 tokens per second)
0.13.465.823 I slot print_timing: id  3 | task 76 |        eval time =      23.74 ms /     2 tokens (   11.87 ms per token,    84.23 tokens per second)
0.13.465.824 I slot print_timing: id  3 | task 76 |       total time =     238.31 ms /    18 tokens
0.13.465.826 I slot print_timing: id  3 | task 76 |    graphs reused =          1
0.13.465.875 I slot      release: id  3 | task 76 | stop processing: n_tokens = 85, truncated = 0
0.13.518.246 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.800
0.13.518.293 I slot launch_slot_: id  3 | task 79 | processing task, is_child = 0
0.13.756.576 I slot print_timing: id  3 | task 79 | prompt eval time =     214.55 ms /    16 tokens (   13.41 ms per token,    74.58 tokens per second)
0.13.756.588 I slot print_timing: id  3 | task 79 |        eval time =      23.70 ms /     2 tokens (   11.85 ms per token,    84.37 tokens per second)
0.13.756.589 I slot print_timing: id  3 | task 79 |       total time =     238.25 ms /    18 tokens
0.13.756.591 I slot print_timing: id  3 | task 79 |    graphs reused =          1
0.13.756.632 I slot      release: id  3 | task 79 | stop processing: n_tokens = 85, truncated = 0
0.13.808.721 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.791 (> 0.100 thold), f_keep = 0.800
0.13.808.782 I slot launch_slot_: id  3 | task 82 | processing task, is_child = 0
0.14.040.925 I slot print_timing: id  3 | task 82 | prompt eval time =     208.34 ms /    18 tokens (   11.57 ms per token,    86.40 tokens per second)
0.14.040.936 I slot print_timing: id  3 | task 82 |        eval time =      23.77 ms /     2 tokens (   11.89 ms per token,    84.13 tokens per second)
0.14.040.937 I slot print_timing: id  3 | task 82 |       total time =     232.11 ms /    20 tokens
0.14.040.938 I slot print_timing: id  3 | task 82 |    graphs reused =          1
0.14.040.977 I slot      release: id  3 | task 82 | stop processing: n_tokens = 87, truncated = 0
0.14.092.664 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.782
0.14.092.750 I slot launch_slot_: id  3 | task 85 | processing task, is_child = 0
0.14.331.103 I slot print_timing: id  3 | task 85 | prompt eval time =     214.65 ms /    16 tokens (   13.42 ms per token,    74.54 tokens per second)
0.14.331.113 I slot print_timing: id  3 | task 85 |        eval time =      23.67 ms /     2 tokens (   11.84 ms per token,    84.49 tokens per second)
0.14.331.114 I slot print_timing: id  3 | task 85 |       total time =     238.32 ms /    18 tokens
0.14.331.115 I slot print_timing: id  3 | task 85 |    graphs reused =          1
0.14.331.199 I slot      release: id  3 | task 85 | stop processing: n_tokens = 85, truncated = 0
0.14.382.505 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.800 (> 0.100 thold), f_keep = 0.800
0.14.382.552 I slot launch_slot_: id  3 | task 88 | processing task, is_child = 0
0.14.614.170 I slot print_timing: id  3 | task 88 | prompt eval time =     207.86 ms /    17 tokens (   12.23 ms per token,    81.79 tokens per second)
0.14.614.182 I slot print_timing: id  3 | task 88 |        eval time =      23.73 ms /     2 tokens (   11.87 ms per token,    84.28 tokens per second)
0.14.614.183 I slot print_timing: id  3 | task 88 |       total time =     231.59 ms /    19 tokens
0.14.614.185 I slot print_timing: id  3 | task 88 |    graphs reused =          1
0.14.614.231 I slot      release: id  3 | task 88 | stop processing: n_tokens = 86, truncated = 0
0.14.676.815 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.405 (> 0.100 thold), f_keep = 0.395
0.14.719.574 I slot launch_slot_: id  3 | task 91 | processing task, is_child = 0
0.15.227.533 I slot print_timing: id  3 | task 91 | prompt eval time =     484.05 ms /    50 tokens (    9.68 ms per token,   103.30 tokens per second)
0.15.227.544 I slot print_timing: id  3 | task 91 |        eval time =      23.86 ms /     2 tokens (   11.93 ms per token,    83.81 tokens per second)
0.15.227.545 I slot print_timing: id  3 | task 91 |       total time =     507.91 ms /    52 tokens
0.15.227.547 I slot print_timing: id  3 | task 91 |    graphs reused =          1
0.15.227.601 I slot      release: id  3 | task 91 | stop processing: n_tokens = 85, truncated = 0
0.15.296.735 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.800
0.15.296.808 I slot launch_slot_: id  3 | task 94 | processing task, is_child = 0
0.15.535.875 I slot print_timing: id  3 | task 94 | prompt eval time =     215.13 ms /    16 tokens (   13.45 ms per token,    74.37 tokens per second)
0.15.535.890 I slot print_timing: id  3 | task 94 |        eval time =      23.89 ms /     2 tokens (   11.95 ms per token,    83.71 tokens per second)
0.15.535.891 I slot print_timing: id  3 | task 94 |       total time =     239.02 ms /    18 tokens
0.15.535.892 I slot print_timing: id  3 | task 94 |    graphs reused =          1
0.15.535.962 I slot      release: id  3 | task 94 | stop processing: n_tokens = 85, truncated = 0
0.15.597.954 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.791 (> 0.100 thold), f_keep = 0.800
0.15.598.024 I slot launch_slot_: id  3 | task 97 | processing task, is_child = 0
0.15.830.374 I slot print_timing: id  3 | task 97 | prompt eval time =     208.42 ms /    18 tokens (   11.58 ms per token,    86.36 tokens per second)
0.15.830.388 I slot print_timing: id  3 | task 97 |        eval time =      23.89 ms /     2 tokens (   11.95 ms per token,    83.72 tokens per second)
0.15.830.389 I slot print_timing: id  3 | task 97 |       total time =     232.31 ms /    20 tokens
0.15.830.391 I slot print_timing: id  3 | task 97 |    graphs reused =          1
0.15.830.452 I slot      release: id  3 | task 97 | stop processing: n_tokens = 87, truncated = 0
0.15.892.640 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.782
