# argv: /Users/waleedabuujaish/Desktop/vtp/llama.cpp/build-prune/bin/llama-server -m models/llava-v1.5-7b-Q4_K_M.gguf --mmproj models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.1 --visual-prune-method cls --host 127.0.0.1 --port 8811
0.00.005.442 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.005.686 W srv  llama_server: -----------------
0.00.005.688 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.005.688 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.005.688 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.005.688 W srv  llama_server: -----------------
0.00.007.468 I srv    load_model: loading model 'models/llava-v1.5-7b-Q4_K_M.gguf'
0.03.191.704 W load_tensors: ffn up/down are swapped
0.03.505.260 I srv    load_model: loaded multimodal model, 'models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.03.573.255 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.03.574.890 I srv  llama_server: model loaded
0.03.574.893 I srv  llama_server: listening on http://127.0.0.1:8811
0.04.051.739 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.09.696.839 I slot print_timing: id  3 | task 10 | prompt eval time =    1876.56 ms /   137 tokens (   13.70 ms per token,    73.01 tokens per second)
0.09.696.843 I slot print_timing: id  3 | task 10 |        eval time =      42.37 ms /     3 tokens (   14.12 ms per token,    70.80 tokens per second)
0.09.696.843 I slot print_timing: id  3 | task 10 |       total time =    1918.93 ms /   140 tokens
0.09.696.844 I slot print_timing: id  3 | task 10 |    graphs reused =          5
0.09.696.859 I slot      release: id  3 | task 10 | stop processing: n_tokens = 173, truncated = 0
0.09.732.697 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.120 (> 0.100 thold), f_keep = 0.197
0.09.739.659 I slot launch_slot_: id  3 | task 14 | processing task, is_child = 0
0.12.605.663 I slot print_timing: id  3 | task 14 | prompt eval time =    2819.10 ms /   250 tokens (   11.28 ms per token,    88.68 tokens per second)
0.12.605.667 I slot print_timing: id  3 | task 14 |        eval time =      46.88 ms /     3 tokens (   15.63 ms per token,    63.99 tokens per second)
0.12.605.668 I slot print_timing: id  3 | task 14 |       total time =    2865.98 ms /   253 tokens
0.12.605.668 I slot print_timing: id  3 | task 14 |    graphs reused =          6
0.12.605.687 I slot      release: id  3 | task 14 | stop processing: n_tokens = 286, truncated = 0
0.12.641.733 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.329 (> 0.100 thold), f_keep = 0.329
0.12.652.119 I slot launch_slot_: id  3 | task 18 | processing task, is_child = 0
0.14.355.055 I slot print_timing: id  3 | task 18 | prompt eval time =    1612.50 ms /   192 tokens (    8.40 ms per token,   119.07 tokens per second)
0.14.355.059 I slot print_timing: id  3 | task 18 |        eval time =      90.42 ms /     5 tokens (   18.08 ms per token,    55.30 tokens per second)
0.14.355.059 I slot print_timing: id  3 | task 18 |       total time =    1702.92 ms /   197 tokens
0.14.355.059 I slot print_timing: id  3 | task 18 |    graphs reused =          9
0.14.355.077 I slot      release: id  3 | task 18 | stop processing: n_tokens = 290, truncated = 0
0.14.401.796 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.262 (> 0.100 thold), f_keep = 0.117
0.14.413.715 I slot launch_slot_: id  3 | task 24 | processing task, is_child = 0
0.16.038.758 I slot print_timing: id  3 | task 24 | prompt eval time =    1561.80 ms /    96 tokens (   16.27 ms per token,    61.47 tokens per second)
0.16.038.761 I slot print_timing: id  3 | task 24 |        eval time =      63.22 ms /     4 tokens (   15.81 ms per token,    63.27 tokens per second)
0.16.038.761 I slot print_timing: id  3 | task 24 |       total time =    1625.02 ms /   100 tokens
0.16.038.761 I slot print_timing: id  3 | task 24 |    graphs reused =         11
0.16.038.772 I slot      release: id  3 | task 24 | stop processing: n_tokens = 133, truncated = 0
0.16.067.855 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.270 (> 0.100 thold), f_keep = 0.256
0.16.073.528 I slot launch_slot_: id  3 | task 29 | processing task, is_child = 0
0.17.738.865 I slot print_timing: id  3 | task 29 | prompt eval time =    1535.20 ms /    92 tokens (   16.69 ms per token,    59.93 tokens per second)
0.17.738.869 I slot print_timing: id  3 | task 29 |        eval time =     130.12 ms /     7 tokens (   18.59 ms per token,    53.80 tokens per second)
0.17.738.869 I slot print_timing: id  3 | task 29 |       total time =    1665.31 ms /    99 tokens
0.17.738.870 I slot print_timing: id  3 | task 29 |    graphs reused =         16
0.17.738.884 I slot      release: id  3 | task 29 | stop processing: n_tokens = 132, truncated = 0
0.17.766.862 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.742 (> 0.100 thold), f_keep = 0.720
0.17.766.931 I slot launch_slot_: id  3 | task 37 | processing task, is_child = 0
0.18.123.225 I slot print_timing: id  3 | task 37 | prompt eval time =     292.74 ms /    33 tokens (    8.87 ms per token,   112.73 tokens per second)
0.18.123.228 I slot print_timing: id  3 | task 37 |        eval time =      63.54 ms /     4 tokens (   15.89 ms per token,    62.95 tokens per second)
0.18.123.228 I slot print_timing: id  3 | task 37 |       total time =     356.28 ms /    37 tokens
0.18.123.228 I slot print_timing: id  3 | task 37 |    graphs reused =         18
0.18.123.241 I slot      release: id  3 | task 37 | stop processing: n_tokens = 131, truncated = 0
0.18.162.366 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.118 (> 0.100 thold), f_keep = 0.260
0.18.167.345 I slot launch_slot_: id  3 | task 42 | processing task, is_child = 0
0.21.101.290 I slot print_timing: id  3 | task 42 | prompt eval time =    2911.09 ms /   254 tokens (   11.46 ms per token,    87.25 tokens per second)
0.21.101.295 I slot print_timing: id  3 | task 42 |        eval time =      22.84 ms /     2 tokens (   11.42 ms per token,    87.58 tokens per second)
0.21.101.295 I slot print_timing: id  3 | task 42 |       total time =    2933.93 ms /   256 tokens
0.21.101.295 I slot print_timing: id  3 | task 42 |    graphs reused =         18
0.21.101.313 I slot      release: id  3 | task 42 | stop processing: n_tokens = 289, truncated = 0
0.21.133.581 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.245 (> 0.100 thold), f_keep = 0.118
0.21.146.521 I slot launch_slot_: id  3 | task 45 | processing task, is_child = 0
0.22.881.407 I slot print_timing: id  3 | task 45 | prompt eval time =    1670.66 ms /   105 tokens (   15.91 ms per token,    62.85 tokens per second)
0.22.881.411 I slot print_timing: id  3 | task 45 |        eval time =      64.21 ms /     4 tokens (   16.05 ms per token,    62.30 tokens per second)
0.22.881.411 I slot print_timing: id  3 | task 45 |       total time =    1734.87 ms /   109 tokens
0.22.881.411 I slot print_timing: id  3 | task 45 |    graphs reused =         20
0.22.881.425 I slot      release: id  3 | task 45 | stop processing: n_tokens = 142, truncated = 0
0.22.925.450 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.260 (> 0.100 thold), f_keep = 0.239
0.22.930.540 I slot launch_slot_: id  3 | task 50 | processing task, is_child = 0
0.24.574.916 I slot print_timing: id  3 | task 50 | prompt eval time =    1622.47 ms /    97 tokens (   16.73 ms per token,    59.79 tokens per second)
0.24.574.919 I slot print_timing: id  3 | task 50 |        eval time =      21.89 ms /     2 tokens (   10.94 ms per token,    91.38 tokens per second)
0.24.574.919 I slot print_timing: id  3 | task 50 |       total time =    1644.36 ms /    99 tokens
0.24.574.919 I slot print_timing: id  3 | task 50 |    graphs reused =         20
0.24.574.932 I slot      release: id  3 | task 50 | stop processing: n_tokens = 132, truncated = 0
0.24.617.278 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.161 (> 0.100 thold), f_keep = 0.258
0.24.624.008 I slot launch_slot_: id  3 | task 53 | processing task, is_child = 0
0.26.988.778 I slot print_timing: id  3 | task 53 | prompt eval time =    2299.80 ms /   177 tokens (   12.99 ms per token,    76.96 tokens per second)
0.26.988.781 I slot print_timing: id  3 | task 53 |        eval time =      64.95 ms /     4 tokens (   16.24 ms per token,    61.58 tokens per second)
0.26.988.781 I slot print_timing: id  3 | task 53 |       total time =    2364.75 ms /   181 tokens
0.26.988.782 I slot print_timing: id  3 | task 53 |    graphs reused =         22
0.26.988.798 I slot      release: id  3 | task 53 | stop processing: n_tokens = 214, truncated = 0
0.27.032.941 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.165 (> 0.100 thold), f_keep = 0.159
0.27.041.316 I slot launch_slot_: id  3 | task 58 | processing task, is_child = 0
0.29.349.509 I slot print_timing: id  3 | task 58 | prompt eval time =    2242.90 ms /   172 tokens (   13.04 ms per token,    76.69 tokens per second)
0.29.349.512 I slot print_timing: id  3 | task 58 |        eval time =      65.27 ms /     4 tokens (   16.32 ms per token,    61.28 tokens per second)
0.29.349.513 I slot print_timing: id  3 | task 58 |       total time =    2308.17 ms /   176 tokens
0.29.349.513 I slot print_timing: id  3 | task 58 |    graphs reused =         24
0.29.349.527 I slot      release: id  3 | task 58 | stop processing: n_tokens = 209, truncated = 0
0.29.392.627 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.465 (> 0.100 thold), f_keep = 0.450
0.29.401.237 I slot launch_slot_: id  3 | task 63 | processing task, is_child = 0
0.30.440.349 I slot print_timing: id  3 | task 63 | prompt eval time =     931.08 ms /   108 tokens (    8.62 ms per token,   115.99 tokens per second)
0.30.440.352 I slot print_timing: id  3 | task 63 |        eval time =     108.01 ms /     6 tokens (   18.00 ms per token,    55.55 tokens per second)
0.30.440.353 I slot print_timing: id  3 | task 63 |       total time =    1039.10 ms /   114 tokens
0.30.440.354 I slot print_timing: id  3 | task 63 |    graphs reused =         28
0.30.440.367 I slot      release: id  3 | task 63 | stop processing: n_tokens = 207, truncated = 0
0.30.461.998 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.266 (> 0.100 thold), f_keep = 0.164
0.30.470.836 I slot launch_slot_: id  3 | task 70 | processing task, is_child = 0
0.32.047.056 I slot print_timing: id  3 | task 70 | prompt eval time =    1555.09 ms /    94 tokens (   16.54 ms per token,    60.45 tokens per second)
0.32.047.060 I slot print_timing: id  3 | task 70 |        eval time =      21.11 ms /     2 tokens (   10.56 ms per token,    94.72 tokens per second)
0.32.047.060 I slot print_timing: id  3 | task 70 |       total time =    1576.20 ms /    96 tokens
0.32.047.061 I slot print_timing: id  3 | task 70 |    graphs reused =         28
0.32.047.074 I slot      release: id  3 | task 70 | stop processing: n_tokens = 129, truncated = 0
0.32.068.905 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.723 (> 0.100 thold), f_keep = 0.729
0.32.068.923 I slot launch_slot_: id  3 | task 73 | processing task, is_child = 0
0.32.434.363 I slot print_timing: id  3 | task 73 | prompt eval time =     323.20 ms /    36 tokens (    8.98 ms per token,   111.39 tokens per second)
0.32.434.367 I slot print_timing: id  3 | task 73 |        eval time =      42.22 ms /     3 tokens (   14.07 ms per token,    71.05 tokens per second)
0.32.434.367 I slot print_timing: id  3 | task 73 |       total time =     365.43 ms /    39 tokens
0.32.434.367 I slot print_timing: id  3 | task 73 |    graphs reused =         29
0.32.434.378 I slot      release: id  3 | task 73 | stop processing: n_tokens = 132, truncated = 0
0.32.477.563 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.245 (> 0.100 thold), f_keep = 0.258
0.32.483.105 I slot launch_slot_: id  3 | task 77 | processing task, is_child = 0
0.34.203.476 I slot print_timing: id  3 | task 77 | prompt eval time =    1677.94 ms /   105 tokens (   15.98 ms per token,    62.58 tokens per second)
0.34.203.480 I slot print_timing: id  3 | task 77 |        eval time =      42.41 ms /     3 tokens (   14.14 ms per token,    70.73 tokens per second)
0.34.203.480 I slot print_timing: id  3 | task 77 |       total time =    1720.35 ms /   108 tokens
0.34.203.481 I slot print_timing: id  3 | task 77 |    graphs reused =         30
0.34.203.494 I slot      release: id  3 | task 77 | stop processing: n_tokens = 141, truncated = 0
0.34.245.012 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.163 (> 0.100 thold), f_keep = 0.241
0.34.250.673 I slot launch_slot_: id  3 | task 81 | processing task, is_child = 0
0.36.586.930 I slot print_timing: id  3 | task 81 | prompt eval time =    2249.44 ms /   175 tokens (   12.85 ms per token,    77.80 tokens per second)
0.36.586.933 I slot print_timing: id  3 | task 81 |        eval time =      86.79 ms /     5 tokens (   17.36 ms per token,    57.61 tokens per second)
0.36.586.934 I slot print_timing: id  3 | task 81 |       total time =    2336.24 ms /   180 tokens
0.36.586.934 I slot print_timing: id  3 | task 81 |    graphs reused =         33
0.36.586.947 I slot      release: id  3 | task 81 | stop processing: n_tokens = 213, truncated = 0
0.36.651.979 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.108 (> 0.100 thold), f_keep = 0.160
0.36.661.007 I slot launch_slot_: id  3 | task 87 | processing task, is_child = 0
0.39.896.717 I slot print_timing: id  3 | task 87 | prompt eval time =    3188.46 ms /   282 tokens (   11.31 ms per token,    88.44 tokens per second)
0.39.896.721 I slot print_timing: id  3 | task 87 |        eval time =      47.23 ms /     3 tokens (   15.74 ms per token,    63.52 tokens per second)
0.39.896.722 I slot print_timing: id  3 | task 87 |       total time =    3235.69 ms /   285 tokens
0.39.896.722 I slot print_timing: id  3 | task 87 |    graphs reused =         34
0.39.896.740 I slot      release: id  3 | task 87 | stop processing: n_tokens = 318, truncated = 0
0.39.971.960 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.300 (> 0.100 thold), f_keep = 0.299
0.39.985.690 I slot launch_slot_: id  3 | task 91 | processing task, is_child = 0
0.41.963.250 I slot print_timing: id  3 | task 91 | prompt eval time =    1930.37 ms /   222 tokens (    8.70 ms per token,   115.00 tokens per second)
0.41.963.254 I slot print_timing: id  3 | task 91 |        eval time =      47.17 ms /     3 tokens (   15.72 ms per token,    63.60 tokens per second)
0.41.963.255 I slot print_timing: id  3 | task 91 |       total time =    1977.54 ms /   225 tokens
0.41.963.255 I slot print_timing: id  3 | task 91 |    graphs reused =         35
0.41.963.272 I slot      release: id  3 | task 91 | stop processing: n_tokens = 319, truncated = 0
0.42.016.871 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.157 (> 0.100 thold), f_keep = 0.107
0.42.032.506 I slot launch_slot_: id  3 | task 95 | processing task, is_child = 0
0.44.473.751 I slot print_timing: id  3 | task 95 | prompt eval time =    2372.78 ms /   182 tokens (   13.04 ms per token,    76.70 tokens per second)
0.44.473.754 I slot print_timing: id  3 | task 95 |        eval time =      68.44 ms /     4 tokens (   17.11 ms per token,    58.45 tokens per second)
0.44.473.755 I slot print_timing: id  3 | task 95 |       total time =    2441.22 ms /   186 tokens
0.44.473.755 I slot print_timing: id  3 | task 95 |    graphs reused =         37
0.44.473.771 I slot      release: id  3 | task 95 | stop processing: n_tokens = 219, truncated = 0
0.44.525.674 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.227 (> 0.100 thold), f_keep = 0.155
0.44.535.181 I slot launch_slot_: id  3 | task 100 | processing task, is_child = 0
0.46.444.395 I slot print_timing: id  3 | task 100 | prompt eval time =    1796.90 ms /   116 tokens (   15.49 ms per token,    64.56 tokens per second)
0.46.444.399 I slot print_timing: id  3 | task 100 |        eval time =     112.30 ms /     6 tokens (   18.72 ms per token,    53.43 tokens per second)
0.46.444.400 I slot print_timing: id  3 | task 100 |       total time =    1909.19 ms /   122 tokens
0.46.444.400 I slot print_timing: id  3 | task 100 |    graphs reused =         41
0.46.444.417 I slot      release: id  3 | task 100 | stop processing: n_tokens = 155, truncated = 0
0.46.493.768 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.248 (> 0.100 thold), f_keep = 0.219
0.46.501.023 I slot launch_slot_: id  3 | task 107 | processing task, is_child = 0
0.48.245.999 I slot print_timing: id  3 | task 107 | prompt eval time =    1697.11 ms /   103 tokens (   16.48 ms per token,    60.69 tokens per second)
0.48.246.003 I slot print_timing: id  3 | task 107 |        eval time =      47.84 ms /     3 tokens (   15.95 ms per token,    62.71 tokens per second)
0.48.246.003 I slot print_timing: id  3 | task 107 |       total time =    1744.95 ms /   106 tokens
0.48.246.003 I slot print_timing: id  3 | task 107 |    graphs reused =         42
0.48.246.018 I slot      release: id  3 | task 107 | stop processing: n_tokens = 139, truncated = 0
0.48.295.585 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.699 (> 0.100 thold), f_keep = 0.683
0.48.295.614 I slot launch_slot_: id  3 | task 111 | processing task, is_child = 0
0.48.740.586 I slot print_timing: id  3 | task 111 | prompt eval time =     379.38 ms /    41 tokens (    9.25 ms per token,   108.07 tokens per second)
0.48.740.591 I slot print_timing: id  3 | task 111 |        eval time =      65.57 ms /     4 tokens (   16.39 ms per token,    61.00 tokens per second)
0.48.740.592 I slot print_timing: id  3 | task 111 |       total time =     444.95 ms /    45 tokens
0.48.740.592 I slot print_timing: id  3 | task 111 |    graphs reused =         44
0.48.740.606 I slot      release: id  3 | task 111 | stop processing: n_tokens = 139, truncated = 0
0.48.785.669 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.228 (> 0.100 thold), f_keep = 0.245
0.48.791.202 I slot launch_slot_: id  3 | task 116 | processing task, is_child = 0
0.50.652.380 I slot print_timing: id  3 | task 116 | prompt eval time =    1772.73 ms /   115 tokens (   15.42 ms per token,    64.87 tokens per second)
0.50.652.383 I slot print_timing: id  3 | task 116 |        eval time =      88.43 ms /     5 tokens (   17.69 ms per token,    56.54 tokens per second)
0.50.652.383 I slot print_timing: id  3 | task 116 |       total time =    1861.16 ms /   120 tokens
0.50.652.384 I slot print_timing: id  3 | task 116 |    graphs reused =         47
0.50.652.397 I slot      release: id  3 | task 116 | stop processing: n_tokens = 153, truncated = 0
0.50.699.232 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.676 (> 0.100 thold), f_keep = 0.627
0.50.699.318 I slot launch_slot_: id  3 | task 122 | processing task, is_child = 0
0.51.234.697 I slot print_timing: id  3 | task 122 | prompt eval time =     426.17 ms /    46 tokens (    9.26 ms per token,   107.94 tokens per second)
0.51.234.702 I slot print_timing: id  3 | task 122 |        eval time =     109.19 ms /     6 tokens (   18.20 ms per token,    54.95 tokens per second)
0.51.234.702 I slot print_timing: id  3 | task 122 |       total time =     535.36 ms /    52 tokens
0.51.234.702 I slot print_timing: id  3 | task 122 |    graphs reused =         51
0.51.234.716 I slot      release: id  3 | task 122 | stop processing: n_tokens = 147, truncated = 0
0.51.295.701 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.231
0.51.303.094 I slot launch_slot_: id  3 | task 129 | processing task, is_child = 0
0.53.335.477 I slot print_timing: id  3 | task 129 | prompt eval time =    1987.94 ms /   136 tokens (   14.62 ms per token,    68.41 tokens per second)
0.53.335.481 I slot print_timing: id  3 | task 129 |        eval time =      44.42 ms /     3 tokens (   14.81 ms per token,    67.53 tokens per second)
0.53.335.482 I slot print_timing: id  3 | task 129 |       total time =    2032.37 ms /   139 tokens
0.53.335.483 I slot print_timing: id  3 | task 129 |    graphs reused =         52
0.53.335.499 I slot      release: id  3 | task 129 | stop processing: n_tokens = 172, truncated = 0
0.53.398.202 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.576 (> 0.100 thold), f_keep = 0.552
0.53.398.497 I slot launch_slot_: id  3 | task 133 | processing task, is_child = 0
0.54.103.272 I slot print_timing: id  3 | task 133 | prompt eval time =     638.84 ms /    70 tokens (    9.13 ms per token,   109.57 tokens per second)
0.54.103.277 I slot print_timing: id  3 | task 133 |        eval time =      65.91 ms /     4 tokens (   16.48 ms per token,    60.69 tokens per second)
0.54.103.277 I slot print_timing: id  3 | task 133 |       total time =     704.75 ms /    74 tokens
0.54.103.278 I slot print_timing: id  3 | task 133 |    graphs reused =         54
0.54.103.293 I slot      release: id  3 | task 133 | stop processing: n_tokens = 168, truncated = 0
0.54.152.074 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.124 (> 0.100 thold), f_keep = 0.202
0.54.159.194 I slot launch_slot_: id  3 | task 138 | processing task, is_child = 0
0.57.120.191 I slot print_timing: id  3 | task 138 | prompt eval time =    2890.47 ms /   241 tokens (   11.99 ms per token,    83.38 tokens per second)
0.57.120.195 I slot print_timing: id  3 | task 138 |        eval time =      70.51 ms /     4 tokens (   17.63 ms per token,    56.73 tokens per second)
0.57.120.196 I slot print_timing: id  3 | task 138 |       total time =    2960.98 ms /   245 tokens
0.57.120.196 I slot print_timing: id  3 | task 138 |    graphs reused =         56
0.57.120.214 I slot      release: id  3 | task 138 | stop processing: n_tokens = 278, truncated = 0
0.57.169.797 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.339 (> 0.100 thold), f_keep = 0.338
0.57.183.218 I slot launch_slot_: id  3 | task 143 | processing task, is_child = 0
0.58.908.455 I slot print_timing: id  3 | task 143 | prompt eval time =    1630.46 ms /   183 tokens (    8.91 ms per token,   112.24 tokens per second)
0.58.908.460 I slot print_timing: id  3 | task 143 |        eval time =      94.76 ms /     5 tokens (   18.95 ms per token,    52.76 tokens per second)
0.58.908.460 I slot print_timing: id  3 | task 143 |       total time =    1725.22 ms /   188 tokens
0.58.908.460 I slot print_timing: id  3 | task 143 |    graphs reused =         59
0.58.908.479 I slot      release: id  3 | task 143 | stop processing: n_tokens = 281, truncated = 0
0.58.948.465 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.171 (> 0.100 thold), f_keep = 0.121
0.58.961.229 I slot launch_slot_: id  3 | task 149 | processing task, is_child = 0
1.01.425.215 I slot print_timing: id  3 | task 149 | prompt eval time =    2304.88 ms /   165 tokens (   13.97 ms per token,    71.59 tokens per second)
1.01.425.218 I slot print_timing: id  3 | task 149 |        eval time =     159.08 ms /     8 tokens (   19.89 ms per token,    50.29 tokens per second)
1.01.425.219 I slot print_timing: id  3 | task 149 |       total time =    2463.96 ms /   173 tokens
1.01.425.219 I slot print_timing: id  3 | task 149 |    graphs reused =         65
1.01.425.234 I slot      release: id  3 | task 149 | stop processing: n_tokens = 206, truncated = 0
1.01.488.719 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.260 (> 0.100 thold), f_keep = 0.165
1.01.498.233 I slot launch_slot_: id  3 | task 158 | processing task, is_child = 0
1.03.193.004 I slot print_timing: id  3 | task 158 | prompt eval time =    1672.71 ms /    97 tokens (   17.24 ms per token,    57.99 tokens per second)
1.03.193.008 I slot print_timing: id  3 | task 158 |        eval time =      22.04 ms /     2 tokens (   11.02 ms per token,    90.73 tokens per second)
1.03.193.009 I slot print_timing: id  3 | task 158 |       total time =    1694.75 ms /    99 tokens
1.03.193.009 I slot print_timing: id  3 | task 158 |    graphs reused =         65
1.03.193.024 I slot      release: id  3 | task 158 | stop processing: n_tokens = 132, truncated = 0
1.03.250.934 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.139 (> 0.100 thold), f_keep = 0.258
1.03.256.808 I slot launch_slot_: id  3 | task 161 | processing task, is_child = 0
1.05.985.234 I slot print_timing: id  3 | task 161 | prompt eval time =    2614.84 ms /   210 tokens (   12.45 ms per token,    80.31 tokens per second)
1.05.985.237 I slot print_timing: id  3 | task 161 |        eval time =     113.57 ms /     6 tokens (   18.93 ms per token,    52.83 tokens per second)
1.05.985.238 I slot print_timing: id  3 | task 161 |       total time =    2728.41 ms /   216 tokens
1.05.985.238 I slot print_timing: id  3 | task 161 |    graphs reused =         69
1.05.985.254 I slot      release: id  3 | task 161 | stop processing: n_tokens = 249, truncated = 0
1.06.023.788 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.230 (> 0.100 thold), f_keep = 0.137
