# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.5 --visual-prune-method cls --host 127.0.0.1 --port 8811 -ngl 999
0.00.023.160 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.097.214 W srv  llama_server: -----------------
0.00.097.244 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.097.245 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.097.246 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.097.247 W srv  llama_server: -----------------
0.00.098.752 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.681.624 W load_tensors: ffn up/down are swapped
0.01.965.964 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.02.000.345 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.003.110 I srv  llama_server: model loaded
0.02.003.133 I srv  llama_server: listening on http://127.0.0.1:8811
0.03.982.294 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.30.798.900 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4067832042
0.30.798.998 I slot launch_slot_: id  2 | task 125 | processing task, is_child = 0
0.32.039.645 I slot print_timing: id  2 | task 125 | prompt eval time =    1010.75 ms /   367 tokens (    2.75 ms per token,   363.10 tokens per second)
0.32.039.658 I slot print_timing: id  2 | task 125 |        eval time =      47.35 ms /     3 tokens (   15.78 ms per token,    63.36 tokens per second)
0.32.039.659 I slot print_timing: id  2 | task 125 |       total time =    1058.10 ms /   370 tokens
0.32.039.660 I slot print_timing: id  2 | task 125 |    graphs reused =         44
0.32.039.692 I slot      release: id  2 | task 125 | stop processing: n_tokens = 369, truncated = 0
0.32.146.694 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.888 (> 0.100 thold), f_keep = 0.881
0.32.146.777 I slot launch_slot_: id  2 | task 130 | processing task, is_child = 0
0.32.388.291 I slot print_timing: id  2 | task 130 | prompt eval time =     217.42 ms /    41 tokens (    5.30 ms per token,   188.58 tokens per second)
0.32.388.301 I slot print_timing: id  2 | task 130 |        eval time =      24.04 ms /     2 tokens (   12.02 ms per token,    83.18 tokens per second)
0.32.388.302 I slot print_timing: id  2 | task 130 |       total time =     241.46 ms /    43 tokens
0.32.388.303 I slot print_timing: id  2 | task 130 |    graphs reused =         44
0.32.388.357 I slot      release: id  2 | task 130 | stop processing: n_tokens = 367, truncated = 0
0.32.495.297 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4070125462
0.32.495.373 I slot launch_slot_: id  1 | task 133 | processing task, is_child = 0
0.33.771.650 I slot print_timing: id  1 | task 133 | prompt eval time =    1013.12 ms /   379 tokens (    2.67 ms per token,   374.09 tokens per second)
0.33.771.662 I slot print_timing: id  1 | task 133 |        eval time =      93.69 ms /     5 tokens (   18.74 ms per token,    53.37 tokens per second)
0.33.771.663 I slot print_timing: id  1 | task 133 |       total time =    1106.81 ms /   384 tokens
0.33.771.664 I slot print_timing: id  1 | task 133 |    graphs reused =         47
0.33.771.715 I slot      release: id  1 | task 133 | stop processing: n_tokens = 383, truncated = 0
0.33.876.118 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.876 (> 0.100 thold), f_keep = 0.851
0.33.876.240 I slot launch_slot_: id  1 | task 140 | processing task, is_child = 0
0.34.212.286 I slot print_timing: id  1 | task 140 | prompt eval time =     219.07 ms /    46 tokens (    4.76 ms per token,   209.97 tokens per second)
0.34.212.297 I slot print_timing: id  1 | task 140 |        eval time =     116.94 ms /     6 tokens (   19.49 ms per token,    51.31 tokens per second)
0.34.212.298 I slot print_timing: id  1 | task 140 |       total time =     336.01 ms /    52 tokens
0.34.212.299 I slot print_timing: id  1 | task 140 |    graphs reused =         51
0.34.212.354 I slot      release: id  1 | task 140 | stop processing: n_tokens = 377, truncated = 0
0.34.349.993 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4071661680
0.34.350.082 I slot launch_slot_: id  0 | task 147 | processing task, is_child = 0
0.35.660.704 I slot print_timing: id  0 | task 147 | prompt eval time =    1087.01 ms /   400 tokens (    2.72 ms per token,   367.98 tokens per second)
0.35.660.714 I slot print_timing: id  0 | task 147 |        eval time =      47.35 ms /     3 tokens (   15.78 ms per token,    63.36 tokens per second)
0.35.660.716 I slot print_timing: id  0 | task 147 |       total time =    1134.36 ms /   403 tokens
0.35.660.717 I slot print_timing: id  0 | task 147 |    graphs reused =         52
0.35.660.750 I slot      release: id  0 | task 147 | stop processing: n_tokens = 402, truncated = 0
0.35.797.955 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.823 (> 0.100 thold), f_keep = 0.808
0.35.798.015 I slot launch_slot_: id  0 | task 152 | processing task, is_child = 0
0.36.162.383 I slot print_timing: id  0 | task 152 | prompt eval time =     293.76 ms /    70 tokens (    4.20 ms per token,   238.29 tokens per second)
0.36.162.393 I slot print_timing: id  0 | task 152 |        eval time =      70.57 ms /     4 tokens (   17.64 ms per token,    56.68 tokens per second)
0.36.162.394 I slot print_timing: id  0 | task 152 |       total time =     364.33 ms /    74 tokens
0.36.162.395 I slot print_timing: id  0 | task 152 |    graphs reused =         54
0.36.162.449 I slot      release: id  0 | task 152 | stop processing: n_tokens = 398, truncated = 0
0.36.269.843 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4073115085
0.36.269.931 I slot launch_slot_: id  3 | task 157 | processing task, is_child = 0
0.37.623.242 I slot print_timing: id  3 | task 157 | prompt eval time =    1144.51 ms /   505 tokens (    2.27 ms per token,   441.24 tokens per second)
0.37.623.254 I slot print_timing: id  3 | task 157 |        eval time =      24.10 ms /     2 tokens (   12.05 ms per token,    82.98 tokens per second)
0.37.623.255 I slot print_timing: id  3 | task 157 |       total time =    1168.61 ms /   507 tokens
0.37.623.256 I slot print_timing: id  3 | task 157 |    graphs reused =         54
0.37.623.296 I slot      release: id  3 | task 157 | stop processing: n_tokens = 506, truncated = 0
0.37.732.294 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.639 (> 0.100 thold), f_keep = 0.640
0.37.732.367 I slot launch_slot_: id  3 | task 161 | processing task, is_child = 0
0.38.179.280 I slot print_timing: id  3 | task 161 | prompt eval time =     352.90 ms /   183 tokens (    1.93 ms per token,   518.55 tokens per second)
0.38.179.291 I slot print_timing: id  3 | task 161 |        eval time =      93.97 ms /     5 tokens (   18.79 ms per token,    53.21 tokens per second)
0.38.179.293 I slot print_timing: id  3 | task 161 |       total time =     446.88 ms /   188 tokens
0.38.179.294 I slot print_timing: id  3 | task 161 |    graphs reused =         57
0.38.179.334 I slot      release: id  3 | task 161 | stop processing: n_tokens = 511, truncated = 0
0.38.269.020 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4074815213
0.38.269.109 I slot launch_slot_: id  2 | task 167 | processing task, is_child = 0
0.39.762.868 I slot print_timing: id  2 | task 167 | prompt eval time =    1093.21 ms /   429 tokens (    2.55 ms per token,   392.42 tokens per second)
0.39.762.878 I slot print_timing: id  2 | task 167 |        eval time =     163.51 ms /     8 tokens (   20.44 ms per token,    48.93 tokens per second)
0.39.762.879 I slot print_timing: id  2 | task 167 |       total time =    1256.72 ms /   437 tokens
0.39.762.881 I slot print_timing: id  2 | task 167 |    graphs reused =         63
0.39.762.917 I slot      release: id  2 | task 167 | stop processing: n_tokens = 436, truncated = 0
0.39.904.703 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 4076639210
0.39.904.799 I slot launch_slot_: id  1 | task 177 | processing task, is_child = 0
0.41.140.016 I slot print_timing: id  1 | task 177 | prompt eval time =    1006.79 ms /   361 tokens (    2.79 ms per token,   358.57 tokens per second)
0.41.140.027 I slot print_timing: id  1 | task 177 |        eval time =      24.19 ms /     2 tokens (   12.09 ms per token,    82.69 tokens per second)
0.41.140.029 I slot print_timing: id  1 | task 177 |       total time =    1030.97 ms /   363 tokens
0.41.140.030 I slot print_timing: id  1 | task 177 |    graphs reused =         63
0.41.140.093 I slot      release: id  1 | task 177 | stop processing: n_tokens = 362, truncated = 0
0.41.263.602 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 4078589305
0.41.263.684 I slot launch_slot_: id  0 | task 181 | processing task, is_child = 0
0.42.612.642 I slot print_timing: id  0 | task 181 | prompt eval time =    1131.56 ms /   474 tokens (    2.39 ms per token,   418.89 tokens per second)
0.42.612.652 I slot print_timing: id  0 | task 181 |        eval time =      47.49 ms /     3 tokens (   15.83 ms per token,    63.17 tokens per second)
0.42.612.654 I slot print_timing: id  0 | task 181 |       total time =    1179.05 ms /   477 tokens
0.42.612.655 I slot print_timing: id  0 | task 181 |    graphs reused =         64
0.42.612.723 I slot      release: id  0 | task 181 | stop processing: n_tokens = 476, truncated = 0
0.42.695.582 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4080606190
0.42.695.684 I slot launch_slot_: id  3 | task 186 | processing task, is_child = 0
0.44.074.351 I slot print_timing: id  3 | task 186 | prompt eval time =    1013.42 ms /   378 tokens (    2.68 ms per token,   372.99 tokens per second)
0.44.074.361 I slot print_timing: id  3 | task 186 |        eval time =     140.11 ms /     7 tokens (   20.02 ms per token,    49.96 tokens per second)
0.44.074.363 I slot print_timing: id  3 | task 186 |       total time =    1153.53 ms /   385 tokens
0.44.074.364 I slot print_timing: id  3 | task 186 |    graphs reused =         69
0.44.074.421 I slot      release: id  3 | task 186 | stop processing: n_tokens = 384, truncated = 0
0.44.158.903 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.853 (> 0.100 thold), f_keep = 0.846
0.44.158.957 I slot launch_slot_: id  3 | task 195 | processing task, is_child = 0
0.44.451.415 I slot print_timing: id  3 | task 195 | prompt eval time =     221.97 ms /    56 tokens (    3.96 ms per token,   252.29 tokens per second)
