# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.1 --visual-prune-method cls --host 127.0.0.1 --port 8811 -ngl 999
0.00.022.454 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.093.962 W srv  llama_server: -----------------
0.00.093.970 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.093.971 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.093.971 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.093.971 W srv  llama_server: -----------------
0.00.095.520 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.683.251 W load_tensors: ffn up/down are swapped
0.01.985.557 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.02.019.936 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.023.017 I srv  llama_server: model loaded
0.02.023.032 I srv  llama_server: listening on http://127.0.0.1:8811
0.03.984.092 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.09.910.193 I slot print_timing: id  3 | task 37 |    graphs reused =         18
0.09.910.243 I slot      release: id  3 | task 37 | stop processing: n_tokens = 131, truncated = 0
0.10.016.481 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.118 (> 0.100 thold), f_keep = 0.260
0.10.081.708 I slot launch_slot_: id  3 | task 42 | processing task, is_child = 0
0.10.822.953 I slot print_timing: id  3 | task 42 | prompt eval time =     717.10 ms /   254 tokens (    2.82 ms per token,   354.20 tokens per second)
0.10.822.963 I slot print_timing: id  3 | task 42 |        eval time =      24.09 ms /     2 tokens (   12.04 ms per token,    83.02 tokens per second)
0.10.822.964 I slot print_timing: id  3 | task 42 |       total time =     741.19 ms /   256 tokens
0.10.822.965 I slot print_timing: id  3 | task 42 |    graphs reused =         18
0.10.823.038 I slot      release: id  3 | task 42 | stop processing: n_tokens = 289, truncated = 0
0.10.908.544 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.245 (> 0.100 thold), f_keep = 0.118
0.11.043.969 I slot launch_slot_: id  3 | task 45 | processing task, is_child = 0
0.11.616.352 I slot print_timing: id  3 | task 45 | prompt eval time =     502.52 ms /   105 tokens (    4.79 ms per token,   208.95 tokens per second)
0.11.616.362 I slot print_timing: id  3 | task 45 |        eval time =      69.81 ms /     4 tokens (   17.45 ms per token,    57.30 tokens per second)
0.11.616.363 I slot print_timing: id  3 | task 45 |       total time =     572.33 ms /   109 tokens
0.11.616.365 I slot print_timing: id  3 | task 45 |    graphs reused =         20
0.11.616.418 I slot      release: id  3 | task 45 | stop processing: n_tokens = 142, truncated = 0
0.11.724.119 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.260 (> 0.100 thold), f_keep = 0.239
0.11.794.302 I slot launch_slot_: id  3 | task 50 | processing task, is_child = 0
0.12.318.526 I slot print_timing: id  3 | task 50 | prompt eval time =     500.25 ms /    97 tokens (    5.16 ms per token,   193.90 tokens per second)
0.12.318.539 I slot print_timing: id  3 | task 50 |        eval time =      23.92 ms /     2 tokens (   11.96 ms per token,    83.63 tokens per second)
0.12.318.540 I slot print_timing: id  3 | task 50 |       total time =     524.16 ms /    99 tokens
0.12.318.542 I slot print_timing: id  3 | task 50 |    graphs reused =         20
0.12.318.604 I slot      release: id  3 | task 50 | stop processing: n_tokens = 132, truncated = 0
0.12.432.958 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.161 (> 0.100 thold), f_keep = 0.258
0.12.498.692 I slot launch_slot_: id  3 | task 53 | processing task, is_child = 0
0.13.156.453 I slot print_timing: id  3 | task 53 | prompt eval time =     587.66 ms /   177 tokens (    3.32 ms per token,   301.20 tokens per second)
0.13.156.465 I slot print_timing: id  3 | task 53 |        eval time =      70.05 ms /     4 tokens (   17.51 ms per token,    57.10 tokens per second)
0.13.156.466 I slot print_timing: id  3 | task 53 |       total time =     657.70 ms /   181 tokens
0.13.156.467 I slot print_timing: id  3 | task 53 |    graphs reused =         22
0.13.156.534 I slot      release: id  3 | task 53 | stop processing: n_tokens = 214, truncated = 0
0.13.271.204 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.165 (> 0.100 thold), f_keep = 0.159
0.13.375.051 I slot launch_slot_: id  3 | task 58 | processing task, is_child = 0
0.14.030.988 I slot print_timing: id  3 | task 58 | prompt eval time =     585.71 ms /   172 tokens (    3.41 ms per token,   293.66 tokens per second)
0.14.030.997 I slot print_timing: id  3 | task 58 |        eval time =      70.17 ms /     4 tokens (   17.54 ms per token,    57.01 tokens per second)
0.14.030.998 I slot print_timing: id  3 | task 58 |       total time =     655.88 ms /   176 tokens
0.14.031.000 I slot print_timing: id  3 | task 58 |    graphs reused =         24
0.14.031.110 I slot      release: id  3 | task 58 | stop processing: n_tokens = 209, truncated = 0
0.14.142.126 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.465 (> 0.100 thold), f_keep = 0.450
0.14.244.116 I slot launch_slot_: id  3 | task 63 | processing task, is_child = 0
0.14.659.491 I slot print_timing: id  3 | task 63 | prompt eval time =     299.46 ms /   108 tokens (    2.77 ms per token,   360.65 tokens per second)
0.14.659.501 I slot print_timing: id  3 | task 63 |        eval time =     115.86 ms /     6 tokens (   19.31 ms per token,    51.79 tokens per second)
0.14.659.503 I slot print_timing: id  3 | task 63 |       total time =     415.32 ms /   114 tokens
0.14.659.504 I slot print_timing: id  3 | task 63 |    graphs reused =         28
0.14.659.562 I slot      release: id  3 | task 63 | stop processing: n_tokens = 207, truncated = 0
0.14.722.889 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.266 (> 0.100 thold), f_keep = 0.164
0.14.822.478 I slot launch_slot_: id  3 | task 70 | processing task, is_child = 0
0.15.345.019 I slot print_timing: id  3 | task 70 | prompt eval time =     498.64 ms /    94 tokens (    5.30 ms per token,   188.51 tokens per second)
0.15.345.030 I slot print_timing: id  3 | task 70 |        eval time =      23.85 ms /     2 tokens (   11.92 ms per token,    83.86 tokens per second)
0.15.345.031 I slot print_timing: id  3 | task 70 |       total time =     522.49 ms /    96 tokens
0.15.345.032 I slot print_timing: id  3 | task 70 |    graphs reused =         28
0.15.345.086 I slot      release: id  3 | task 70 | stop processing: n_tokens = 129, truncated = 0
0.15.407.271 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.723 (> 0.100 thold), f_keep = 0.729
0.15.407.335 I slot launch_slot_: id  3 | task 73 | processing task, is_child = 0
0.15.645.132 I slot print_timing: id  3 | task 73 | prompt eval time =     214.00 ms /    36 tokens (    5.94 ms per token,   168.22 tokens per second)
0.15.645.142 I slot print_timing: id  3 | task 73 |        eval time =      23.75 ms /     2 tokens (   11.88 ms per token,    84.20 tokens per second)
0.15.645.143 I slot print_timing: id  3 | task 73 |       total time =     237.76 ms /    38 tokens
0.15.645.145 I slot print_timing: id  3 | task 73 |    graphs reused =         28
0.15.645.175 I slot      release: id  3 | task 73 | stop processing: n_tokens = 131, truncated = 0
0.15.751.769 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.245 (> 0.100 thold), f_keep = 0.260
0.15.815.757 I slot launch_slot_: id  3 | task 76 | processing task, is_child = 0
0.16.365.269 I slot print_timing: id  3 | task 76 | prompt eval time =     502.49 ms /   105 tokens (    4.79 ms per token,   208.96 tokens per second)
0.16.365.278 I slot print_timing: id  3 | task 76 |        eval time =      46.98 ms /     3 tokens (   15.66 ms per token,    63.86 tokens per second)
0.16.365.280 I slot print_timing: id  3 | task 76 |       total time =     549.46 ms /   108 tokens
0.16.365.281 I slot print_timing: id  3 | task 76 |    graphs reused =         29
0.16.365.313 I slot      release: id  3 | task 76 | stop processing: n_tokens = 141, truncated = 0
0.16.470.030 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.163 (> 0.100 thold), f_keep = 0.241
0.16.538.702 I slot launch_slot_: id  3 | task 80 | processing task, is_child = 0
0.17.217.430 I slot print_timing: id  3 | task 80 | prompt eval time =     585.82 ms /   175 tokens (    3.35 ms per token,   298.73 tokens per second)
0.17.217.442 I slot print_timing: id  3 | task 80 |        eval time =      92.86 ms /     5 tokens (   18.57 ms per token,    53.84 tokens per second)
0.17.217.443 I slot print_timing: id  3 | task 80 |       total time =     678.68 ms /   180 tokens
0.17.217.444 I slot print_timing: id  3 | task 80 |    graphs reused =         32
0.17.217.484 I slot      release: id  3 | task 80 | stop processing: n_tokens = 213, truncated = 0
0.17.380.883 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.108 (> 0.100 thold), f_keep = 0.160
0.17.482.631 I slot launch_slot_: id  3 | task 86 | processing task, is_child = 0
0.18.250.921 I slot print_timing: id  3 | task 86 | prompt eval time =     720.75 ms /   282 tokens (    2.56 ms per token,   391.26 tokens per second)
0.18.250.931 I slot print_timing: id  3 | task 86 |        eval time =      47.49 ms /     3 tokens (   15.83 ms per token,    63.17 tokens per second)
0.18.250.932 I slot print_timing: id  3 | task 86 |       total time =     768.24 ms /   285 tokens
0.18.250.934 I slot print_timing: id  3 | task 86 |    graphs reused =         33
0.18.250.979 I slot      release: id  3 | task 86 | stop processing: n_tokens = 318, truncated = 0
0.18.415.315 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.300 (> 0.100 thold), f_keep = 0.299
0.18.567.507 I slot launch_slot_: id  3 | task 90 | processing task, is_child = 0
0.19.051.965 I slot print_timing: id  3 | task 90 | prompt eval time =     436.99 ms /   222 tokens (    1.97 ms per token,   508.02 tokens per second)
0.19.051.975 I slot print_timing: id  3 | task 90 |        eval time =      47.42 ms /     3 tokens (   15.81 ms per token,    63.27 tokens per second)
0.19.051.976 I slot print_timing: id  3 | task 90 |       total time =     484.41 ms /   225 tokens
0.19.051.977 I slot print_timing: id  3 | task 90 |    graphs reused =         34
0.19.052.019 I slot      release: id  3 | task 90 | stop processing: n_tokens = 319, truncated = 0
0.19.167.053 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.157 (> 0.100 thold), f_keep = 0.107
0.19.316.202 I slot launch_slot_: id  3 | task 94 | processing task, is_child = 0
0.19.974.154 I slot print_timing: id  3 | task 94 | prompt eval time =     587.90 ms /   182 tokens (    3.23 ms per token,   309.57 tokens per second)
0.19.974.165 I slot print_timing: id  3 | task 94 |        eval time =      69.99 ms /     4 tokens (   17.50 ms per token,    57.15 tokens per second)
0.19.974.167 I slot print_timing: id  3 | task 94 |       total time =     657.89 ms /   186 tokens
0.19.974.168 I slot print_timing: id  3 | task 94 |    graphs reused =         36
0.19.974.206 I slot      release: id  3 | task 94 | stop processing: n_tokens = 219, truncated = 0
0.20.088.821 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.227 (> 0.100 thold), f_keep = 0.155
0.20.192.731 I slot launch_slot_: id  3 | task 99 | processing task, is_child = 0
0.20.814.676 I slot print_timing: id  3 | task 99 | prompt eval time =     505.92 ms /   116 tokens (    4.36 ms per token,   229.29 tokens per second)
0.20.814.687 I slot print_timing: id  3 | task 99 |        eval time =     115.98 ms /     6 tokens (   19.33 ms per token,    51.73 tokens per second)
0.20.814.688 I slot print_timing: id  3 | task 99 |       total time =     621.89 ms /   122 tokens
0.20.814.689 I slot print_timing: id  3 | task 99 |    graphs reused =         40
0.20.814.748 I slot      release: id  3 | task 99 | stop processing: n_tokens = 155, truncated = 0
0.20.922.046 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.248 (> 0.100 thold), f_keep = 0.219
0.20.996.656 I slot launch_slot_: id  3 | task 106 | processing task, is_child = 0
0.21.545.221 I slot print_timing: id  3 | task 106 | prompt eval time =     501.60 ms /   103 tokens (    4.87 ms per token,   205.34 tokens per second)
0.21.545.266 I slot print_timing: id  3 | task 106 |        eval time =      46.92 ms /     3 tokens (   15.64 ms per token,    63.94 tokens per second)
0.21.545.270 I slot print_timing: id  3 | task 106 |       total time =     548.52 ms /   106 tokens
0.21.545.274 I slot print_timing: id  3 | task 106 |    graphs reused =         41
0.21.545.323 I slot      release: id  3 | task 106 | stop processing: n_tokens = 139, truncated = 0
0.21.654.371 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.699 (> 0.100 thold), f_keep = 0.683
0.21.654.437 I slot launch_slot_: id  3 | task 110 | processing task, is_child = 0
0.21.939.695 I slot print_timing: id  3 | task 110 | prompt eval time =     215.44 ms /    41 tokens (    5.25 ms per token,   190.30 tokens per second)
0.21.939.708 I slot print_timing: id  3 | task 110 |        eval time =      69.78 ms /     4 tokens (   17.45 ms per token,    57.32 tokens per second)
0.21.939.710 I slot print_timing: id  3 | task 110 |       total time =     285.23 ms /    45 tokens
0.21.939.711 I slot print_timing: id  3 | task 110 |    graphs reused =         43
0.21.939.742 I slot      release: id  3 | task 110 | stop processing: n_tokens = 139, truncated = 0
0.22.046.129 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.228 (> 0.100 thold), f_keep = 0.245
0.22.119.112 I slot launch_slot_: id  3 | task 115 | processing task, is_child = 0
0.22.741.507 I slot print_timing: id  3 | task 115 | prompt eval time =     506.39 ms /   115 tokens (    4.40 ms per token,   227.10 tokens per second)
0.22.741.519 I slot print_timing: id  3 | task 115 |        eval time =     115.93 ms /     6 tokens (   19.32 ms per token,    51.75 tokens per second)
0.22.741.520 I slot print_timing: id  3 | task 115 |       total time =     622.32 ms /   121 tokens
0.22.741.522 I slot print_timing: id  3 | task 115 |    graphs reused =         47
0.22.741.579 I slot      release: id  3 | task 115 | stop processing: n_tokens = 154, truncated = 0
0.22.845.690 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.676 (> 0.100 thold), f_keep = 0.623
0.22.845.759 I slot launch_slot_: id  3 | task 122 | processing task, is_child = 0
0.23.179.010 I slot print_timing: id  3 | task 122 | prompt eval time =     217.28 ms /    46 tokens (    4.72 ms per token,   211.71 tokens per second)
0.23.179.021 I slot print_timing: id  3 | task 122 |        eval time =     115.93 ms /     6 tokens (   19.32 ms per token,    51.75 tokens per second)
0.23.179.023 I slot print_timing: id  3 | task 122 |       total time =     333.21 ms /    52 tokens
0.23.179.024 I slot print_timing: id  3 | task 122 |    graphs reused =         51
0.23.179.083 I slot      release: id  3 | task 122 | stop processing: n_tokens = 147, truncated = 0
0.23.314.908 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.231
0.23.386.975 I slot launch_slot_: id  3 | task 129 | processing task, is_child = 0
0.24.009.527 I slot print_timing: id  3 | task 129 | prompt eval time =     575.60 ms /   136 tokens (    4.23 ms per token,   236.28 tokens per second)
0.24.009.539 I slot print_timing: id  3 | task 129 |        eval time =      46.91 ms /     3 tokens (   15.63 ms per token,    63.96 tokens per second)
0.24.009.541 I slot print_timing: id  3 | task 129 |       total time =     622.50 ms /   139 tokens
0.24.009.542 I slot print_timing: id  3 | task 129 |    graphs reused =         52
0.24.009.607 I slot      release: id  3 | task 129 | stop processing: n_tokens = 172, truncated = 0
0.24.147.787 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.576 (> 0.100 thold), f_keep = 0.552
0.24.147.855 I slot launch_slot_: id  3 | task 133 | processing task, is_child = 0
0.24.507.737 I slot print_timing: id  3 | task 133 | prompt eval time =     289.91 ms /    70 tokens (    4.14 ms per token,   241.46 tokens per second)
0.24.507.749 I slot print_timing: id  3 | task 133 |        eval time =      69.93 ms /     4 tokens (   17.48 ms per token,    57.20 tokens per second)
0.24.507.750 I slot print_timing: id  3 | task 133 |       total time =     359.83 ms /    74 tokens
0.24.507.751 I slot print_timing: id  3 | task 133 |    graphs reused =         54
0.24.507.875 I slot      release: id  3 | task 133 | stop processing: n_tokens = 168, truncated = 0
0.24.615.654 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.124 (> 0.100 thold), f_keep = 0.202
0.24.698.226 I slot launch_slot_: id  3 | task 138 | processing task, is_child = 0
0.25.406.312 I slot print_timing: id  3 | task 138 | prompt eval time =     637.14 ms /   241 tokens (    2.64 ms per token,   378.25 tokens per second)
0.25.406.321 I slot print_timing: id  3 | task 138 |        eval time =      70.89 ms /     4 tokens (   17.72 ms per token,    56.43 tokens per second)
0.25.406.322 I slot print_timing: id  3 | task 138 |       total time =     708.02 ms /   245 tokens
0.25.406.324 I slot print_timing: id  3 | task 138 |    graphs reused =         56
0.25.406.390 I slot      release: id  3 | task 138 | stop processing: n_tokens = 278, truncated = 0
0.25.515.428 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.339 (> 0.100 thold), f_keep = 0.338
0.25.647.398 I slot launch_slot_: id  3 | task 143 | processing task, is_child = 0
0.26.093.556 I slot print_timing: id  3 | task 143 | prompt eval time =     352.22 ms /   183 tokens (    1.92 ms per token,   519.56 tokens per second)
0.26.093.567 I slot print_timing: id  3 | task 143 |        eval time =      93.88 ms /     5 tokens (   18.78 ms per token,    53.26 tokens per second)
0.26.093.568 I slot print_timing: id  3 | task 143 |       total time =     446.11 ms /   188 tokens
0.26.093.570 I slot print_timing: id  3 | task 143 |    graphs reused =         59
0.26.093.634 I slot      release: id  3 | task 143 | stop processing: n_tokens = 281, truncated = 0
0.26.182.274 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.171 (> 0.100 thold), f_keep = 0.121
0.26.316.351 I slot launch_slot_: id  3 | task 149 | processing task, is_child = 0
0.27.062.484 I slot print_timing: id  3 | task 149 | prompt eval time =     583.86 ms /   165 tokens (    3.54 ms per token,   282.60 tokens per second)
0.27.062.499 I slot print_timing: id  3 | task 149 |        eval time =     162.22 ms /     8 tokens (   20.28 ms per token,    49.32 tokens per second)
0.27.062.501 I slot print_timing: id  3 | task 149 |       total time =     746.08 ms /   173 tokens
0.27.062.503 I slot print_timing: id  3 | task 149 |    graphs reused =         65
0.27.062.565 I slot      release: id  3 | task 149 | stop processing: n_tokens = 206, truncated = 0
0.27.207.530 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.260 (> 0.100 thold), f_keep = 0.165
0.27.307.920 I slot launch_slot_: id  3 | task 158 | processing task, is_child = 0
0.27.832.024 I slot print_timing: id  3 | task 158 | prompt eval time =     500.07 ms /    97 tokens (    5.16 ms per token,   193.97 tokens per second)
0.27.832.066 I slot print_timing: id  3 | task 158 |        eval time =      23.95 ms /     2 tokens (   11.97 ms per token,    83.52 tokens per second)
0.27.832.069 I slot print_timing: id  3 | task 158 |       total time =     524.02 ms /    99 tokens
0.27.832.071 I slot print_timing: id  3 | task 158 |    graphs reused =         65
0.27.832.120 I slot      release: id  3 | task 158 | stop processing: n_tokens = 132, truncated = 0
0.27.956.179 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.139 (> 0.100 thold), f_keep = 0.258
0.28.021.133 I slot launch_slot_: id  3 | task 161 | processing task, is_child = 0
0.28.758.575 I slot print_timing: id  3 | task 161 | prompt eval time =     621.49 ms /   210 tokens (    2.96 ms per token,   337.90 tokens per second)
0.28.758.604 I slot print_timing: id  3 | task 161 |        eval time =     115.87 ms /     6 tokens (   19.31 ms per token,    51.78 tokens per second)
0.28.758.607 I slot print_timing: id  3 | task 161 |       total time =     737.36 ms /   216 tokens
0.28.758.609 I slot print_timing: id  3 | task 161 |    graphs reused =         69
0.28.758.675 I slot      release: id  3 | task 161 | stop processing: n_tokens = 249, truncated = 0
0.28.843.093 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.230 (> 0.100 thold), f_keep = 0.137
