# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.1 --visual-prune-method cls --host 127.0.0.1 --port 8812 -ngl 999
0.00.022.325 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.094.217 W srv  llama_server: -----------------
0.00.094.226 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.094.226 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.094.227 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.094.227 W srv  llama_server: -----------------
0.00.095.707 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.642.631 W load_tensors: ffn up/down are swapped
0.01.930.490 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.01.964.808 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.967.540 I srv  llama_server: model loaded
0.01.967.554 I srv  llama_server: listening on http://127.0.0.1:8812
0.03.969.253 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.05.351.647 I slot print_timing: id  3 | task 7 | prompt eval time =     223.42 ms /    16 tokens (   13.96 ms per token,    71.61 tokens per second)
0.05.351.673 I slot print_timing: id  3 | task 7 |        eval time =      23.72 ms /     2 tokens (   11.86 ms per token,    84.32 tokens per second)
0.05.351.676 I slot print_timing: id  3 | task 7 |       total time =     247.14 ms /    18 tokens
0.05.351.678 I slot print_timing: id  3 | task 7 |    graphs reused =          1
0.05.351.723 I slot      release: id  3 | task 7 | stop processing: n_tokens = 114, truncated = 0
0.05.410.951 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.851
0.05.411.056 I slot launch_slot_: id  3 | task 10 | processing task, is_child = 0
0.05.649.409 I slot print_timing: id  3 | task 10 | prompt eval time =     214.64 ms /    16 tokens (   13.42 ms per token,    74.54 tokens per second)
0.05.649.438 I slot print_timing: id  3 | task 10 |        eval time =      23.66 ms /     2 tokens (   11.83 ms per token,    84.53 tokens per second)
0.05.649.440 I slot print_timing: id  3 | task 10 |       total time =     238.30 ms /    18 tokens
0.05.649.442 I slot print_timing: id  3 | task 10 |    graphs reused =          1
0.05.649.481 I slot      release: id  3 | task 10 | stop processing: n_tokens = 114, truncated = 0
0.05.708.492 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.851 (> 0.100 thold), f_keep = 0.851
0.05.708.593 I slot launch_slot_: id  3 | task 13 | processing task, is_child = 0
0.05.940.136 I slot print_timing: id  3 | task 13 | prompt eval time =     207.81 ms /    17 tokens (   12.22 ms per token,    81.80 tokens per second)
0.05.940.165 I slot print_timing: id  3 | task 13 |        eval time =      23.66 ms /     2 tokens (   11.83 ms per token,    84.54 tokens per second)
0.05.940.168 I slot print_timing: id  3 | task 13 |       total time =     231.47 ms /    19 tokens
0.05.940.169 I slot print_timing: id  3 | task 13 |    graphs reused =          1
0.05.940.208 I slot      release: id  3 | task 13 | stop processing: n_tokens = 115, truncated = 0
0.05.999.092 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.843
0.05.999.176 I slot launch_slot_: id  3 | task 16 | processing task, is_child = 0
0.06.237.784 I slot print_timing: id  3 | task 16 | prompt eval time =     214.68 ms /    16 tokens (   13.42 ms per token,    74.53 tokens per second)
0.06.237.815 I slot print_timing: id  3 | task 16 |        eval time =      23.87 ms /     2 tokens (   11.94 ms per token,    83.78 tokens per second)
0.06.237.818 I slot print_timing: id  3 | task 16 |       total time =     238.55 ms /    18 tokens
0.06.237.819 I slot print_timing: id  3 | task 16 |    graphs reused =          1
0.06.237.859 I slot      release: id  3 | task 16 | stop processing: n_tokens = 114, truncated = 0
0.06.305.309 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.298 (> 0.100 thold), f_keep = 0.298
0.06.363.000 I slot launch_slot_: id  3 | task 19 | processing task, is_child = 0
0.06.881.470 I slot print_timing: id  3 | task 19 | prompt eval time =     494.65 ms /    80 tokens (    6.18 ms per token,   161.73 tokens per second)
0.06.881.509 I slot print_timing: id  3 | task 19 |        eval time =      23.74 ms /     2 tokens (   11.87 ms per token,    84.25 tokens per second)
0.06.881.511 I slot print_timing: id  3 | task 19 |       total time =     518.39 ms /    82 tokens
0.06.881.513 I slot print_timing: id  3 | task 19 |    graphs reused =          1
0.06.881.557 I slot      release: id  3 | task 19 | stop processing: n_tokens = 115, truncated = 0
0.06.942.386 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.843
0.06.942.479 I slot launch_slot_: id  3 | task 22 | processing task, is_child = 0
0.07.180.916 I slot print_timing: id  3 | task 22 | prompt eval time =     214.67 ms /    16 tokens (   13.42 ms per token,    74.53 tokens per second)
0.07.180.962 I slot print_timing: id  3 | task 22 |        eval time =      23.71 ms /     2 tokens (   11.85 ms per token,    84.36 tokens per second)
0.07.180.964 I slot print_timing: id  3 | task 22 |       total time =     238.38 ms /    18 tokens
0.07.180.967 I slot print_timing: id  3 | task 22 |    graphs reused =          1
0.07.181.010 I slot      release: id  3 | task 22 | stop processing: n_tokens = 114, truncated = 0
0.07.239.507 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.851
0.07.239.599 I slot launch_slot_: id  3 | task 25 | processing task, is_child = 0
0.07.477.980 I slot print_timing: id  3 | task 25 | prompt eval time =     214.64 ms /    16 tokens (   13.41 ms per token,    74.54 tokens per second)
0.07.478.008 I slot print_timing: id  3 | task 25 |        eval time =      23.67 ms /     2 tokens (   11.84 ms per token,    84.49 tokens per second)
0.07.478.010 I slot print_timing: id  3 | task 25 |       total time =     238.31 ms /    18 tokens
0.07.478.012 I slot print_timing: id  3 | task 25 |    graphs reused =          1
0.07.478.049 I slot      release: id  3 | task 25 | stop processing: n_tokens = 114, truncated = 0
0.07.535.257 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.843 (> 0.100 thold), f_keep = 0.851
0.07.535.352 I slot launch_slot_: id  3 | task 28 | processing task, is_child = 0
0.07.767.359 I slot print_timing: id  3 | task 28 | prompt eval time =     208.23 ms /    18 tokens (   11.57 ms per token,    86.44 tokens per second)
0.07.767.392 I slot print_timing: id  3 | task 28 |        eval time =      23.72 ms /     2 tokens (   11.86 ms per token,    84.32 tokens per second)
0.07.767.395 I slot print_timing: id  3 | task 28 |       total time =     231.95 ms /    20 tokens
0.07.767.397 I slot print_timing: id  3 | task 28 |    graphs reused =          1
0.07.767.437 I slot      release: id  3 | task 28 | stop processing: n_tokens = 116, truncated = 0
0.07.825.568 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.828 (> 0.100 thold), f_keep = 0.828
0.07.825.693 I slot launch_slot_: id  3 | task 31 | processing task, is_child = 0
0.08.058.239 I slot print_timing: id  3 | task 31 | prompt eval time =     208.78 ms /    20 tokens (   10.44 ms per token,    95.80 tokens per second)
0.08.058.269 I slot print_timing: id  3 | task 31 |        eval time =      23.71 ms /     2 tokens (   11.85 ms per token,    84.36 tokens per second)
0.08.058.271 I slot print_timing: id  3 | task 31 |       total time =     232.49 ms /    22 tokens
0.08.058.273 I slot print_timing: id  3 | task 31 |    graphs reused =          1
0.08.058.313 I slot      release: id  3 | task 31 | stop processing: n_tokens = 117, truncated = 0
0.08.116.464 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.842 (> 0.100 thold), f_keep = 0.821
0.08.116.552 I slot launch_slot_: id  3 | task 34 | processing task, is_child = 0
0.08.348.588 I slot print_timing: id  3 | task 34 | prompt eval time =     208.26 ms /    18 tokens (   11.57 ms per token,    86.43 tokens per second)
0.08.348.633 I slot print_timing: id  3 | task 34 |        eval time =      23.72 ms /     2 tokens (   11.86 ms per token,    84.31 tokens per second)
0.08.348.635 I slot print_timing: id  3 | task 34 |       total time =     231.98 ms /    20 tokens
0.08.348.638 I slot print_timing: id  3 | task 34 |    graphs reused =          1
0.08.348.678 I slot      release: id  3 | task 34 | stop processing: n_tokens = 115, truncated = 0
0.08.421.850 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.301 (> 0.100 thold), f_keep = 0.296
0.08.478.468 I slot launch_slot_: id  3 | task 37 | processing task, is_child = 0
0.08.996.042 I slot print_timing: id  3 | task 37 | prompt eval time =     493.71 ms /    79 tokens (    6.25 ms per token,   160.01 tokens per second)
0.08.996.080 I slot print_timing: id  3 | task 37 |        eval time =      23.78 ms /     2 tokens (   11.89 ms per token,    84.10 tokens per second)
0.08.996.082 I slot print_timing: id  3 | task 37 |       total time =     517.50 ms /    81 tokens
0.08.996.085 I slot print_timing: id  3 | task 37 |    graphs reused =          1
0.08.996.138 I slot      release: id  3 | task 37 | stop processing: n_tokens = 114, truncated = 0
0.09.070.396 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.843 (> 0.100 thold), f_keep = 0.851
0.09.070.490 I slot launch_slot_: id  3 | task 40 | processing task, is_child = 0
0.09.302.532 I slot print_timing: id  3 | task 40 | prompt eval time =     208.17 ms /    18 tokens (   11.56 ms per token,    86.47 tokens per second)
0.09.302.562 I slot print_timing: id  3 | task 40 |        eval time =      23.81 ms /     2 tokens (   11.91 ms per token,    83.99 tokens per second)
0.09.302.564 I slot print_timing: id  3 | task 40 |       total time =     231.98 ms /    20 tokens
0.09.302.567 I slot print_timing: id  3 | task 40 |    graphs reused =          1
0.09.302.620 I slot      release: id  3 | task 40 | stop processing: n_tokens = 116, truncated = 0
0.09.376.013 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.843 (> 0.100 thold), f_keep = 0.836
0.09.376.114 I slot launch_slot_: id  3 | task 43 | processing task, is_child = 0
0.09.608.098 I slot print_timing: id  3 | task 43 | prompt eval time =     208.24 ms /    18 tokens (   11.57 ms per token,    86.44 tokens per second)
0.09.608.133 I slot print_timing: id  3 | task 43 |        eval time =      23.68 ms /     2 tokens (   11.84 ms per token,    84.44 tokens per second)
0.09.608.135 I slot print_timing: id  3 | task 43 |       total time =     231.92 ms /    20 tokens
0.09.608.138 I slot print_timing: id  3 | task 43 |    graphs reused =          1
0.09.608.179 I slot      release: id  3 | task 43 | stop processing: n_tokens = 116, truncated = 0
0.09.681.356 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.851 (> 0.100 thold), f_keep = 0.836
0.09.681.445 I slot launch_slot_: id  3 | task 46 | processing task, is_child = 0
0.09.913.119 I slot print_timing: id  3 | task 46 | prompt eval time =     207.91 ms /    17 tokens (   12.23 ms per token,    81.77 tokens per second)
0.09.913.161 I slot print_timing: id  3 | task 46 |        eval time =      23.71 ms /     2 tokens (   11.86 ms per token,    84.33 tokens per second)
0.09.913.163 I slot print_timing: id  3 | task 46 |       total time =     231.63 ms /    19 tokens
0.09.913.165 I slot print_timing: id  3 | task 46 |    graphs reused =          1
0.09.913.205 I slot      release: id  3 | task 46 | stop processing: n_tokens = 115, truncated = 0
0.09.986.515 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.843
0.09.986.608 I slot launch_slot_: id  3 | task 49 | processing task, is_child = 0
0.10.225.222 I slot print_timing: id  3 | task 49 | prompt eval time =     214.73 ms /    16 tokens (   13.42 ms per token,    74.51 tokens per second)
0.10.225.254 I slot print_timing: id  3 | task 49 |        eval time =      23.82 ms /     2 tokens (   11.91 ms per token,    83.98 tokens per second)
0.10.225.256 I slot print_timing: id  3 | task 49 |       total time =     238.54 ms /    18 tokens
0.10.225.258 I slot print_timing: id  3 | task 49 |    graphs reused =          1
0.10.225.299 I slot      release: id  3 | task 49 | stop processing: n_tokens = 114, truncated = 0
0.10.298.168 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.851 (> 0.100 thold), f_keep = 0.851
0.10.298.272 I slot launch_slot_: id  3 | task 52 | processing task, is_child = 0
0.10.529.990 I slot print_timing: id  3 | task 52 | prompt eval time =     207.97 ms /    17 tokens (   12.23 ms per token,    81.74 tokens per second)
0.10.530.028 I slot print_timing: id  3 | task 52 |        eval time =      23.69 ms /     2 tokens (   11.85 ms per token,    84.42 tokens per second)
0.10.530.030 I slot print_timing: id  3 | task 52 |       total time =     231.66 ms /    19 tokens
0.10.530.032 I slot print_timing: id  3 | task 52 |    graphs reused =          1
0.10.530.070 I slot      release: id  3 | task 52 | stop processing: n_tokens = 115, truncated = 0
0.10.589.335 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.301 (> 0.100 thold), f_keep = 0.296
0.10.646.361 I slot launch_slot_: id  3 | task 55 | processing task, is_child = 0
0.11.164.304 I slot print_timing: id  3 | task 55 | prompt eval time =     494.12 ms /    79 tokens (    6.25 ms per token,   159.88 tokens per second)
0.11.164.336 I slot print_timing: id  3 | task 55 |        eval time =      23.75 ms /     2 tokens (   11.87 ms per token,    84.21 tokens per second)
0.11.164.338 I slot print_timing: id  3 | task 55 |       total time =     517.87 ms /    81 tokens
0.11.164.340 I slot print_timing: id  3 | task 55 |    graphs reused =          1
0.11.164.383 I slot      release: id  3 | task 55 | stop processing: n_tokens = 114, truncated = 0
0.11.225.291 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.843 (> 0.100 thold), f_keep = 0.851
0.11.225.385 I slot launch_slot_: id  3 | task 58 | processing task, is_child = 0
0.11.457.208 I slot print_timing: id  3 | task 58 | prompt eval time =     208.07 ms /    18 tokens (   11.56 ms per token,    86.51 tokens per second)
0.11.457.238 I slot print_timing: id  3 | task 58 |        eval time =      23.69 ms /     2 tokens (   11.85 ms per token,    84.41 tokens per second)
0.11.457.240 I slot print_timing: id  3 | task 58 |       total time =     231.76 ms /    20 tokens
0.11.457.242 I slot print_timing: id  3 | task 58 |    graphs reused =          1
0.11.457.281 I slot      release: id  3 | task 58 | stop processing: n_tokens = 116, truncated = 0
0.11.516.566 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.843 (> 0.100 thold), f_keep = 0.836
0.11.516.673 I slot launch_slot_: id  3 | task 61 | processing task, is_child = 0
0.11.748.669 I slot print_timing: id  3 | task 61 | prompt eval time =     208.20 ms /    18 tokens (   11.57 ms per token,    86.46 tokens per second)
0.11.748.717 I slot print_timing: id  3 | task 61 |        eval time =      23.73 ms /     2 tokens (   11.86 ms per token,    84.29 tokens per second)
0.11.748.719 I slot print_timing: id  3 | task 61 |       total time =     231.93 ms /    20 tokens
0.11.748.721 I slot print_timing: id  3 | task 61 |    graphs reused =          1
0.11.748.763 I slot      release: id  3 | task 61 | stop processing: n_tokens = 116, truncated = 0
0.11.807.961 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.851 (> 0.100 thold), f_keep = 0.836
0.11.808.054 I slot launch_slot_: id  3 | task 64 | processing task, is_child = 0
0.12.039.582 I slot print_timing: id  3 | task 64 | prompt eval time =     207.81 ms /    17 tokens (   12.22 ms per token,    81.80 tokens per second)
0.12.039.617 I slot print_timing: id  3 | task 64 |        eval time =      23.67 ms /     2 tokens (   11.83 ms per token,    84.50 tokens per second)
0.12.039.619 I slot print_timing: id  3 | task 64 |       total time =     231.48 ms /    19 tokens
0.12.039.631 I slot print_timing: id  3 | task 64 |    graphs reused =          1
0.12.039.672 I slot      release: id  3 | task 64 | stop processing: n_tokens = 115, truncated = 0
0.12.101.094 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.843
0.12.101.193 I slot launch_slot_: id  3 | task 67 | processing task, is_child = 0
0.12.339.737 I slot print_timing: id  3 | task 67 | prompt eval time =     214.77 ms /    16 tokens (   13.42 ms per token,    74.50 tokens per second)
0.12.339.747 I slot print_timing: id  3 | task 67 |        eval time =      23.72 ms /     2 tokens (   11.86 ms per token,    84.31 tokens per second)
0.12.339.748 I slot print_timing: id  3 | task 67 |       total time =     238.49 ms /    18 tokens
0.12.339.749 I slot print_timing: id  3 | task 67 |    graphs reused =          1
0.12.339.775 I slot      release: id  3 | task 67 | stop processing: n_tokens = 114, truncated = 0
0.12.399.210 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.851 (> 0.100 thold), f_keep = 0.851
0.12.399.264 I slot launch_slot_: id  3 | task 70 | processing task, is_child = 0
0.12.630.969 I slot print_timing: id  3 | task 70 | prompt eval time =     207.97 ms /    17 tokens (   12.23 ms per token,    81.74 tokens per second)
0.12.630.980 I slot print_timing: id  3 | task 70 |        eval time =      23.70 ms /     2 tokens (   11.85 ms per token,    84.38 tokens per second)
0.12.630.981 I slot print_timing: id  3 | task 70 |       total time =     231.68 ms /    19 tokens
0.12.630.982 I slot print_timing: id  3 | task 70 |    graphs reused =          1
0.12.631.046 I slot      release: id  3 | task 70 | stop processing: n_tokens = 115, truncated = 0
0.12.682.234 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.298 (> 0.100 thold), f_keep = 0.296
0.12.739.217 I slot launch_slot_: id  3 | task 73 | processing task, is_child = 0
0.13.257.161 I slot print_timing: id  3 | task 73 | prompt eval time =     494.16 ms /    80 tokens (    6.18 ms per token,   161.89 tokens per second)
0.13.257.178 I slot print_timing: id  3 | task 73 |        eval time =      23.74 ms /     2 tokens (   11.87 ms per token,    84.26 tokens per second)
0.13.257.179 I slot print_timing: id  3 | task 73 |       total time =     517.90 ms /    82 tokens
0.13.257.181 I slot print_timing: id  3 | task 73 |    graphs reused =          1
0.13.257.209 I slot      release: id  3 | task 73 | stop processing: n_tokens = 115, truncated = 0
0.13.309.990 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.843
0.13.310.050 I slot launch_slot_: id  3 | task 76 | processing task, is_child = 0
0.13.548.447 I slot print_timing: id  3 | task 76 | prompt eval time =     214.69 ms /    16 tokens (   13.42 ms per token,    74.53 tokens per second)
0.13.548.457 I slot print_timing: id  3 | task 76 |        eval time =      23.67 ms /     2 tokens (   11.84 ms per token,    84.48 tokens per second)
0.13.548.458 I slot print_timing: id  3 | task 76 |       total time =     238.37 ms /    18 tokens
0.13.548.460 I slot print_timing: id  3 | task 76 |    graphs reused =          1
0.13.548.486 I slot      release: id  3 | task 76 | stop processing: n_tokens = 114, truncated = 0
0.13.600.655 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.851
0.13.600.729 I slot launch_slot_: id  3 | task 79 | processing task, is_child = 0
0.13.839.106 I slot print_timing: id  3 | task 79 | prompt eval time =     214.56 ms /    16 tokens (   13.41 ms per token,    74.57 tokens per second)
0.13.839.117 I slot print_timing: id  3 | task 79 |        eval time =      23.78 ms /     2 tokens (   11.89 ms per token,    84.11 tokens per second)
0.13.839.118 I slot print_timing: id  3 | task 79 |       total time =     238.34 ms /    18 tokens
0.13.839.119 I slot print_timing: id  3 | task 79 |    graphs reused =          1
0.13.839.149 I slot      release: id  3 | task 79 | stop processing: n_tokens = 114, truncated = 0
0.13.890.825 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.843 (> 0.100 thold), f_keep = 0.851
0.13.890.887 I slot launch_slot_: id  3 | task 82 | processing task, is_child = 0
0.14.122.834 I slot print_timing: id  3 | task 82 | prompt eval time =     208.22 ms /    18 tokens (   11.57 ms per token,    86.45 tokens per second)
0.14.122.845 I slot print_timing: id  3 | task 82 |        eval time =      23.70 ms /     2 tokens (   11.85 ms per token,    84.39 tokens per second)
0.14.122.846 I slot print_timing: id  3 | task 82 |       total time =     231.92 ms /    20 tokens
0.14.122.847 I slot print_timing: id  3 | task 82 |    graphs reused =          1
0.14.122.873 I slot      release: id  3 | task 82 | stop processing: n_tokens = 116, truncated = 0
0.14.174.311 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.836
0.14.174.371 I slot launch_slot_: id  3 | task 85 | processing task, is_child = 0
0.14.412.844 I slot print_timing: id  3 | task 85 | prompt eval time =     214.75 ms /    16 tokens (   13.42 ms per token,    74.50 tokens per second)
0.14.412.854 I slot print_timing: id  3 | task 85 |        eval time =      23.68 ms /     2 tokens (   11.84 ms per token,    84.46 tokens per second)
0.14.412.855 I slot print_timing: id  3 | task 85 |       total time =     238.43 ms /    18 tokens
0.14.412.856 I slot print_timing: id  3 | task 85 |    graphs reused =          1
0.14.412.881 I slot      release: id  3 | task 85 | stop processing: n_tokens = 114, truncated = 0
0.14.464.467 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.851 (> 0.100 thold), f_keep = 0.851
0.14.464.522 I slot launch_slot_: id  3 | task 88 | processing task, is_child = 0
0.14.696.328 I slot print_timing: id  3 | task 88 | prompt eval time =     207.89 ms /    17 tokens (   12.23 ms per token,    81.78 tokens per second)
0.14.696.341 I slot print_timing: id  3 | task 88 |        eval time =      23.89 ms /     2 tokens (   11.94 ms per token,    83.73 tokens per second)
0.14.696.343 I slot print_timing: id  3 | task 88 |       total time =     231.77 ms /    19 tokens
0.14.696.344 I slot print_timing: id  3 | task 88 |    graphs reused =          1
0.14.696.378 I slot      release: id  3 | task 88 | stop processing: n_tokens = 115, truncated = 0
0.14.761.451 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.301 (> 0.100 thold), f_keep = 0.296
0.14.818.144 I slot launch_slot_: id  3 | task 91 | processing task, is_child = 0
0.15.335.525 I slot print_timing: id  3 | task 91 | prompt eval time =     493.62 ms /    79 tokens (    6.25 ms per token,   160.04 tokens per second)
0.15.335.535 I slot print_timing: id  3 | task 91 |        eval time =      23.72 ms /     2 tokens (   11.86 ms per token,    84.33 tokens per second)
0.15.335.536 I slot print_timing: id  3 | task 91 |       total time =     517.33 ms /    81 tokens
0.15.335.537 I slot print_timing: id  3 | task 91 |    graphs reused =          1
0.15.335.565 I slot      release: id  3 | task 91 | stop processing: n_tokens = 114, truncated = 0
0.15.397.056 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.851
0.15.397.118 I slot launch_slot_: id  3 | task 94 | processing task, is_child = 0
0.15.635.591 I slot print_timing: id  3 | task 94 | prompt eval time =     214.75 ms /    16 tokens (   13.42 ms per token,    74.51 tokens per second)
0.15.635.617 I slot print_timing: id  3 | task 94 |        eval time =      23.69 ms /     2 tokens (   11.85 ms per token,    84.42 tokens per second)
0.15.635.619 I slot print_timing: id  3 | task 94 |       total time =     238.44 ms /    18 tokens
0.15.635.620 I slot print_timing: id  3 | task 94 |    graphs reused =          1
0.15.635.653 I slot      release: id  3 | task 94 | stop processing: n_tokens = 114, truncated = 0
0.15.697.731 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.843 (> 0.100 thold), f_keep = 0.851
0.15.697.804 I slot launch_slot_: id  3 | task 97 | processing task, is_child = 0
0.15.930.189 I slot print_timing: id  3 | task 97 | prompt eval time =     208.30 ms /    18 tokens (   11.57 ms per token,    86.41 tokens per second)
0.15.930.204 I slot print_timing: id  3 | task 97 |        eval time =      24.04 ms /     2 tokens (   12.02 ms per token,    83.19 tokens per second)
0.15.930.205 I slot print_timing: id  3 | task 97 |       total time =     232.34 ms /    20 tokens
0.15.930.207 I slot print_timing: id  3 | task 97 |    graphs reused =          1
0.15.930.237 I slot      release: id  3 | task 97 | stop processing: n_tokens = 116, truncated = 0
0.15.992.721 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.858 (> 0.100 thold), f_keep = 0.836
