# argv: /Users/waleedabuujaish/Desktop/vtp/llama.cpp/build-prune/bin/llama-server -m models/llava-v1.5-7b-Q4_K_M.gguf --mmproj models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.75 --visual-prune-method cls --host 127.0.0.1 --port 8811
0.00.012.502 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.012.747 W srv  llama_server: -----------------
0.00.012.749 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.012.749 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.012.749 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.012.749 W srv  llama_server: -----------------
0.00.014.531 I srv    load_model: loading model 'models/llava-v1.5-7b-Q4_K_M.gguf'
0.04.415.043 W load_tensors: ffn up/down are swapped
0.04.726.543 I srv    load_model: loaded multimodal model, 'models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.04.806.043 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.04.807.664 I srv  llama_server: model loaded
0.04.807.667 I srv  llama_server: listening on http://127.0.0.1:8811
0.06.048.673 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.05.455.689 I slot print_timing: id  2 | task 64 |        eval time =     100.19 ms /     5 tokens (   20.04 ms per token,    49.91 tokens per second)
1.05.455.690 I slot print_timing: id  2 | task 64 |       total time =    6169.04 ms /   590 tokens
1.05.455.690 I slot print_timing: id  2 | task 64 |    graphs reused =         26
1.05.455.706 I slot      release: id  2 | task 64 | stop processing: n_tokens = 589, truncated = 0
1.05.507.244 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 222440439441
1.05.507.345 I slot launch_slot_: id  1 | task 71 | processing task, is_child = 0
1.11.716.239 I slot print_timing: id  1 | task 71 | prompt eval time =    6055.24 ms /   580 tokens (   10.44 ms per token,    95.78 tokens per second)
1.11.716.242 I slot print_timing: id  1 | task 71 |        eval time =     125.01 ms /     6 tokens (   20.84 ms per token,    48.00 tokens per second)
1.11.716.243 I slot print_timing: id  1 | task 71 |       total time =    6180.25 ms /   586 tokens
1.11.716.243 I slot print_timing: id  1 | task 71 |    graphs reused =         30
1.11.716.259 I slot      release: id  1 | task 71 | stop processing: n_tokens = 585, truncated = 0
1.11.768.560 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.812 (> 0.100 thold), f_keep = 0.800
1.11.768.685 I slot launch_slot_: id  1 | task 79 | processing task, is_child = 0
1.12.895.003 I slot print_timing: id  1 | task 79 | prompt eval time =     988.52 ms /   108 tokens (    9.15 ms per token,   109.25 tokens per second)
1.12.895.008 I slot print_timing: id  1 | task 79 |        eval time =     137.78 ms /     6 tokens (   22.96 ms per token,    43.55 tokens per second)
1.12.895.009 I slot print_timing: id  1 | task 79 |       total time =    1126.30 ms /   114 tokens
1.12.895.009 I slot print_timing: id  1 | task 79 |    graphs reused =         34
1.12.895.024 I slot      release: id  1 | task 79 | stop processing: n_tokens = 581, truncated = 0
1.12.919.949 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 222445919146
1.12.920.095 I slot launch_slot_: id  0 | task 86 | processing task, is_child = 0
1.18.276.795 I slot print_timing: id  0 | task 86 | prompt eval time =    5297.32 ms /   502 tokens (   10.55 ms per token,    94.76 tokens per second)
1.18.276.799 I slot print_timing: id  0 | task 86 |        eval time =      24.01 ms /     2 tokens (   12.00 ms per token,    83.31 tokens per second)
1.18.276.800 I slot print_timing: id  0 | task 86 |       total time =    5321.32 ms /   504 tokens
1.18.276.800 I slot print_timing: id  0 | task 86 |    graphs reused =         34
1.18.276.814 I slot      release: id  0 | task 86 | stop processing: n_tokens = 503, truncated = 0
1.18.301.181 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.929 (> 0.100 thold), f_keep = 0.930
1.18.301.198 I slot launch_slot_: id  0 | task 90 | processing task, is_child = 0
1.18.692.284 I slot print_timing: id  0 | task 90 | prompt eval time =     367.19 ms /    36 tokens (   10.20 ms per token,    98.04 tokens per second)
1.18.692.289 I slot print_timing: id  0 | task 90 |        eval time =      23.88 ms /     2 tokens (   11.94 ms per token,    83.74 tokens per second)
1.18.692.289 I slot print_timing: id  0 | task 90 |       total time =     391.07 ms /    38 tokens
1.18.692.290 I slot print_timing: id  0 | task 90 |    graphs reused =         34
1.18.692.304 I slot      release: id  0 | task 90 | stop processing: n_tokens = 505, truncated = 0
1.18.742.945 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 222451440949
1.18.742.968 I slot launch_slot_: id  3 | task 93 | processing task, is_child = 0
1.24.213.157 I slot print_timing: id  3 | task 93 | prompt eval time =    5390.24 ms /   513 tokens (   10.51 ms per token,    95.17 tokens per second)
1.24.213.161 I slot print_timing: id  3 | task 93 |        eval time =      50.22 ms /     3 tokens (   16.74 ms per token,    59.74 tokens per second)
1.24.213.161 I slot print_timing: id  3 | task 93 |       total time =    5440.46 ms /   516 tokens
1.24.213.162 I slot print_timing: id  3 | task 93 |    graphs reused =         35
1.24.213.175 I slot      release: id  3 | task 93 | stop processing: n_tokens = 515, truncated = 0
1.24.262.172 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 222457685718
1.24.262.263 I slot launch_slot_: id  2 | task 98 | processing task, is_child = 0
1.30.372.136 I slot print_timing: id  2 | task 98 | prompt eval time =    5998.86 ms /   583 tokens (   10.29 ms per token,    97.19 tokens per second)
1.30.372.140 I slot print_timing: id  2 | task 98 |        eval time =      75.37 ms /     4 tokens (   18.84 ms per token,    53.07 tokens per second)
1.30.372.141 I slot print_timing: id  2 | task 98 |       total time =    6074.23 ms /   587 tokens
1.30.372.141 I slot print_timing: id  2 | task 98 |    graphs reused =         37
1.30.372.155 I slot      release: id  2 | task 98 | stop processing: n_tokens = 586, truncated = 0
1.30.448.135 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 222465125035
1.30.448.265 I slot launch_slot_: id  1 | task 104 | processing task, is_child = 0
1.37.542.419 I slot print_timing: id  1 | task 104 | prompt eval time =    7001.23 ms /   690 tokens (   10.15 ms per token,    98.55 tokens per second)
1.37.542.423 I slot print_timing: id  1 | task 104 |        eval time =      50.19 ms /     3 tokens (   16.73 ms per token,    59.77 tokens per second)
1.37.542.423 I slot print_timing: id  1 | task 104 |       total time =    7051.42 ms /   693 tokens
1.37.542.424 I slot print_timing: id  1 | task 104 |    graphs reused =         38
1.37.542.444 I slot      release: id  1 | task 104 | stop processing: n_tokens = 692, truncated = 0
1.37.618.274 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.679 (> 0.100 thold), f_keep = 0.678
1.37.618.297 I slot launch_slot_: id  1 | task 109 | processing task, is_child = 0
1.39.730.605 I slot print_timing: id  1 | task 109 | prompt eval time =    2061.78 ms /   222 tokens (    9.29 ms per token,   107.67 tokens per second)
1.39.730.609 I slot print_timing: id  1 | task 109 |        eval time =      50.51 ms /     3 tokens (   16.84 ms per token,    59.39 tokens per second)
1.39.730.609 I slot print_timing: id  1 | task 109 |       total time =    2112.29 ms /   225 tokens
1.39.730.610 I slot print_timing: id  1 | task 109 |    graphs reused =         39
1.39.730.627 I slot      release: id  1 | task 109 | stop processing: n_tokens = 693, truncated = 0
1.39.785.397 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 222470922315
1.39.785.524 I slot launch_slot_: id  0 | task 113 | processing task, is_child = 0
1.46.140.599 I slot print_timing: id  0 | task 113 | prompt eval time =    6118.60 ms /   590 tokens (   10.37 ms per token,    96.43 tokens per second)
1.46.140.603 I slot print_timing: id  0 | task 113 |        eval time =      75.27 ms /     4 tokens (   18.82 ms per token,    53.14 tokens per second)
1.46.140.603 I slot print_timing: id  0 | task 113 |       total time =    6193.87 ms /   594 tokens
1.46.140.603 I slot print_timing: id  0 | task 113 |    graphs reused =         41
1.46.140.620 I slot      release: id  0 | task 113 | stop processing: n_tokens = 593, truncated = 0
1.46.191.978 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 222476443186
1.46.192.288 I slot launch_slot_: id  3 | task 119 | processing task, is_child = 0
1.51.993.966 I slot print_timing: id  3 | task 119 | prompt eval time =    5491.75 ms /   524 tokens (   10.48 ms per token,    95.42 tokens per second)
1.51.993.970 I slot print_timing: id  3 | task 119 |        eval time =     125.39 ms /     6 tokens (   20.90 ms per token,    47.85 tokens per second)
1.51.993.971 I slot print_timing: id  3 | task 119 |       total time =    5617.14 ms /   530 tokens
1.51.993.971 I slot print_timing: id  3 | task 119 |    graphs reused =         45
1.51.993.986 I slot      release: id  3 | task 119 | stop processing: n_tokens = 529, truncated = 0
1.52.042.147 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 222482602166
1.52.042.247 I slot launch_slot_: id  2 | task 127 | processing task, is_child = 0
1.57.497.140 I slot print_timing: id  2 | task 127 | prompt eval time =    5361.12 ms /   511 tokens (   10.49 ms per token,    95.32 tokens per second)
1.57.497.144 I slot print_timing: id  2 | task 127 |        eval time =      48.90 ms /     3 tokens (   16.30 ms per token,    61.34 tokens per second)
1.57.497.145 I slot print_timing: id  2 | task 127 |       total time =    5410.03 ms /   514 tokens
1.57.497.145 I slot print_timing: id  2 | task 127 |    graphs reused =         45
1.57.497.161 I slot      release: id  2 | task 127 | stop processing: n_tokens = 513, truncated = 0
1.57.545.504 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.914
1.57.545.524 I slot launch_slot_: id  2 | task 132 | processing task, is_child = 0
1.57.987.931 I slot print_timing: id  2 | task 132 | prompt eval time =     418.57 ms /    41 tokens (   10.21 ms per token,    97.95 tokens per second)
1.57.987.934 I slot print_timing: id  2 | task 132 |        eval time =      23.81 ms /     2 tokens (   11.91 ms per token,    83.99 tokens per second)
1.57.987.935 I slot print_timing: id  2 | task 132 |       total time =     442.39 ms /    43 tokens
1.57.987.935 I slot print_timing: id  2 | task 132 |    graphs reused =         45
1.57.987.949 I slot      release: id  2 | task 132 | stop processing: n_tokens = 511, truncated = 0
1.58.032.461 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 222491960638
1.58.032.485 I slot launch_slot_: id  1 | task 135 | processing task, is_child = 0
2.03.655.072 I slot print_timing: id  1 | task 135 | prompt eval time =    5457.94 ms /   523 tokens (   10.44 ms per token,    95.82 tokens per second)
2.03.655.076 I slot print_timing: id  1 | task 135 |        eval time =     124.42 ms /     6 tokens (   20.74 ms per token,    48.22 tokens per second)
2.03.655.077 I slot print_timing: id  1 | task 135 |       total time =    5582.36 ms /   529 tokens
2.03.655.077 I slot print_timing: id  1 | task 135 |    graphs reused =         49
2.03.655.092 I slot      release: id  1 | task 135 | stop processing: n_tokens = 528, truncated = 0
2.03.702.796 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.911 (> 0.100 thold), f_keep = 0.890
2.03.702.822 I slot launch_slot_: id  1 | task 143 | processing task, is_child = 0
2.04.301.923 I slot print_timing: id  1 | task 143 | prompt eval time =     474.36 ms /    46 tokens (   10.31 ms per token,    96.97 tokens per second)
2.04.301.927 I slot print_timing: id  1 | task 143 |        eval time =     124.73 ms /     6 tokens (   20.79 ms per token,    48.11 tokens per second)
2.04.301.927 I slot print_timing: id  1 | task 143 |       total time =     599.08 ms /    52 tokens
2.04.301.927 I slot print_timing: id  1 | task 143 |    graphs reused =         53
2.04.301.942 I slot      release: id  1 | task 143 | stop processing: n_tokens = 521, truncated = 0
2.04.360.433 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 222498370631
2.04.360.567 I slot launch_slot_: id  0 | task 150 | processing task, is_child = 0
2.10.450.923 I slot print_timing: id  0 | task 150 | prompt eval time =    5867.89 ms /   544 tokens (   10.79 ms per token,    92.71 tokens per second)
2.10.450.926 I slot print_timing: id  0 | task 150 |        eval time =      50.18 ms /     3 tokens (   16.73 ms per token,    59.79 tokens per second)
2.10.450.927 I slot print_timing: id  0 | task 150 |       total time =    5918.06 ms /   547 tokens
2.10.450.927 I slot print_timing: id  0 | task 150 |    graphs reused =         54
2.10.451.101 I slot      release: id  0 | task 150 | stop processing: n_tokens = 546, truncated = 0
2.10.520.072 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.870 (> 0.100 thold), f_keep = 0.859
2.10.520.302 I slot launch_slot_: id  0 | task 155 | processing task, is_child = 0
2.11.262.003 I slot print_timing: id  0 | task 155 | prompt eval time =     666.93 ms /    70 tokens (    9.53 ms per token,   104.96 tokens per second)
2.11.262.007 I slot print_timing: id  0 | task 155 |        eval time =      74.75 ms /     4 tokens (   18.69 ms per token,    53.51 tokens per second)
2.11.262.007 I slot print_timing: id  0 | task 155 |       total time =     741.68 ms /    74 tokens
2.11.262.008 I slot print_timing: id  0 | task 155 |    graphs reused =         56
2.11.262.022 I slot      release: id  0 | task 155 | stop processing: n_tokens = 542, truncated = 0
2.11.309.711 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 222504223997
2.11.309.821 I slot launch_slot_: id  3 | task 160 | processing task, is_child = 0
2.18.062.974 I slot print_timing: id  3 | task 160 | prompt eval time =    6616.88 ms /   649 tokens (   10.20 ms per token,    98.08 tokens per second)
2.18.062.979 I slot print_timing: id  3 | task 160 |        eval time =      75.35 ms /     4 tokens (   18.84 ms per token,    53.08 tokens per second)
2.18.062.979 I slot print_timing: id  3 | task 160 |       total time =    6692.23 ms /   653 tokens
2.18.062.980 I slot print_timing: id  3 | task 160 |    graphs reused =         58
2.18.063.027 I slot      release: id  3 | task 160 | stop processing: n_tokens = 652, truncated = 0
2.18.112.255 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.719 (> 0.100 thold), f_keep = 0.718
2.18.112.281 I slot launch_slot_: id  3 | task 166 | processing task, is_child = 0
2.19.916.091 I slot print_timing: id  3 | task 166 | prompt eval time =    1702.72 ms /   183 tokens (    9.30 ms per token,   107.48 tokens per second)
2.19.916.095 I slot print_timing: id  3 | task 166 |        eval time =     101.07 ms /     5 tokens (   20.21 ms per token,    49.47 tokens per second)
2.19.916.096 I slot print_timing: id  3 | task 166 |       total time =    1803.79 ms /   188 tokens
2.19.916.096 I slot print_timing: id  3 | task 166 |    graphs reused =         61
2.19.916.116 I slot      release: id  3 | task 166 | stop processing: n_tokens = 655, truncated = 0
2.19.955.312 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 222510217960
2.19.955.371 I slot launch_slot_: id  2 | task 172 | processing task, is_child = 0
2.26.207.407 I slot print_timing: id  2 | task 172 | prompt eval time =    5998.57 ms /   573 tokens (   10.47 ms per token,    95.52 tokens per second)
2.26.207.411 I slot print_timing: id  2 | task 172 |        eval time =     180.23 ms /     8 tokens (   22.53 ms per token,    44.39 tokens per second)
2.26.207.411 I slot print_timing: id  2 | task 172 |       total time =    6178.80 ms /   581 tokens
2.26.207.411 I slot print_timing: id  2 | task 172 |    graphs reused =         67
2.26.207.441 I slot      release: id  2 | task 172 | stop processing: n_tokens = 580, truncated = 0
2.26.270.716 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 222516531953
2.26.270.905 I slot launch_slot_: id  1 | task 182 | processing task, is_child = 0
2.31.655.490 I slot print_timing: id  1 | task 182 | prompt eval time =    5302.92 ms /   505 tokens (   10.50 ms per token,    95.23 tokens per second)
2.31.655.494 I slot print_timing: id  1 | task 182 |        eval time =      24.20 ms /     2 tokens (   12.10 ms per token,    82.65 tokens per second)
2.31.655.495 I slot print_timing: id  1 | task 182 |       total time =    5327.12 ms /   507 tokens
2.31.655.495 I slot print_timing: id  1 | task 182 |    graphs reused =         67
2.31.655.510 I slot      release: id  1 | task 182 | stop processing: n_tokens = 506, truncated = 0
2.31.713.361 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 222523492033
2.31.713.386 I slot launch_slot_: id  0 | task 186 | processing task, is_child = 0
2.38.122.389 I slot print_timing: id  0 | task 186 | prompt eval time =    6314.84 ms /   618 tokens (   10.22 ms per token,    97.86 tokens per second)
2.38.122.394 I slot print_timing: id  0 | task 186 |        eval time =      49.98 ms /     3 tokens (   16.66 ms per token,    60.02 tokens per second)
2.38.122.394 I slot print_timing: id  0 | task 186 |       total time =    6364.82 ms /   621 tokens
2.38.122.394 I slot print_timing: id  0 | task 186 |    graphs reused =         68
2.38.122.426 I slot      release: id  0 | task 186 | stop processing: n_tokens = 620, truncated = 0
2.38.161.134 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 222532146127
2.38.161.225 I slot launch_slot_: id  3 | task 191 | processing task, is_child = 0
2.43.819.884 I slot print_timing: id  3 | task 191 | prompt eval time =    5452.15 ms /   522 tokens (   10.44 ms per token,    95.74 tokens per second)
2.43.819.888 I slot print_timing: id  3 | task 191 |        eval time =     149.88 ms /     7 tokens (   21.41 ms per token,    46.70 tokens per second)
2.43.819.888 I slot print_timing: id  3 | task 191 |       total time =    5602.03 ms /   529 tokens
2.43.819.889 I slot print_timing: id  3 | task 191 |    graphs reused =         73
2.43.819.903 I slot      release: id  3 | task 191 | stop processing: n_tokens = 528, truncated = 0
2.43.858.533 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.893 (> 0.100 thold), f_keep = 0.888
2.43.858.654 I slot launch_slot_: id  3 | task 200 | processing task, is_child = 0
2.44.483.727 I slot print_timing: id  3 | task 200 | prompt eval time =     550.07 ms /    56 tokens (    9.82 ms per token,   101.81 tokens per second)
2.44.483.732 I slot print_timing: id  3 | task 200 |        eval time =      74.99 ms /     4 tokens (   18.75 ms per token,    53.34 tokens per second)
