# argv: /Users/waleedabuujaish/Desktop/vtp/llama.cpp/build-prune/bin/llama-server -m models/llava-v1.5-7b-Q4_K_M.gguf --mmproj models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.05 --visual-prune-method cls --host 127.0.0.1 --port 8811
0.00.003.600 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.003.819 W srv  llama_server: -----------------
0.00.003.820 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.003.821 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.003.821 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.003.821 W srv  llama_server: -----------------
0.00.005.621 I srv    load_model: loading model 'models/llava-v1.5-7b-Q4_K_M.gguf'
0.05.229.444 W load_tensors: ffn up/down are swapped
0.05.526.390 I srv    load_model: loaded multimodal model, 'models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.05.584.268 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.05.585.861 I srv  llama_server: model loaded
0.05.585.864 I srv  llama_server: listening on http://127.0.0.1:8811
0.06.058.344 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.10.867.639 I slot print_timing: id  3 | task 10 | prompt eval time =    1624.98 ms /   108 tokens (   15.05 ms per token,    66.46 tokens per second)
0.10.867.643 I slot print_timing: id  3 | task 10 |        eval time =      21.91 ms /     2 tokens (   10.96 ms per token,    91.28 tokens per second)
0.10.867.643 I slot print_timing: id  3 | task 10 |       total time =    1646.89 ms /   110 tokens
0.10.867.644 I slot print_timing: id  3 | task 10 |    graphs reused =          4
0.10.867.658 I slot      release: id  3 | task 10 | stop processing: n_tokens = 143, truncated = 0
0.10.903.083 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.133 (> 0.100 thold), f_keep = 0.238
0.10.908.747 I slot launch_slot_: id  3 | task 13 | processing task, is_child = 0
0.13.467.213 I slot print_timing: id  3 | task 13 | prompt eval time =    2513.99 ms /   221 tokens (   11.38 ms per token,    87.91 tokens per second)
0.13.467.217 I slot print_timing: id  3 | task 13 |        eval time =      44.46 ms /     3 tokens (   14.82 ms per token,    67.47 tokens per second)
0.13.467.217 I slot print_timing: id  3 | task 13 |       total time =    2558.45 ms /   224 tokens
0.13.467.218 I slot print_timing: id  3 | task 13 |    graphs reused =          4
0.13.467.234 I slot      release: id  3 | task 13 | stop processing: n_tokens = 257, truncated = 0
0.13.502.030 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.253 (> 0.100 thold), f_keep = 0.253
0.13.512.981 I slot launch_slot_: id  3 | task 17 | processing task, is_child = 0
0.15.212.270 I slot print_timing: id  3 | task 17 | prompt eval time =    1607.07 ms /   192 tokens (    8.37 ms per token,   119.47 tokens per second)
0.15.212.273 I slot print_timing: id  3 | task 17 |        eval time =      92.20 ms /     5 tokens (   18.44 ms per token,    54.23 tokens per second)
0.15.212.274 I slot print_timing: id  3 | task 17 |       total time =    1699.27 ms /   197 tokens
0.15.212.274 I slot print_timing: id  3 | task 17 |    graphs reused =          7
0.15.212.291 I slot      release: id  3 | task 17 | stop processing: n_tokens = 261, truncated = 0
0.15.258.529 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.337 (> 0.100 thold), f_keep = 0.130
0.15.267.602 I slot launch_slot_: id  3 | task 23 | processing task, is_child = 0
0.16.627.043 I slot print_timing: id  3 | task 23 | prompt eval time =    1297.01 ms /    67 tokens (   19.36 ms per token,    51.66 tokens per second)
0.16.627.048 I slot print_timing: id  3 | task 23 |        eval time =      62.41 ms /     4 tokens (   15.60 ms per token,    64.09 tokens per second)
0.16.627.049 I slot print_timing: id  3 | task 23 |       total time =    1359.42 ms /    71 tokens
0.16.627.049 I slot print_timing: id  3 | task 23 |    graphs reused =          9
0.16.627.061 I slot      release: id  3 | task 23 | stop processing: n_tokens = 104, truncated = 0
0.16.654.615 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.351 (> 0.100 thold), f_keep = 0.327
0.16.658.918 I slot launch_slot_: id  3 | task 28 | processing task, is_child = 0
0.18.048.138 I slot print_timing: id  3 | task 28 | prompt eval time =    1262.48 ms /    63 tokens (   20.04 ms per token,    49.90 tokens per second)
0.18.048.141 I slot print_timing: id  3 | task 28 |        eval time =     126.72 ms /     7 tokens (   18.10 ms per token,    55.24 tokens per second)
0.18.048.142 I slot print_timing: id  3 | task 28 |       total time =    1389.20 ms /    70 tokens
0.18.048.142 I slot print_timing: id  3 | task 28 |    graphs reused =         14
0.18.048.153 I slot      release: id  3 | task 28 | stop processing: n_tokens = 103, truncated = 0
0.18.076.118 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.667 (> 0.100 thold), f_keep = 0.641
0.18.076.134 I slot launch_slot_: id  3 | task 36 | processing task, is_child = 0
0.18.425.795 I slot print_timing: id  3 | task 36 | prompt eval time =     287.12 ms /    33 tokens (    8.70 ms per token,   114.94 tokens per second)
0.18.425.799 I slot print_timing: id  3 | task 36 |        eval time =      62.53 ms /     4 tokens (   15.63 ms per token,    63.97 tokens per second)
0.18.425.799 I slot print_timing: id  3 | task 36 |       total time =     349.65 ms /    37 tokens
0.18.425.800 I slot print_timing: id  3 | task 36 |    graphs reused =         16
0.18.425.811 I slot      release: id  3 | task 36 | stop processing: n_tokens = 102, truncated = 0
0.18.465.944 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.131 (> 0.100 thold), f_keep = 0.333
0.18.470.204 I slot launch_slot_: id  3 | task 41 | processing task, is_child = 0
0.21.242.333 I slot print_timing: id  3 | task 41 | prompt eval time =    2656.85 ms /   225 tokens (   11.81 ms per token,    84.69 tokens per second)
0.21.242.336 I slot print_timing: id  3 | task 41 |        eval time =     115.26 ms /     6 tokens (   19.21 ms per token,    52.05 tokens per second)
0.21.242.336 I slot print_timing: id  3 | task 41 |       total time =    2772.11 ms /   231 tokens
0.21.242.336 I slot print_timing: id  3 | task 41 |    graphs reused =         20
0.21.242.353 I slot      release: id  3 | task 41 | stop processing: n_tokens = 264, truncated = 0
0.21.273.988 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.309 (> 0.100 thold), f_keep = 0.129
0.21.284.649 I slot launch_slot_: id  3 | task 48 | processing task, is_child = 0
0.22.747.517 I slot print_timing: id  3 | task 48 | prompt eval time =    1399.28 ms /    76 tokens (   18.41 ms per token,    54.31 tokens per second)
0.22.747.520 I slot print_timing: id  3 | task 48 |        eval time =      63.57 ms /     4 tokens (   15.89 ms per token,    62.92 tokens per second)
0.22.747.521 I slot print_timing: id  3 | task 48 |       total time =    1462.85 ms /    80 tokens
0.22.747.521 I slot print_timing: id  3 | task 48 |    graphs reused =         22
0.22.747.533 I slot      release: id  3 | task 48 | stop processing: n_tokens = 113, truncated = 0
0.22.790.667 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.333 (> 0.100 thold), f_keep = 0.301
0.22.795.164 I slot launch_slot_: id  3 | task 53 | processing task, is_child = 0
0.24.173.766 I slot print_timing: id  3 | task 53 | prompt eval time =    1356.96 ms /    68 tokens (   19.96 ms per token,    50.11 tokens per second)
0.24.173.770 I slot print_timing: id  3 | task 53 |        eval time =      21.62 ms /     2 tokens (   10.81 ms per token,    92.50 tokens per second)
0.24.173.770 I slot print_timing: id  3 | task 53 |       total time =    1378.58 ms /    70 tokens
0.24.173.770 I slot print_timing: id  3 | task 53 |    graphs reused =         22
0.24.173.784 I slot      release: id  3 | task 53 | stop processing: n_tokens = 103, truncated = 0
0.24.216.712 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.187 (> 0.100 thold), f_keep = 0.330
0.24.220.997 I slot launch_slot_: id  3 | task 56 | processing task, is_child = 0
0.26.339.571 I slot print_timing: id  3 | task 56 | prompt eval time =    2031.55 ms /   148 tokens (   13.73 ms per token,    72.85 tokens per second)
0.26.339.575 I slot print_timing: id  3 | task 56 |        eval time =      87.01 ms /     5 tokens (   17.40 ms per token,    57.47 tokens per second)
0.26.339.576 I slot print_timing: id  3 | task 56 |       total time =    2118.56 ms /   153 tokens
0.26.339.576 I slot print_timing: id  3 | task 56 |    graphs reused =         25
0.26.339.591 I slot      release: id  3 | task 56 | stop processing: n_tokens = 186, truncated = 0
0.26.383.522 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.192 (> 0.100 thold), f_keep = 0.183
0.26.390.864 I slot launch_slot_: id  3 | task 62 | processing task, is_child = 0
0.28.450.865 I slot print_timing: id  3 | task 62 | prompt eval time =    1973.48 ms /   143 tokens (   13.80 ms per token,    72.46 tokens per second)
0.28.450.869 I slot print_timing: id  3 | task 62 |        eval time =      86.50 ms /     5 tokens (   17.30 ms per token,    57.80 tokens per second)
0.28.450.870 I slot print_timing: id  3 | task 62 |       total time =    2059.98 ms /   148 tokens
0.28.450.870 I slot print_timing: id  3 | task 62 |    graphs reused =         28
0.28.450.884 I slot      release: id  3 | task 62 | stop processing: n_tokens = 181, truncated = 0
0.28.494.615 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.376 (> 0.100 thold), f_keep = 0.359
0.28.501.649 I slot launch_slot_: id  3 | task 68 | processing task, is_child = 0
0.29.553.773 I slot print_timing: id  3 | task 68 | prompt eval time =     938.78 ms /   108 tokens (    8.69 ms per token,   115.04 tokens per second)
0.29.553.776 I slot print_timing: id  3 | task 68 |        eval time =     113.32 ms /     6 tokens (   18.89 ms per token,    52.95 tokens per second)
0.29.553.777 I slot print_timing: id  3 | task 68 |       total time =    1052.11 ms /   114 tokens
0.29.553.777 I slot print_timing: id  3 | task 68 |    graphs reused =         32
0.29.553.790 I slot      release: id  3 | task 68 | stop processing: n_tokens = 178, truncated = 0
0.29.574.427 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.343 (> 0.100 thold), f_keep = 0.191
0.29.580.599 I slot launch_slot_: id  3 | task 75 | processing task, is_child = 0
0.30.903.646 I slot print_timing: id  3 | task 75 | prompt eval time =    1301.51 ms /    65 tokens (   20.02 ms per token,    49.94 tokens per second)
0.30.903.649 I slot print_timing: id  3 | task 75 |        eval time =      21.52 ms /     2 tokens (   10.76 ms per token,    92.93 tokens per second)
0.30.903.650 I slot print_timing: id  3 | task 75 |       total time =    1323.03 ms /    67 tokens
0.30.903.650 I slot print_timing: id  3 | task 75 |    graphs reused =         32
0.30.903.663 I slot      release: id  3 | task 75 | stop processing: n_tokens = 100, truncated = 0
0.30.924.237 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.644 (> 0.100 thold), f_keep = 0.650
0.30.924.305 I slot launch_slot_: id  3 | task 78 | processing task, is_child = 0
0.31.287.975 I slot print_timing: id  3 | task 78 | prompt eval time =     321.02 ms /    36 tokens (    8.92 ms per token,   112.14 tokens per second)
0.31.287.979 I slot print_timing: id  3 | task 78 |        eval time =      42.63 ms /     3 tokens (   14.21 ms per token,    70.37 tokens per second)
0.31.287.980 I slot print_timing: id  3 | task 78 |       total time =     363.65 ms /    39 tokens
0.31.287.980 I slot print_timing: id  3 | task 78 |    graphs reused =         33
0.31.287.993 I slot      release: id  3 | task 78 | stop processing: n_tokens = 103, truncated = 0
0.31.331.052 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.309 (> 0.100 thold), f_keep = 0.330
0.31.335.276 I slot launch_slot_: id  3 | task 82 | processing task, is_child = 0
0.32.792.261 I slot print_timing: id  3 | task 82 | prompt eval time =    1413.91 ms /    76 tokens (   18.60 ms per token,    53.75 tokens per second)
0.32.792.265 I slot print_timing: id  3 | task 82 |        eval time =      43.05 ms /     3 tokens (   14.35 ms per token,    69.68 tokens per second)
0.32.792.265 I slot print_timing: id  3 | task 82 |       total time =    1456.97 ms /    79 tokens
0.32.792.266 I slot print_timing: id  3 | task 82 |    graphs reused =         34
0.32.792.278 I slot      release: id  3 | task 82 | stop processing: n_tokens = 112, truncated = 0
0.32.833.618 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.189 (> 0.100 thold), f_keep = 0.304
0.32.838.191 I slot launch_slot_: id  3 | task 86 | processing task, is_child = 0
0.34.928.890 I slot print_timing: id  3 | task 86 | prompt eval time =    2003.89 ms /   146 tokens (   13.73 ms per token,    72.86 tokens per second)
0.34.928.893 I slot print_timing: id  3 | task 86 |        eval time =      86.79 ms /     5 tokens (   17.36 ms per token,    57.61 tokens per second)
0.34.928.894 I slot print_timing: id  3 | task 86 |       total time =    2090.68 ms /   151 tokens
0.34.928.894 I slot print_timing: id  3 | task 86 |    graphs reused =         37
0.34.928.909 I slot      release: id  3 | task 86 | stop processing: n_tokens = 184, truncated = 0
0.34.992.112 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.118 (> 0.100 thold), f_keep = 0.185
0.34.999.055 I slot launch_slot_: id  3 | task 92 | processing task, is_child = 0
0.37.960.100 I slot print_timing: id  3 | task 92 | prompt eval time =    2914.87 ms /   253 tokens (   11.52 ms per token,    86.80 tokens per second)
0.37.960.104 I slot print_timing: id  3 | task 92 |        eval time =      46.16 ms /     3 tokens (   15.39 ms per token,    64.99 tokens per second)
0.37.960.105 I slot print_timing: id  3 | task 92 |       total time =    2961.03 ms /   256 tokens
0.37.960.105 I slot print_timing: id  3 | task 92 |    graphs reused =         38
0.37.960.121 I slot      release: id  3 | task 92 | stop processing: n_tokens = 289, truncated = 0
0.38.025.245 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.229 (> 0.100 thold), f_keep = 0.228
0.38.036.619 I slot launch_slot_: id  3 | task 96 | processing task, is_child = 0
0.40.037.727 I slot print_timing: id  3 | task 96 | prompt eval time =    1954.80 ms /   222 tokens (    8.81 ms per token,   113.57 tokens per second)
0.40.037.730 I slot print_timing: id  3 | task 96 |        eval time =      46.29 ms /     3 tokens (   15.43 ms per token,    64.81 tokens per second)
0.40.037.731 I slot print_timing: id  3 | task 96 |       total time =    2001.09 ms /   225 tokens
0.40.037.731 I slot print_timing: id  3 | task 96 |    graphs reused =         39
0.40.037.748 I slot      release: id  3 | task 96 | stop processing: n_tokens = 290, truncated = 0
0.40.083.459 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.182 (> 0.100 thold), f_keep = 0.117
0.40.094.154 I slot launch_slot_: id  3 | task 100 | processing task, is_child = 0
0.42.234.374 I slot print_timing: id  3 | task 100 | prompt eval time =    2074.44 ms /   153 tokens (   13.56 ms per token,    73.75 tokens per second)
0.42.234.378 I slot print_timing: id  3 | task 100 |        eval time =      65.76 ms /     4 tokens (   16.44 ms per token,    60.83 tokens per second)
0.42.234.378 I slot print_timing: id  3 | task 100 |       total time =    2140.20 ms /   157 tokens
0.42.234.379 I slot print_timing: id  3 | task 100 |    graphs reused =         41
0.42.234.393 I slot      release: id  3 | task 100 | stop processing: n_tokens = 190, truncated = 0
0.42.277.838 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.281 (> 0.100 thold), f_keep = 0.179
0.42.285.579 I slot launch_slot_: id  3 | task 105 | processing task, is_child = 0
0.43.914.283 I slot print_timing: id  3 | task 105 | prompt eval time =    1522.45 ms /    87 tokens (   17.50 ms per token,    57.14 tokens per second)
0.43.914.287 I slot print_timing: id  3 | task 105 |        eval time =     106.24 ms /     6 tokens (   17.71 ms per token,    56.48 tokens per second)
0.43.914.288 I slot print_timing: id  3 | task 105 |       total time =    1628.68 ms /    93 tokens
0.43.914.288 I slot print_timing: id  3 | task 105 |    graphs reused =         45
0.43.914.301 I slot      release: id  3 | task 105 | stop processing: n_tokens = 126, truncated = 0
0.43.954.735 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.315 (> 0.100 thold), f_keep = 0.270
0.43.959.913 I slot launch_slot_: id  3 | task 112 | processing task, is_child = 0
0.45.424.260 I slot print_timing: id  3 | task 112 | prompt eval time =    1422.10 ms /    74 tokens (   19.22 ms per token,    52.04 tokens per second)
0.45.424.263 I slot print_timing: id  3 | task 112 |        eval time =      42.23 ms /     3 tokens (   14.08 ms per token,    71.04 tokens per second)
0.45.424.264 I slot print_timing: id  3 | task 112 |       total time =    1464.33 ms /    77 tokens
0.45.424.264 I slot print_timing: id  3 | task 112 |    graphs reused =         46
0.45.424.278 I slot      release: id  3 | task 112 | stop processing: n_tokens = 110, truncated = 0
0.45.465.383 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.617 (> 0.100 thold), f_keep = 0.600
0.45.465.413 I slot launch_slot_: id  3 | task 116 | processing task, is_child = 0
0.45.857.337 I slot print_timing: id  3 | task 116 | prompt eval time =     370.54 ms /    41 tokens (    9.04 ms per token,   110.65 tokens per second)
0.45.857.341 I slot print_timing: id  3 | task 116 |        eval time =      21.37 ms /     2 tokens (   10.69 ms per token,    93.58 tokens per second)
0.45.857.341 I slot print_timing: id  3 | task 116 |       total time =     391.91 ms /    43 tokens
0.45.857.341 I slot print_timing: id  3 | task 116 |    graphs reused =         46
0.45.857.353 I slot      release: id  3 | task 116 | stop processing: n_tokens = 108, truncated = 0
0.45.896.647 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.283 (> 0.100 thold), f_keep = 0.315
0.45.900.881 I slot launch_slot_: id  3 | task 119 | processing task, is_child = 0
0.47.500.715 I slot print_timing: id  3 | task 119 | prompt eval time =    1492.61 ms /    86 tokens (   17.36 ms per token,    57.62 tokens per second)
0.47.500.718 I slot print_timing: id  3 | task 119 |        eval time =     107.21 ms /     6 tokens (   17.87 ms per token,    55.97 tokens per second)
0.47.500.719 I slot print_timing: id  3 | task 119 |       total time =    1599.82 ms /    92 tokens
0.47.500.719 I slot print_timing: id  3 | task 119 |    graphs reused =         50
0.47.500.732 I slot      release: id  3 | task 119 | stop processing: n_tokens = 125, truncated = 0
0.47.540.794 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.593 (> 0.100 thold), f_keep = 0.536
0.47.540.812 I slot launch_slot_: id  3 | task 126 | processing task, is_child = 0
0.48.069.724 I slot print_timing: id  3 | task 126 | prompt eval time =     421.36 ms /    46 tokens (    9.16 ms per token,   109.17 tokens per second)
0.48.069.727 I slot print_timing: id  3 | task 126 |        eval time =     107.53 ms /     6 tokens (   17.92 ms per token,    55.80 tokens per second)
0.48.069.727 I slot print_timing: id  3 | task 126 |       total time =     528.90 ms /    52 tokens
0.48.069.727 I slot print_timing: id  3 | task 126 |    graphs reused =         54
0.48.069.739 I slot      release: id  3 | task 126 | stop processing: n_tokens = 118, truncated = 0
0.48.122.421 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.241 (> 0.100 thold), f_keep = 0.288
0.48.127.848 I slot launch_slot_: id  3 | task 133 | processing task, is_child = 0
0.49.871.468 I slot print_timing: id  3 | task 133 | prompt eval time =    1697.62 ms /   107 tokens (   15.87 ms per token,    63.03 tokens per second)
0.49.871.471 I slot print_timing: id  3 | task 133 |        eval time =      45.98 ms /     3 tokens (   15.33 ms per token,    65.24 tokens per second)
0.49.871.472 I slot print_timing: id  3 | task 133 |       total time =    1743.60 ms /   110 tokens
0.49.871.472 I slot print_timing: id  3 | task 133 |    graphs reused =         55
0.49.871.487 I slot      release: id  3 | task 133 | stop processing: n_tokens = 143, truncated = 0
0.49.933.852 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.485 (> 0.100 thold), f_keep = 0.462
0.49.940.005 I slot launch_slot_: id  3 | task 137 | processing task, is_child = 0
0.50.707.332 I slot print_timing: id  3 | task 137 | prompt eval time =     635.74 ms /    70 tokens (    9.08 ms per token,   110.11 tokens per second)
0.50.707.337 I slot print_timing: id  3 | task 137 |        eval time =     131.57 ms /     7 tokens (   18.80 ms per token,    53.20 tokens per second)
0.50.707.337 I slot print_timing: id  3 | task 137 |       total time =     767.31 ms /    77 tokens
0.50.707.338 I slot print_timing: id  3 | task 137 |    graphs reused =         60
0.50.707.352 I slot      release: id  3 | task 137 | stop processing: n_tokens = 142, truncated = 0
0.50.757.733 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.138 (> 0.100 thold), f_keep = 0.239
0.50.766.343 I slot launch_slot_: id  3 | task 145 | processing task, is_child = 0
0.53.451.522 I slot print_timing: id  3 | task 145 | prompt eval time =    2617.53 ms /   212 tokens (   12.35 ms per token,    80.99 tokens per second)
0.53.451.525 I slot print_timing: id  3 | task 145 |        eval time =      67.64 ms /     4 tokens (   16.91 ms per token,    59.14 tokens per second)
0.53.451.526 I slot print_timing: id  3 | task 145 |       total time =    2685.16 ms /   216 tokens
0.53.451.526 I slot print_timing: id  3 | task 145 |    graphs reused =         62
0.53.451.544 I slot      release: id  3 | task 145 | stop processing: n_tokens = 249, truncated = 0
0.53.500.501 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.262 (> 0.100 thold), f_keep = 0.261
0.53.515.157 I slot launch_slot_: id  3 | task 150 | processing task, is_child = 0
0.55.236.201 I slot print_timing: id  3 | task 150 | prompt eval time =    1628.37 ms /   183 tokens (    8.90 ms per token,   112.38 tokens per second)
0.55.236.205 I slot print_timing: id  3 | task 150 |        eval time =      92.65 ms /     5 tokens (   18.53 ms per token,    53.97 tokens per second)
0.55.236.205 I slot print_timing: id  3 | task 150 |       total time =    1721.03 ms /   188 tokens
0.55.236.206 I slot print_timing: id  3 | task 150 |    graphs reused =         65
0.55.236.222 I slot      release: id  3 | task 150 | stop processing: n_tokens = 252, truncated = 0
0.55.276.238 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.135
0.55.290.990 I slot launch_slot_: id  3 | task 156 | processing task, is_child = 0
0.57.454.781 I slot print_timing: id  3 | task 156 | prompt eval time =    2007.56 ms /   136 tokens (   14.76 ms per token,    67.74 tokens per second)
0.57.454.785 I slot print_timing: id  3 | task 156 |        eval time =     156.21 ms /     8 tokens (   19.53 ms per token,    51.21 tokens per second)
0.57.454.785 I slot print_timing: id  3 | task 156 |       total time =    2163.77 ms /   144 tokens
0.57.454.786 I slot print_timing: id  3 | task 156 |    graphs reused =         71
0.57.454.801 I slot      release: id  3 | task 156 | stop processing: n_tokens = 177, truncated = 0
0.57.516.304 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.333 (> 0.100 thold), f_keep = 0.192
0.57.528.008 I slot launch_slot_: id  3 | task 165 | processing task, is_child = 0
0.58.939.949 I slot print_timing: id  3 | task 165 | prompt eval time =    1389.17 ms /    68 tokens (   20.43 ms per token,    48.95 tokens per second)
0.58.939.952 I slot print_timing: id  3 | task 165 |        eval time =      22.75 ms /     2 tokens (   11.37 ms per token,    87.92 tokens per second)
0.58.939.952 I slot print_timing: id  3 | task 165 |       total time =    1411.92 ms /    70 tokens
0.58.939.953 I slot print_timing: id  3 | task 165 |    graphs reused =         71
0.58.939.967 I slot      release: id  3 | task 165 | stop processing: n_tokens = 103, truncated = 0
0.58.998.965 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.158 (> 0.100 thold), f_keep = 0.330
0.59.006.036 I slot launch_slot_: id  3 | task 168 | processing task, is_child = 0
1.01.405.043 I slot print_timing: id  3 | task 168 | prompt eval time =    2354.32 ms /   181 tokens (   13.01 ms per token,    76.88 tokens per second)
1.01.405.047 I slot print_timing: id  3 | task 168 |        eval time =      44.66 ms /     3 tokens (   14.89 ms per token,    67.17 tokens per second)
1.01.405.048 I slot print_timing: id  3 | task 168 |       total time =    2398.99 ms /   184 tokens
1.01.405.048 I slot print_timing: id  3 | task 168 |    graphs reused =         72
1.01.405.066 I slot      release: id  3 | task 168 | stop processing: n_tokens = 217, truncated = 0
1.01.444.225 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.286 (> 0.100 thold), f_keep = 0.157
