# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.25 --visual-prune-method cls --host 127.0.0.1 --port 8811 -ngl 999
0.00.022.046 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.096.022 W srv  llama_server: -----------------
0.00.096.033 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.096.033 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.096.034 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.096.034 W srv  llama_server: -----------------
0.00.097.531 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.703.554 W load_tensors: ffn up/down are swapped
0.02.001.923 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.02.036.264 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.039.199 I srv  llama_server: model loaded
0.02.039.226 I srv  llama_server: listening on http://127.0.0.1:8811
0.03.980.244 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.17.960.426 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.151 (> 0.100 thold), f_keep = 0.157
0.18.063.307 I slot launch_slot_: id  1 | task 79 | processing task, is_child = 0
0.18.727.555 I slot print_timing: id  1 | task 79 | prompt eval time =     617.31 ms /   191 tokens (    3.23 ms per token,   309.41 tokens per second)
0.18.727.589 I slot print_timing: id  1 | task 79 |        eval time =      46.86 ms /     3 tokens (   15.62 ms per token,    64.02 tokens per second)
0.18.727.591 I slot print_timing: id  1 | task 79 |       total time =     664.17 ms /   194 tokens
0.18.727.593 I slot print_timing: id  1 | task 79 |    graphs reused =         30
0.18.727.639 I slot      release: id  1 | task 79 | stop processing: n_tokens = 227, truncated = 0
0.18.833.078 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.115 (> 0.100 thold), f_keep = 0.150
0.18.940.683 I slot launch_slot_: id  1 | task 83 | processing task, is_child = 0
0.19.717.284 I slot print_timing: id  1 | task 83 | prompt eval time =     705.72 ms /   261 tokens (    2.70 ms per token,   369.83 tokens per second)
0.19.717.325 I slot print_timing: id  1 | task 83 |        eval time =      70.79 ms /     4 tokens (   17.70 ms per token,    56.50 tokens per second)
0.19.717.327 I slot print_timing: id  1 | task 83 |       total time =     776.51 ms /   265 tokens
0.19.717.329 I slot print_timing: id  1 | task 83 |    graphs reused =         32
0.19.717.383 I slot      release: id  1 | task 83 | stop processing: n_tokens = 298, truncated = 0
0.19.877.781 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.19.877.909 I slot launch_slot_: id  0 | task 88 | processing task, is_child = 0
0.21.095.231 I slot print_timing: id  0 | task 88 | prompt eval time =    1030.87 ms /   402 tokens (    2.56 ms per token,   389.96 tokens per second)
0.21.095.259 I slot print_timing: id  0 | task 88 |        eval time =      47.46 ms /     3 tokens (   15.82 ms per token,    63.21 tokens per second)
0.21.095.261 I slot print_timing: id  0 | task 88 |       total time =    1078.33 ms /   405 tokens
0.21.095.263 I slot print_timing: id  0 | task 88 |    graphs reused =         33
0.21.095.326 I slot      release: id  0 | task 88 | stop processing: n_tokens = 404, truncated = 0
0.21.257.653 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.449 (> 0.100 thold), f_keep = 0.448
0.21.446.331 I slot launch_slot_: id  0 | task 93 | processing task, is_child = 0
0.21.928.956 I slot print_timing: id  0 | task 93 | prompt eval time =     435.11 ms /   222 tokens (    1.96 ms per token,   510.21 tokens per second)
0.21.928.993 I slot print_timing: id  0 | task 93 |        eval time =      47.44 ms /     3 tokens (   15.81 ms per token,    63.24 tokens per second)
0.21.928.995 I slot print_timing: id  0 | task 93 |       total time =     482.55 ms /   225 tokens
0.21.928.998 I slot print_timing: id  0 | task 93 |    graphs reused =         34
0.21.929.065 I slot      release: id  0 | task 93 | stop processing: n_tokens = 405, truncated = 0
0.22.044.418 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.113 (> 0.100 thold), f_keep = 0.084
0.22.232.819 I slot launch_slot_: id  0 | task 97 | processing task, is_child = 0
0.23.011.951 I slot print_timing: id  0 | task 97 | prompt eval time =     708.40 ms /   268 tokens (    2.64 ms per token,   378.32 tokens per second)
0.23.011.986 I slot print_timing: id  0 | task 97 |        eval time =      70.64 ms /     4 tokens (   17.66 ms per token,    56.63 tokens per second)
0.23.011.988 I slot print_timing: id  0 | task 97 |       total time =     779.04 ms /   272 tokens
0.23.011.990 I slot print_timing: id  0 | task 97 |    graphs reused =         36
0.23.012.049 I slot      release: id  0 | task 97 | stop processing: n_tokens = 305, truncated = 0
0.23.125.984 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.144 (> 0.100 thold), f_keep = 0.111
0.23.270.371 I slot launch_slot_: id  0 | task 102 | processing task, is_child = 0
0.24.007.583 I slot print_timing: id  0 | task 102 | prompt eval time =     621.28 ms /   202 tokens (    3.08 ms per token,   325.13 tokens per second)
0.24.007.616 I slot print_timing: id  0 | task 102 |        eval time =     115.84 ms /     6 tokens (   19.31 ms per token,    51.79 tokens per second)
0.24.007.618 I slot print_timing: id  0 | task 102 |       total time =     737.13 ms /   208 tokens
0.24.007.620 I slot print_timing: id  0 | task 102 |    graphs reused =         40
0.24.007.666 I slot      release: id  0 | task 102 | stop processing: n_tokens = 241, truncated = 0
0.24.114.752 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.152 (> 0.100 thold), f_keep = 0.141
0.24.228.993 I slot launch_slot_: id  0 | task 109 | processing task, is_child = 0
0.24.892.862 I slot print_timing: id  0 | task 109 | prompt eval time =     616.80 ms /   189 tokens (    3.26 ms per token,   306.42 tokens per second)
0.24.892.900 I slot print_timing: id  0 | task 109 |        eval time =      46.98 ms /     3 tokens (   15.66 ms per token,    63.86 tokens per second)
0.24.892.902 I slot print_timing: id  0 | task 109 |       total time =     663.78 ms /   192 tokens
0.24.892.904 I slot print_timing: id  0 | task 109 |    graphs reused =         41
0.24.892.951 I slot      release: id  0 | task 109 | stop processing: n_tokens = 225, truncated = 0
0.25.000.498 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.815 (> 0.100 thold), f_keep = 0.804
0.25.000.586 I slot launch_slot_: id  0 | task 113 | processing task, is_child = 0
0.25.286.144 I slot print_timing: id  0 | task 113 | prompt eval time =     215.41 ms /    41 tokens (    5.25 ms per token,   190.33 tokens per second)
0.25.286.176 I slot print_timing: id  0 | task 113 |        eval time =      70.07 ms /     4 tokens (   17.52 ms per token,    57.08 tokens per second)
0.25.286.178 I slot print_timing: id  0 | task 113 |       total time =     285.49 ms /    45 tokens
0.25.286.180 I slot print_timing: id  0 | task 113 |    graphs reused =         43
0.25.286.239 I slot      release: id  0 | task 113 | stop processing: n_tokens = 225, truncated = 0
0.25.391.192 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.145 (> 0.100 thold), f_keep = 0.151
0.25.497.587 I slot launch_slot_: id  0 | task 118 | processing task, is_child = 0
0.26.234.902 I slot print_timing: id  0 | task 118 | prompt eval time =     621.39 ms /   201 tokens (    3.09 ms per token,   323.47 tokens per second)
0.26.234.934 I slot print_timing: id  0 | task 118 |        eval time =     115.84 ms /     6 tokens (   19.31 ms per token,    51.79 tokens per second)
0.26.234.936 I slot print_timing: id  0 | task 118 |       total time =     737.24 ms /   207 tokens
0.26.234.938 I slot print_timing: id  0 | task 118 |    graphs reused =         47
0.26.234.989 I slot      release: id  0 | task 118 | stop processing: n_tokens = 240, truncated = 0
0.26.340.295 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.798 (> 0.100 thold), f_keep = 0.758
0.26.340.400 I slot launch_slot_: id  0 | task 125 | processing task, is_child = 0
0.26.673.372 I slot print_timing: id  0 | task 125 | prompt eval time =     217.05 ms /    46 tokens (    4.72 ms per token,   211.93 tokens per second)
0.26.673.398 I slot print_timing: id  0 | task 125 |        eval time =     115.86 ms /     6 tokens (   19.31 ms per token,    51.79 tokens per second)
0.26.673.400 I slot print_timing: id  0 | task 125 |       total time =     332.91 ms /    52 tokens
0.26.673.403 I slot print_timing: id  0 | task 125 |    graphs reused =         51
0.26.673.448 I slot      release: id  0 | task 125 | stop processing: n_tokens = 233, truncated = 0
0.26.810.539 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.133 (> 0.100 thold), f_keep = 0.146
0.26.922.325 I slot launch_slot_: id  0 | task 132 | processing task, is_child = 0
0.27.662.342 I slot print_timing: id  0 | task 132 | prompt eval time =     692.54 ms /   222 tokens (    3.12 ms per token,   320.56 tokens per second)
0.27.662.351 I slot print_timing: id  0 | task 132 |        eval time =      47.42 ms /     3 tokens (   15.81 ms per token,    63.26 tokens per second)
0.27.662.353 I slot print_timing: id  0 | task 132 |       total time =     739.97 ms /   225 tokens
0.27.662.354 I slot print_timing: id  0 | task 132 |    graphs reused =         52
0.27.662.388 I slot      release: id  0 | task 132 | stop processing: n_tokens = 258, truncated = 0
0.27.798.069 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.721 (> 0.100 thold), f_keep = 0.702
0.27.798.136 I slot launch_slot_: id  0 | task 136 | processing task, is_child = 0
0.28.158.016 I slot print_timing: id  0 | task 136 | prompt eval time =     289.97 ms /    70 tokens (    4.14 ms per token,   241.41 tokens per second)
0.28.158.030 I slot print_timing: id  0 | task 136 |        eval time =      69.88 ms /     4 tokens (   17.47 ms per token,    57.25 tokens per second)
0.28.158.031 I slot print_timing: id  0 | task 136 |       total time =     359.84 ms /    74 tokens
0.28.158.032 I slot print_timing: id  0 | task 136 |    graphs reused =         54
0.28.158.161 I slot      release: id  0 | task 136 | stop processing: n_tokens = 254, truncated = 0
0.28.267.768 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4270607540
0.28.267.852 I slot launch_slot_: id  3 | task 141 | processing task, is_child = 0
0.29.362.071 I slot print_timing: id  3 | task 141 | prompt eval time =     948.62 ms /   361 tokens (    2.63 ms per token,   380.55 tokens per second)
0.29.362.083 I slot print_timing: id  3 | task 141 |        eval time =      24.25 ms /     2 tokens (   12.12 ms per token,    82.48 tokens per second)
0.29.362.084 I slot print_timing: id  3 | task 141 |       total time =     972.87 ms /   363 tokens
0.29.362.085 I slot print_timing: id  3 | task 141 |    graphs reused =         54
0.29.362.152 I slot      release: id  3 | task 141 | stop processing: n_tokens = 362, truncated = 0
0.29.471.815 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.496 (> 0.100 thold), f_keep = 0.497
0.29.641.561 I slot launch_slot_: id  3 | task 145 | processing task, is_child = 0
0.30.088.095 I slot print_timing: id  3 | task 145 | prompt eval time =     352.40 ms /   183 tokens (    1.93 ms per token,   519.30 tokens per second)
0.30.088.108 I slot print_timing: id  3 | task 145 |        eval time =      94.08 ms /     5 tokens (   18.82 ms per token,    53.15 tokens per second)
0.30.088.109 I slot print_timing: id  3 | task 145 |       total time =     446.48 ms /   188 tokens
0.30.088.111 I slot print_timing: id  3 | task 145 |    graphs reused =         57
0.30.088.159 I slot      release: id  3 | task 145 | stop processing: n_tokens = 367, truncated = 0
0.30.178.773 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.119 (> 0.100 thold), f_keep = 0.093
0.30.353.266 I slot launch_slot_: id  3 | task 151 | processing task, is_child = 0
0.31.221.499 I slot print_timing: id  3 | task 151 | prompt eval time =     703.37 ms /   251 tokens (    2.80 ms per token,   356.85 tokens per second)
0.31.221.514 I slot print_timing: id  3 | task 151 |        eval time =     164.80 ms /     8 tokens (   20.60 ms per token,    48.54 tokens per second)
0.31.221.515 I slot print_timing: id  3 | task 151 |       total time =     868.17 ms /   259 tokens
0.31.221.517 I slot print_timing: id  3 | task 151 |    graphs reused =         63
0.31.221.564 I slot      release: id  3 | task 151 | stop processing: n_tokens = 292, truncated = 0
0.31.379.471 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.157 (> 0.100 thold), f_keep = 0.116
0.31.533.874 I slot launch_slot_: id  3 | task 160 | processing task, is_child = 0
0.32.174.480 I slot print_timing: id  3 | task 160 | prompt eval time =     616.56 ms /   183 tokens (    3.37 ms per token,   296.81 tokens per second)
0.32.174.491 I slot print_timing: id  3 | task 160 |        eval time =      23.99 ms /     2 tokens (   11.99 ms per token,    83.37 tokens per second)
0.32.174.492 I slot print_timing: id  3 | task 160 |       total time =     640.55 ms /   185 tokens
0.32.174.493 I slot print_timing: id  3 | task 160 |    graphs reused =         63
0.32.174.522 I slot      release: id  3 | task 160 | stop processing: n_tokens = 218, truncated = 0
0.32.297.968 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.103 (> 0.100 thold), f_keep = 0.156
0.32.402.702 I slot launch_slot_: id  3 | task 163 | processing task, is_child = 0
0.33.192.081 I slot print_timing: id  3 | task 163 | prompt eval time =     741.83 ms /   296 tokens (    2.51 ms per token,   399.01 tokens per second)
0.33.192.104 I slot print_timing: id  3 | task 163 |        eval time =      47.45 ms /     3 tokens (   15.82 ms per token,    63.23 tokens per second)
0.33.192.106 I slot print_timing: id  3 | task 163 |       total time =     789.28 ms /   299 tokens
0.33.192.109 I slot print_timing: id  3 | task 163 |    graphs reused =         64
0.33.192.174 I slot      release: id  3 | task 163 | stop processing: n_tokens = 332, truncated = 0
0.33.275.735 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.145 (> 0.100 thold), f_keep = 0.102
0.33.430.798 I slot launch_slot_: id  3 | task 167 | processing task, is_child = 0
0.34.189.741 I slot print_timing: id  3 | task 167 | prompt eval time =     619.67 ms /   200 tokens (    3.10 ms per token,   322.75 tokens per second)
