# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.05 --visual-prune-method cls --host 127.0.0.1 --port 8811 -ngl 999
0.00.021.831 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.094.134 W srv  llama_server: -----------------
0.00.094.142 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.094.142 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.094.143 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.094.143 W srv  llama_server: -----------------
0.00.095.589 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.698.104 W load_tensors: ffn up/down are swapped
0.01.997.285 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.02.031.755 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.034.635 I srv  llama_server: model loaded
0.02.034.675 I srv  llama_server: listening on http://127.0.0.1:8811
0.03.984.403 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.09.391.194 I slot print_timing: id  3 | task 28 | prompt eval time =     487.12 ms /    63 tokens (    7.73 ms per token,   129.33 tokens per second)
0.09.391.205 I slot print_timing: id  3 | task 28 |        eval time =     138.87 ms /     7 tokens (   19.84 ms per token,    50.41 tokens per second)
0.09.391.206 I slot print_timing: id  3 | task 28 |       total time =     625.99 ms /    70 tokens
0.09.391.208 I slot print_timing: id  3 | task 28 |    graphs reused =         14
0.09.391.242 I slot      release: id  3 | task 28 | stop processing: n_tokens = 103, truncated = 0
0.09.473.649 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.667 (> 0.100 thold), f_keep = 0.641
0.09.473.776 I slot launch_slot_: id  3 | task 36 | processing task, is_child = 0
0.09.756.887 I slot print_timing: id  3 | task 36 | prompt eval time =     212.93 ms /    33 tokens (    6.45 ms per token,   154.98 tokens per second)
0.09.756.899 I slot print_timing: id  3 | task 36 |        eval time =      70.14 ms /     4 tokens (   17.53 ms per token,    57.03 tokens per second)
0.09.756.900 I slot print_timing: id  3 | task 36 |       total time =     283.07 ms /    37 tokens
0.09.756.902 I slot print_timing: id  3 | task 36 |    graphs reused =         16
0.09.756.935 I slot      release: id  3 | task 36 | stop processing: n_tokens = 102, truncated = 0
0.09.861.310 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.131 (> 0.100 thold), f_keep = 0.333
0.09.912.216 I slot launch_slot_: id  3 | task 41 | processing task, is_child = 0
0.10.736.792 I slot print_timing: id  3 | task 41 | prompt eval time =     706.91 ms /   225 tokens (    3.14 ms per token,   318.29 tokens per second)
0.10.736.803 I slot print_timing: id  3 | task 41 |        eval time =     117.61 ms /     6 tokens (   19.60 ms per token,    51.02 tokens per second)
0.10.736.805 I slot print_timing: id  3 | task 41 |       total time =     824.52 ms /   231 tokens
0.10.736.806 I slot print_timing: id  3 | task 41 |    graphs reused =         20
0.10.736.853 I slot      release: id  3 | task 41 | stop processing: n_tokens = 264, truncated = 0
0.10.823.609 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.309 (> 0.100 thold), f_keep = 0.129
0.10.949.773 I slot launch_slot_: id  3 | task 48 | processing task, is_child = 0
0.11.513.034 I slot print_timing: id  3 | task 48 | prompt eval time =     492.98 ms /    76 tokens (    6.49 ms per token,   154.16 tokens per second)
0.11.513.048 I slot print_timing: id  3 | task 48 |        eval time =      70.22 ms /     4 tokens (   17.55 ms per token,    56.96 tokens per second)
0.11.513.049 I slot print_timing: id  3 | task 48 |       total time =     563.20 ms /    80 tokens
0.11.513.051 I slot print_timing: id  3 | task 48 |    graphs reused =         22
0.11.513.090 I slot      release: id  3 | task 48 | stop processing: n_tokens = 113, truncated = 0
0.11.622.522 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.333 (> 0.100 thold), f_keep = 0.301
0.11.680.032 I slot launch_slot_: id  3 | task 53 | processing task, is_child = 0
0.12.193.496 I slot print_timing: id  3 | task 53 | prompt eval time =     489.42 ms /    68 tokens (    7.20 ms per token,   138.94 tokens per second)
0.12.193.509 I slot print_timing: id  3 | task 53 |        eval time =      23.98 ms /     2 tokens (   11.99 ms per token,    83.39 tokens per second)
0.12.193.510 I slot print_timing: id  3 | task 53 |       total time =     513.40 ms /    70 tokens
0.12.193.512 I slot print_timing: id  3 | task 53 |    graphs reused =         22
0.12.193.546 I slot      release: id  3 | task 53 | stop processing: n_tokens = 103, truncated = 0
0.12.308.142 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.187 (> 0.100 thold), f_keep = 0.330
0.12.360.511 I slot launch_slot_: id  3 | task 56 | processing task, is_child = 0
0.13.030.184 I slot print_timing: id  3 | task 56 | prompt eval time =     576.20 ms /   148 tokens (    3.89 ms per token,   256.86 tokens per second)
0.13.030.195 I slot print_timing: id  3 | task 56 |        eval time =      93.42 ms /     5 tokens (   18.68 ms per token,    53.52 tokens per second)
0.13.030.197 I slot print_timing: id  3 | task 56 |       total time =     669.62 ms /   153 tokens
0.13.030.198 I slot print_timing: id  3 | task 56 |    graphs reused =         25
0.13.030.241 I slot      release: id  3 | task 56 | stop processing: n_tokens = 186, truncated = 0
0.13.145.276 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.192 (> 0.100 thold), f_keep = 0.183
0.13.236.365 I slot launch_slot_: id  3 | task 62 | processing task, is_child = 0
0.13.835.687 I slot print_timing: id  3 | task 62 | prompt eval time =     575.26 ms /   143 tokens (    4.02 ms per token,   248.58 tokens per second)
0.13.835.708 I slot print_timing: id  3 | task 62 |        eval time =      24.01 ms /     2 tokens (   12.00 ms per token,    83.30 tokens per second)
0.13.835.710 I slot print_timing: id  3 | task 62 |       total time =     599.27 ms /   145 tokens
0.13.835.711 I slot print_timing: id  3 | task 62 |    graphs reused =         25
0.13.835.749 I slot      release: id  3 | task 62 | stop processing: n_tokens = 178, truncated = 0
0.13.945.620 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.376 (> 0.100 thold), f_keep = 0.365
0.14.033.522 I slot launch_slot_: id  3 | task 65 | processing task, is_child = 0
0.14.449.909 I slot print_timing: id  3 | task 65 | prompt eval time =     299.69 ms /   108 tokens (    2.77 ms per token,   360.37 tokens per second)
0.14.449.920 I slot print_timing: id  3 | task 65 |        eval time =     116.64 ms /     6 tokens (   19.44 ms per token,    51.44 tokens per second)
0.14.449.921 I slot print_timing: id  3 | task 65 |       total time =     416.33 ms /   114 tokens
0.14.449.923 I slot print_timing: id  3 | task 65 |    graphs reused =         29
0.14.449.961 I slot      release: id  3 | task 65 | stop processing: n_tokens = 178, truncated = 0
0.14.512.775 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.343 (> 0.100 thold), f_keep = 0.191
0.14.600.438 I slot launch_slot_: id  3 | task 72 | processing task, is_child = 0
0.15.113.580 I slot print_timing: id  3 | task 72 | prompt eval time =     489.15 ms /    65 tokens (    7.53 ms per token,   132.88 tokens per second)
0.15.113.592 I slot print_timing: id  3 | task 72 |        eval time =      23.94 ms /     2 tokens (   11.97 ms per token,    83.55 tokens per second)
0.15.113.593 I slot print_timing: id  3 | task 72 |       total time =     513.09 ms /    67 tokens
0.15.113.595 I slot print_timing: id  3 | task 72 |    graphs reused =         29
0.15.113.625 I slot      release: id  3 | task 72 | stop processing: n_tokens = 100, truncated = 0
0.15.175.792 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.644 (> 0.100 thold), f_keep = 0.650
0.15.175.861 I slot launch_slot_: id  3 | task 75 | processing task, is_child = 0
0.15.436.651 I slot print_timing: id  3 | task 75 | prompt eval time =     213.86 ms /    36 tokens (    5.94 ms per token,   168.34 tokens per second)
0.15.436.663 I slot print_timing: id  3 | task 75 |        eval time =      46.89 ms /     3 tokens (   15.63 ms per token,    63.98 tokens per second)
0.15.436.664 I slot print_timing: id  3 | task 75 |       total time =     260.75 ms /    39 tokens
0.15.436.665 I slot print_timing: id  3 | task 75 |    graphs reused =         30
0.15.436.697 I slot      release: id  3 | task 75 | stop processing: n_tokens = 103, truncated = 0
0.15.544.171 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.309 (> 0.100 thold), f_keep = 0.330
0.15.595.914 I slot launch_slot_: id  3 | task 79 | processing task, is_child = 0
0.16.135.817 I slot print_timing: id  3 | task 79 | prompt eval time =     492.89 ms /    76 tokens (    6.49 ms per token,   154.19 tokens per second)
0.16.135.827 I slot print_timing: id  3 | task 79 |        eval time =      46.96 ms /     3 tokens (   15.65 ms per token,    63.88 tokens per second)
0.16.135.829 I slot print_timing: id  3 | task 79 |       total time =     539.85 ms /    79 tokens
0.16.135.830 I slot print_timing: id  3 | task 79 |    graphs reused =         31
0.16.135.864 I slot      release: id  3 | task 79 | stop processing: n_tokens = 112, truncated = 0
0.16.242.073 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.189 (> 0.100 thold), f_keep = 0.304
0.16.298.209 I slot launch_slot_: id  3 | task 83 | processing task, is_child = 0
0.16.968.134 I slot print_timing: id  3 | task 83 | prompt eval time =     576.83 ms /   146 tokens (    3.95 ms per token,   253.11 tokens per second)
0.16.968.144 I slot print_timing: id  3 | task 83 |        eval time =      93.03 ms /     5 tokens (   18.61 ms per token,    53.74 tokens per second)
0.16.968.145 I slot print_timing: id  3 | task 83 |       total time =     669.87 ms /   151 tokens
0.16.968.146 I slot print_timing: id  3 | task 83 |    graphs reused =         34
0.16.968.202 I slot      release: id  3 | task 83 | stop processing: n_tokens = 184, truncated = 0
0.17.133.546 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.118 (> 0.100 thold), f_keep = 0.185
0.17.222.335 I slot launch_slot_: id  3 | task 89 | processing task, is_child = 0
0.17.981.932 I slot print_timing: id  3 | task 89 | prompt eval time =     711.73 ms /   253 tokens (    2.81 ms per token,   355.47 tokens per second)
0.17.981.944 I slot print_timing: id  3 | task 89 |        eval time =      47.81 ms /     3 tokens (   15.94 ms per token,    62.75 tokens per second)
0.17.981.946 I slot print_timing: id  3 | task 89 |       total time =     759.53 ms /   256 tokens
0.17.981.947 I slot print_timing: id  3 | task 89 |    graphs reused =         35
0.17.981.993 I slot      release: id  3 | task 89 | stop processing: n_tokens = 289, truncated = 0
0.18.155.538 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.229 (> 0.100 thold), f_keep = 0.228
0.18.293.208 I slot launch_slot_: id  3 | task 93 | processing task, is_child = 0
0.18.777.033 I slot print_timing: id  3 | task 93 | prompt eval time =     436.24 ms /   222 tokens (    1.97 ms per token,   508.89 tokens per second)
0.18.777.044 I slot print_timing: id  3 | task 93 |        eval time =      47.53 ms /     3 tokens (   15.84 ms per token,    63.12 tokens per second)
0.18.777.045 I slot print_timing: id  3 | task 93 |       total time =     483.77 ms /   225 tokens
0.18.777.047 I slot print_timing: id  3 | task 93 |    graphs reused =         36
0.18.777.094 I slot      release: id  3 | task 93 | stop processing: n_tokens = 290, truncated = 0
0.18.894.738 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.182 (> 0.100 thold), f_keep = 0.117
0.19.034.498 I slot launch_slot_: id  3 | task 97 | processing task, is_child = 0
0.19.683.675 I slot print_timing: id  3 | task 97 | prompt eval time =     578.93 ms /   153 tokens (    3.78 ms per token,   264.28 tokens per second)
0.19.683.687 I slot print_timing: id  3 | task 97 |        eval time =      70.16 ms /     4 tokens (   17.54 ms per token,    57.01 tokens per second)
0.19.683.688 I slot print_timing: id  3 | task 97 |       total time =     649.09 ms /   157 tokens
0.19.683.690 I slot print_timing: id  3 | task 97 |    graphs reused =         38
0.19.683.743 I slot      release: id  3 | task 97 | stop processing: n_tokens = 190, truncated = 0
0.19.813.547 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.281 (> 0.100 thold), f_keep = 0.179
0.19.910.724 I slot launch_slot_: id  3 | task 102 | processing task, is_child = 0
0.20.523.975 I slot print_timing: id  3 | task 102 | prompt eval time =     496.74 ms /    87 tokens (    5.71 ms per token,   175.14 tokens per second)
0.20.524.011 I slot print_timing: id  3 | task 102 |        eval time =     116.41 ms /     6 tokens (   19.40 ms per token,    51.54 tokens per second)
0.20.524.013 I slot print_timing: id  3 | task 102 |       total time =     613.15 ms /    93 tokens
0.20.524.015 I slot print_timing: id  3 | task 102 |    graphs reused =         42
0.20.524.063 I slot      release: id  3 | task 102 | stop processing: n_tokens = 126, truncated = 0
0.20.634.899 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.315 (> 0.100 thold), f_keep = 0.270
0.20.698.646 I slot launch_slot_: id  3 | task 109 | processing task, is_child = 0
0.21.238.145 I slot print_timing: id  3 | task 109 | prompt eval time =     492.17 ms /    74 tokens (    6.65 ms per token,   150.35 tokens per second)
0.21.238.179 I slot print_timing: id  3 | task 109 |        eval time =      47.22 ms /     3 tokens (   15.74 ms per token,    63.53 tokens per second)
0.21.238.181 I slot print_timing: id  3 | task 109 |       total time =     539.39 ms /    77 tokens
0.21.238.183 I slot print_timing: id  3 | task 109 |    graphs reused =         43
0.21.238.237 I slot      release: id  3 | task 109 | stop processing: n_tokens = 110, truncated = 0
0.21.345.957 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.617 (> 0.100 thold), f_keep = 0.600
0.21.346.073 I slot launch_slot_: id  3 | task 113 | processing task, is_child = 0
0.21.585.790 I slot print_timing: id  3 | task 113 | prompt eval time =     215.70 ms /    41 tokens (    5.26 ms per token,   190.08 tokens per second)
0.21.585.835 I slot print_timing: id  3 | task 113 |        eval time =      23.95 ms /     2 tokens (   11.97 ms per token,    83.51 tokens per second)
0.21.585.837 I slot print_timing: id  3 | task 113 |       total time =     239.65 ms /    43 tokens
0.21.585.839 I slot print_timing: id  3 | task 113 |    graphs reused =         43
0.21.585.884 I slot      release: id  3 | task 113 | stop processing: n_tokens = 108, truncated = 0
0.21.692.157 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.283 (> 0.100 thold), f_keep = 0.315
0.21.746.640 I slot launch_slot_: id  3 | task 116 | processing task, is_child = 0
0.22.335.562 I slot print_timing: id  3 | task 116 | prompt eval time =     495.74 ms /    86 tokens (    5.76 ms per token,   173.48 tokens per second)
0.22.335.596 I slot print_timing: id  3 | task 116 |        eval time =      93.10 ms /     5 tokens (   18.62 ms per token,    53.71 tokens per second)
0.22.335.598 I slot print_timing: id  3 | task 116 |       total time =     588.84 ms /    91 tokens
0.22.335.600 I slot print_timing: id  3 | task 116 |    graphs reused =         46
0.22.335.649 I slot      release: id  3 | task 116 | stop processing: n_tokens = 124, truncated = 0
0.22.441.567 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.593 (> 0.100 thold), f_keep = 0.540
0.22.441.681 I slot launch_slot_: id  3 | task 122 | processing task, is_child = 0
0.22.775.385 I slot print_timing: id  3 | task 122 | prompt eval time =     217.46 ms /    46 tokens (    4.73 ms per token,   211.54 tokens per second)
0.22.775.416 I slot print_timing: id  3 | task 122 |        eval time =     116.16 ms /     6 tokens (   19.36 ms per token,    51.65 tokens per second)
0.22.775.418 I slot print_timing: id  3 | task 122 |       total time =     333.62 ms /    52 tokens
0.22.775.421 I slot print_timing: id  3 | task 122 |    graphs reused =         50
0.22.775.467 I slot      release: id  3 | task 122 | stop processing: n_tokens = 118, truncated = 0
0.22.911.635 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.241 (> 0.100 thold), f_keep = 0.288
0.22.970.818 I slot launch_slot_: id  3 | task 129 | processing task, is_child = 0
0.23.584.492 I slot print_timing: id  3 | task 129 | prompt eval time =     566.52 ms /   107 tokens (    5.29 ms per token,   188.87 tokens per second)
0.23.584.527 I slot print_timing: id  3 | task 129 |        eval time =      47.07 ms /     3 tokens (   15.69 ms per token,    63.73 tokens per second)
0.23.584.530 I slot print_timing: id  3 | task 129 |       total time =     613.59 ms /   110 tokens
0.23.584.533 I slot print_timing: id  3 | task 129 |    graphs reused =         51
0.23.584.584 I slot      release: id  3 | task 129 | stop processing: n_tokens = 143, truncated = 0
0.23.722.249 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.485 (> 0.100 thold), f_keep = 0.462
0.23.793.928 I slot launch_slot_: id  3 | task 133 | processing task, is_child = 0
0.24.223.559 I slot print_timing: id  3 | task 133 | prompt eval time =     290.31 ms /    70 tokens (    4.15 ms per token,   241.12 tokens per second)
0.24.223.588 I slot print_timing: id  3 | task 133 |        eval time =     139.24 ms /     7 tokens (   19.89 ms per token,    50.27 tokens per second)
0.24.223.590 I slot print_timing: id  3 | task 133 |       total time =     429.55 ms /    77 tokens
0.24.223.592 I slot print_timing: id  3 | task 133 |    graphs reused =         56
0.24.223.645 I slot      release: id  3 | task 133 | stop processing: n_tokens = 142, truncated = 0
0.24.331.192 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.138 (> 0.100 thold), f_keep = 0.239
0.24.404.683 I slot launch_slot_: id  3 | task 141 | processing task, is_child = 0
0.25.097.523 I slot print_timing: id  3 | task 141 | prompt eval time =     622.43 ms /   212 tokens (    2.94 ms per token,   340.60 tokens per second)
0.25.097.557 I slot print_timing: id  3 | task 141 |        eval time =      70.31 ms /     4 tokens (   17.58 ms per token,    56.89 tokens per second)
0.25.097.559 I slot print_timing: id  3 | task 141 |       total time =     692.74 ms /   216 tokens
0.25.097.562 I slot print_timing: id  3 | task 141 |    graphs reused =         58
0.25.097.631 I slot      release: id  3 | task 141 | stop processing: n_tokens = 249, truncated = 0
0.25.207.439 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.262 (> 0.100 thold), f_keep = 0.261
0.25.327.837 I slot launch_slot_: id  3 | task 146 | processing task, is_child = 0
0.25.770.197 I slot print_timing: id  3 | task 146 | prompt eval time =     348.99 ms /   183 tokens (    1.91 ms per token,   524.37 tokens per second)
0.25.770.231 I slot print_timing: id  3 | task 146 |        eval time =      93.28 ms /     5 tokens (   18.66 ms per token,    53.60 tokens per second)
0.25.770.233 I slot print_timing: id  3 | task 146 |       total time =     442.27 ms /   188 tokens
0.25.770.236 I slot print_timing: id  3 | task 146 |    graphs reused =         61
0.25.770.307 I slot      release: id  3 | task 146 | stop processing: n_tokens = 252, truncated = 0
0.25.860.437 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.200 (> 0.100 thold), f_keep = 0.135
0.25.981.993 I slot launch_slot_: id  3 | task 152 | processing task, is_child = 0
0.26.717.172 I slot print_timing: id  3 | task 152 | prompt eval time =     572.81 ms /   136 tokens (    4.21 ms per token,   237.43 tokens per second)
0.26.717.202 I slot print_timing: id  3 | task 152 |        eval time =     162.28 ms /     8 tokens (   20.29 ms per token,    49.30 tokens per second)
0.26.717.204 I slot print_timing: id  3 | task 152 |       total time =     735.09 ms /   144 tokens
0.26.717.206 I slot print_timing: id  3 | task 152 |    graphs reused =         67
0.26.717.267 I slot      release: id  3 | task 152 | stop processing: n_tokens = 177, truncated = 0
0.26.861.770 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.333 (> 0.100 thold), f_keep = 0.192
0.26.948.514 I slot launch_slot_: id  3 | task 161 | processing task, is_child = 0
0.27.462.506 I slot print_timing: id  3 | task 161 | prompt eval time =     489.92 ms /    68 tokens (    7.20 ms per token,   138.80 tokens per second)
0.27.462.535 I slot print_timing: id  3 | task 161 |        eval time =      23.98 ms /     2 tokens (   11.99 ms per token,    83.39 tokens per second)
0.27.462.537 I slot print_timing: id  3 | task 161 |       total time =     513.91 ms /    70 tokens
0.27.462.540 I slot print_timing: id  3 | task 161 |    graphs reused =         67
0.27.462.584 I slot      release: id  3 | task 161 | stop processing: n_tokens = 103, truncated = 0
0.27.584.689 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.158 (> 0.100 thold), f_keep = 0.330
0.27.637.016 I slot launch_slot_: id  3 | task 164 | processing task, is_child = 0
0.28.296.399 I slot print_timing: id  3 | task 164 | prompt eval time =     612.30 ms /   181 tokens (    3.38 ms per token,   295.60 tokens per second)
0.28.296.412 I slot print_timing: id  3 | task 164 |        eval time =      47.00 ms /     3 tokens (   15.67 ms per token,    63.83 tokens per second)
0.28.296.413 I slot print_timing: id  3 | task 164 |       total time =     659.31 ms /   184 tokens
0.28.296.414 I slot print_timing: id  3 | task 164 |    graphs reused =         68
0.28.296.458 I slot      release: id  3 | task 164 | stop processing: n_tokens = 217, truncated = 0
0.28.385.852 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.286 (> 0.100 thold), f_keep = 0.157
